,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
373,4,10:20.0,,Defensive rebound by R. Holmes,77,107
374,4,10:12.0,,Personal foul by B. Jennings (drawn by T. McConnell),77,107
375,4,10:00.0,,J. Anderson misses 3-pt jump shot from 27 ft,77,107
376,4,9:57.0,,Offensive rebound by R. Holmes,77,107
377,4,9:42.0,,M. Fultz misses 2-pt jump shot from 16 ft,77,107
378,4,9:38.0,Defensive rebound by B. Jennings,,77,107
379,4,9:36.0,Turnover by B. Jennings (bad pass),,77,107
380,4,9:26.0,,J. Anderson misses 3-pt jump shot from 26 ft,77,107
381,4,9:23.0,Defensive rebound by T. Zeller,,77,107
382,4,9:15.0,M. Brogdon misses 3-pt jump shot from 27 ft,,77,107
383,4,9:11.0,,Defensive rebound by T. McConnell,77,107
384,4,9:02.0,,D. Šarić misses 2-pt jump shot from 9 ft,77,107
385,4,8:58.0,Defensive rebound by M. Brogdon,,77,107
386,4,8:50.0,J. Parker misses 2-pt jump shot from 14 ft,,77,107
387,4,8:48.0,,Defensive rebound by M. Fultz,77,107
388,4,8:34.0,,M. Fultz misses 2-pt layup from 4 ft,77,107
389,4,8:29.0,,Offensive rebound by J. Anderson,77,107
390,4,8:29.0,,J. Anderson makes 2-pt dunk at rim,77,109
391,4,8:14.0,Turnover by J. Parker (bad pass),,77,109
392,4,7:52.0,,D. Šarić makes 2-pt hook shot from 3 ft,77,111
393,4,7:52.0,Milwaukee full timeout,,77,111
394,4,7:52.0,T. Maker enters the game for J. Parker,,77,111
395,4,7:52.0,T. Snell enters the game for M. Brogdon,,77,111
396,4,7:52.0,,F. Korkmaz enters the game for D. Šarić,77,111
397,4,7:38.0,B. Jennings misses 3-pt jump shot from 25 ft,,77,111
398,4,7:33.0,Offensive rebound by T. Zeller,,77,111
399,4,7:32.0,T. Zeller makes 2-pt layup from 3 ft,,79,111
400,4,7:14.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),79,113
401,4,7:07.0,S. Brown makes 2-pt dunk from 1 ft (assist by B. Jennings),,81,113
402,4,6:55.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,81,113
403,4,6:53.0,Defensive rebound by T. Zeller,,81,113
404,4,6:49.0,B. Jennings makes 2-pt layup from 2 ft,,83,113
405,4,6:49.0,Shooting foul by F. Korkmaz (drawn by B. Jennings),,83,113
406,4,6:49.0,B. Jennings makes free throw 1 of 1,,84,113
407,4,6:32.0,,Turnover by J. Anderson (palming),84,113
408,4,6:18.0,Personal foul by R. Holmes (drawn by T. Maker),,84,113
409,4,6:07.0,S. Brown misses 2-pt jump shot from 18 ft,,84,113
410,4,6:05.0,,Defensive rebound by M. Fultz,84,113
411,4,5:57.0,,T. McConnell misses 2-pt jump shot from 11 ft,84,113
412,4,5:54.0,Defensive rebound by T. Maker,,84,113
413,4,5:46.0,T. Maker misses 3-pt jump shot from 26 ft,,84,113
414,4,5:43.0,,Defensive rebound by M. Fultz,84,113
415,4,5:39.0,,R. Holmes makes 2-pt layup at rim (assist by M. Fultz),84,115
416,4,5:25.0,S. Brown misses 2-pt jump shot from 14 ft,,84,115
417,4,5:21.0,Offensive rebound by S. Brown,,84,115
418,4,5:21.0,Turnover by S. Brown (bad pass; steal by T. McConnell),,84,115
419,4,5:17.0,,T. McConnell makes 2-pt layup from 1 ft (assist by F. Korkmaz),84,117
420,4,5:00.0,T. Zeller makes 2-pt layup from 1 ft (assist by B. Jennings),,86,117
421,4,4:38.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by T. McConnell),86,120
422,4,4:23.0,Turnover by B. Jennings (bad pass; steal by J. Anderson),,86,120
423,4,4:19.0,,M. Fultz makes 2-pt layup at rim,86,122
424,4,4:19.0,Milwaukee full timeout,,86,122
425,4,4:00.0,T. Snell misses 2-pt jump shot from 13 ft,,86,122
426,4,3:57.0,,Defensive rebound by T. McConnell,86,122
427,4,3:37.0,,F. Korkmaz misses 2-pt jump shot from 9 ft,86,122
428,4,3:33.0,,Offensive rebound by M. Fultz,86,122
429,4,3:26.0,,M. Fultz makes 2-pt jump shot from 3 ft,86,124
430,4,3:12.0,B. Jennings makes 2-pt jump shot from 19 ft,,88,124
431,4,2:55.0,,R. Holmes makes 2-pt layup from 2 ft (assist by M. Fultz),88,126
432,4,2:36.0,Turnover by B. Jennings (bad pass; steal by R. Holmes),,88,126
433,4,2:31.0,,T. McConnell makes 2-pt layup from 2 ft (assist by M. Fultz),88,128
434,4,2:20.0,B. Jennings misses 3-pt jump shot from 25 ft,,88,128
435,4,2:18.0,,Defensive rebound by R. Holmes,88,128
436,4,2:03.0,,R. Holmes misses 2-pt hook shot from 3 ft,88,128
437,4,2:01.0,Defensive rebound by S. Brown,,88,128
438,4,1:54.0,S. Brown misses 2-pt layup from 4 ft (block by R. Holmes),,88,128
439,4,1:54.0,Offensive rebound by Team,,88,128
440,4,1:42.0,T. Snell makes 2-pt layup from 1 ft,,90,128
441,4,1:28.0,,J. Anderson misses 3-pt jump shot from 25 ft,90,128
442,4,1:22.0,,Offensive rebound by T. McConnell,90,128
443,4,1:20.0,,R. Holmes makes 2-pt layup from 1 ft (assist by M. Fultz),90,130
444,4,1:12.0,B. Jennings misses 2-pt layup from 2 ft,,90,130
445,4,1:12.0,,Defensive rebound by M. Fultz,90,130
446,4,1:12.0,Loose ball foul by T. Maker (drawn by M. Fultz),,90,130
447,4,0:54.0,,J. Anderson misses 3-pt jump shot from 25 ft,90,130
448,4,0:54.0,Defensive rebound by Team,,90,130
449,4,0:54.0,,Loose ball foul by F. Korkmaz (drawn by S. Brown),90,130
450,4,0:46.0,T. Zeller makes 2-pt layup from 2 ft (assist by B. Jennings),,92,130
451,4,0:25.0,,M. Fultz misses 2-pt jump shot from 13 ft (block by T. Snell),92,130
452,4,0:25.0,Defensive rebound by T. Snell,,92,130
453,4,0:18.0,T. Maker makes 2-pt layup from 5 ft (assist by T. Snell),,94,130
454,4,0:18.0,Shooting foul by F. Korkmaz (drawn by T. Maker),,94,130
455,4,0:18.0,T. Maker makes free throw 1 of 1,,95,130
