,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
394,4,8:50.0,,J. Ennis enters the game for B. Wright,79,88
395,4,8:37.0,,M. Conley misses 3-pt jump shot from 25 ft,79,88
396,4,8:36.0,Defensive rebound by K. Durant,,79,88
397,4,8:31.0,K. Thompson misses 3-pt jump shot from 27 ft,,79,88
398,4,8:31.0,Offensive rebound by D. West,,79,88
399,4,8:31.0,D. West misses 2-pt layup from 1 ft,,79,88
400,4,8:31.0,,Defensive rebound by M. Conley,79,88
401,4,8:08.0,,M. Gasol makes 2-pt hook shot from 4 ft,79,90
402,4,7:44.0,K. Thompson misses 3-pt jump shot from 25 ft,,79,90
403,4,7:42.0,Offensive rebound by A. Iguodala,,79,90
404,4,7:37.0,Turnover by K. Durant (out of bounds lost ball),,79,90
405,4,7:29.0,,Personal foul by D. West (drawn by M. Gasol),79,90
406,4,7:29.0,D. Green enters the game for D. West,,79,90
407,4,7:16.0,,M. Conley makes 2-pt layup from 8 ft (assist by J. Ennis),79,92
408,4,6:59.0,D. Green misses 3-pt jump shot from 25 ft (block by M. Gasol),,79,92
409,4,6:56.0,,Defensive rebound by J. Martin,79,92
410,4,6:45.0,,M. Conley makes 2-pt hook shot from 4 ft,79,94
411,4,6:38.0,Golden State full timeout,,79,94
412,4,6:38.0,S. Curry enters the game for A. Iguodala,,79,94
413,4,6:32.0,S. Livingston makes 2-pt layup from 1 ft (assist by D. Green),,81,94
414,4,6:05.0,,D. Brooks makes 2-pt jump shot from 15 ft,81,96
415,4,5:54.0,Shooting foul by D. Brooks (drawn by K. Thompson),,81,96
416,4,5:54.0,K. Thompson makes free throw 1 of 2,,82,96
417,4,5:54.0,K. Thompson makes free throw 2 of 2,,83,96
418,4,5:41.0,,M. Gasol makes 2-pt jump shot from 10 ft (assist by M. Conley),83,98
419,4,5:31.0,Personal foul by D. Brooks (drawn by S. Curry),,83,98
420,4,5:31.0,S. Curry makes free throw 1 of 2,,84,98
421,4,5:31.0,S. Curry makes free throw 2 of 2,,85,98
422,4,5:21.0,,Personal foul by K. Thompson (drawn by M. Conley),85,98
423,4,5:06.0,,M. Gasol misses 2-pt jump shot from 23 ft,85,98
424,4,5:01.0,Defensive rebound by K. Durant,,85,98
425,4,4:56.0,Turnover by D. Green (bad pass),,85,98
426,4,4:38.0,,M. Conley misses 2-pt layup from 1 ft,85,98
427,4,4:36.0,Defensive rebound by S. Livingston,,85,98
428,4,4:31.0,K. Durant makes 3-pt jump shot from 23 ft (assist by K. Thompson),,88,98
429,4,4:14.0,,Shooting foul by K. Durant (drawn by M. Conley),88,98
430,4,4:14.0,,M. Conley makes free throw 1 of 2,88,99
431,4,4:14.0,,M. Chalmers enters the game for J. Martin,88,99
432,4,4:14.0,A. Iguodala enters the game for S. Livingston,,88,99
433,4,4:14.0,,M. Conley makes free throw 2 of 2,88,100
434,4,4:02.0,K. Durant misses 3-pt jump shot from 27 ft,,88,100
435,4,4:00.0,,Defensive rebound by M. Conley,88,100
436,4,3:57.0,,J. Ennis makes 2-pt dunk at rim (assist by M. Conley),88,102
437,4,3:45.0,K. Durant makes 2-pt jump shot from 13 ft (assist by S. Curry),,90,102
438,4,3:21.0,,D. Brooks misses 3-pt jump shot from 27 ft,90,102
439,4,3:18.0,Defensive rebound by S. Curry,,90,102
440,4,3:15.0,S. Curry misses 3-pt jump shot from 28 ft,,90,102
441,4,3:12.0,,Defensive rebound by M. Gasol,90,102
442,4,2:52.0,,M. Conley misses 2-pt layup from 1 ft (block by K. Durant),90,102
443,4,2:49.0,Defensive rebound by D. Green,,90,102
444,4,2:46.0,K. Durant makes 2-pt layup at rim (assist by D. Green),,92,102
445,4,2:46.0,,Memphis full timeout,92,102
446,4,2:29.0,,Personal foul by A. Iguodala (drawn by M. Gasol),92,102
447,4,2:16.0,,D. Brooks misses 2-pt layup from 7 ft (block by K. Durant),92,102
448,4,2:15.0,,Offensive rebound by Team,92,102
449,4,2:12.0,,M. Conley misses 2-pt jump shot from 6 ft,92,102
450,4,2:09.0,Defensive rebound by K. Durant,,92,102
451,4,2:00.0,S. Curry makes 2-pt layup at rim,,94,102
452,4,1:46.0,,Personal foul by D. Green (drawn by M. Chalmers),94,102
453,4,1:46.0,,M. Chalmers misses free throw 1 of 2,94,102
454,4,1:46.0,,Offensive rebound by Team,94,102
455,4,1:46.0,,M. Chalmers makes free throw 2 of 2,94,103
456,4,1:37.0,Turnover by K. Durant (lost ball; steal by D. Brooks),,94,103
457,4,1:15.0,,M. Gasol makes 2-pt jump shot from 12 ft,94,105
458,4,1:09.0,S. Curry makes 3-pt jump shot from 25 ft,,97,105
459,4,0:49.0,,Personal foul by K. Thompson (drawn by M. Gasol),97,105
460,4,0:49.0,,M. Gasol makes free throw 1 of 2,97,106
461,4,0:49.0,,M. Gasol makes free throw 2 of 2,97,107
462,4,0:43.0,S. Curry makes 2-pt layup at rim,,99,107
463,4,0:43.0,Technical foul by S. Curry,,99,107
464,4,0:43.0,,M. Gasol makes technical free throw,99,108
465,4,0:43.0,Technical foul by K. Durant,,99,108
466,4,0:43.0,,M. Gasol makes technical free throw,99,109
467,4,0:43.0,J. Bell enters the game for S. Curry,,99,109
468,4,0:43.0,Q. Cook enters the game for K. Durant,,99,109
469,4,0:43.0,,A. Harrison enters the game for M. Conley,99,109
470,4,0:22.0,,Shooting foul by Q. Cook (drawn by A. Harrison),99,109
471,4,0:22.0,,A. Harrison makes free throw 1 of 2,99,110
472,4,0:22.0,,J. Martin enters the game for M. Gasol,99,110
473,4,0:22.0,,A. Harrison makes free throw 2 of 2,99,111
474,4,0:11.0,Q. Cook makes 2-pt jump shot from 11 ft,,101,111
