,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
376,4,3:48.0,T. Hardaway makes 2-pt layup from 1 ft (assist by F. Ntilikina),,94,107
377,4,3:26.0,,E. Fournier makes 3-pt jump shot from 26 ft,94,110
378,4,3:11.0,Personal foul by E. Fournier (drawn by D. McDermott),,94,110
379,4,3:00.0,F. Ntilikina makes 2-pt jump shot from 21 ft,,96,110
380,4,2:33.0,,N. Vučević misses 3-pt jump shot from 25 ft,96,110
381,4,2:31.0,Defensive rebound by T. Hardaway,,96,110
382,4,2:25.0,T. Hardaway misses 3-pt jump shot from 26 ft,,96,110
383,4,2:25.0,Offensive rebound by F. Ntilikina,,96,110
384,4,2:22.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),,99,110
385,4,2:21.0,,Orlando full timeout,99,110
386,4,2:03.0,,E. Fournier makes 2-pt dunk at rim (assist by N. Vučević),99,112
387,4,1:51.0,F. Ntilikina misses 2-pt layup from 2 ft (block by E. Payton),,99,112
388,4,1:51.0,Offensive rebound by Team,,99,112
389,4,1:51.0,,W. Iwundu enters the game for A. Gordon,99,112
390,4,1:51.0,,J. Isaac enters the game for E. Payton,99,112
391,4,1:51.0,,S. Mack enters the game for E. Fournier,99,112
392,4,1:51.0,M. Kuzminskas enters the game for T. Hardaway,,99,112
393,4,1:51.0,D. Dotson enters the game for L. Thomas,,99,112
394,4,1:27.0,Turnover by D. Dotson (turnover; steal by N. Vučević),,99,112
395,4,1:26.0,,W. Iwundu misses 2-pt jump shot from 13 ft,99,112
396,4,1:20.0,Defensive rebound by D. McDermott,,99,112
397,4,1:13.0,D. McDermott misses 2-pt layup from 3 ft,,99,112
398,4,1:10.0,,Defensive rebound by N. Vučević,99,112
399,4,0:55.0,,S. Mack misses 2-pt jump shot from 9 ft,99,112
400,4,0:51.0,Defensive rebound by F. Ntilikina,,99,112
401,4,0:46.0,M. Kuzminskas misses 2-pt jump shot from 7 ft,,99,112
402,4,0:46.0,,Defensive rebound by S. Mack,99,112
403,4,0:20.0,,S. Mack misses 3-pt jump shot from 25 ft,99,112
404,4,0:17.0,Defensive rebound by D. Dotson,,99,112
405,4,0:06.0,M. Kuzminskas misses 2-pt layup from 1 ft (block by N. Vučević),,99,112
406,4,0:02.0,,Defensive rebound by T. Ross,99,112
