,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BOSTON_ACTION,PHOENIX_SCORE,BOSTON_SCORE
391,4,3:11.0,,Shooting foul by D. Booker (drawn by M. Smart),96,102
392,4,3:11.0,,M. Smart makes free throw 1 of 2,96,103
393,4,3:11.0,,M. Smart misses free throw 2 of 2,96,103
394,4,3:09.0,Defensive rebound by T. Chandler,,96,103
395,4,3:05.0,Phoenix full timeout,,96,103
396,4,2:55.0,D. Booker makes 2-pt layup at rim (assist by J. Dudley),,98,103
397,4,2:38.0,,J. Tatum makes 2-pt layup from 2 ft (assist by M. Smart),98,105
398,4,2:34.0,T. Warren makes 2-pt layup from 1 ft,,100,105
399,4,2:34.0,Shooting foul by M. Smart (drawn by T. Warren),,100,105
400,4,2:34.0,J. Jackson enters the game for J. Dudley,,100,105
401,4,2:34.0,T. Warren makes free throw 1 of 1,,101,105
402,4,2:22.0,,K. Irving misses 2-pt jump shot from 16 ft,101,105
403,4,2:22.0,Defensive rebound by T. Chandler,,101,105
404,4,2:09.0,T. Chandler makes 2-pt dunk from 1 ft (assist by T. Ulis),,103,105
405,4,1:53.0,,K. Irving makes 3-pt jump shot from 24 ft,103,108
406,4,1:36.0,J. Jackson misses 2-pt layup from 4 ft (block by J. Tatum),,103,108
407,4,1:36.0,,Defensive rebound by Team,103,108
408,4,1:23.0,,K. Irving misses 3-pt jump shot from 25 ft,103,108
409,4,1:19.0,Defensive rebound by T. Chandler,,103,108
410,4,1:13.0,D. Booker makes 2-pt jump shot from 14 ft,,105,108
411,4,0:55.0,,J. Tatum makes 2-pt dunk at rim (assist by A. Horford),105,110
412,4,0:45.0,Shooting foul by J. Brown (drawn by T. Warren),,105,110
413,4,0:45.0,T. Warren makes free throw 1 of 2,,106,110
414,4,0:45.0,T. Warren misses free throw 2 of 2,,106,110
415,4,0:44.0,,Defensive rebound by J. Tatum,106,110
416,4,0:28.0,,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),106,112
417,4,0:28.0,Phoenix full timeout,,106,112
418,4,0:25.0,T. Ulis makes 2-pt layup from 1 ft (assist by T. Warren),,108,112
419,4,0:23.0,,Personal take foul by D. Booker (drawn by M. Smart),108,112
420,4,0:23.0,,M. Smart makes free throw 1 of 2,108,113
421,4,0:23.0,,M. Smart makes free throw 2 of 2,108,114
422,4,0:18.0,D. Booker makes 3-pt jump shot from 25 ft,,111,114
423,4,0:17.0,,Personal take foul by D. Booker (drawn by M. Smart),111,114
424,4,0:17.0,T. Daniels enters the game for D. Booker,,111,114
425,4,0:17.0,,M. Smart makes free throw 1 of 2,111,115
426,4,0:17.0,,M. Smart makes free throw 2 of 2,111,116
427,4,0:17.0,Phoenix full timeout,,111,116
428,4,0:08.0,Turnover by T. Daniels (bad pass; steal by J. Brown),,111,116
