,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
377,4,3:33.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,89,108
378,4,3:23.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Butler),89,110
379,4,3:08.0,M. Richardson misses 3-pt jump shot from 24 ft,,89,110
380,4,3:08.0,,Defensive rebound by K. Towns,89,110
381,4,2:53.0,,T. Gibson misses 3-pt jump shot from 23 ft,89,110
382,4,2:53.0,Defensive rebound by B. Bogdanović,,89,110
383,4,2:41.0,S. Labissière makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,91,110
384,4,2:41.0,,Minnesota full timeout,91,110
385,4,2:41.0,,G. Dieng enters the game for A. Wiggins,91,110
386,4,2:41.0,,A. Brooks enters the game for J. Butler,91,110
387,4,2:41.0,,M. Georges-Hunt enters the game for K. Towns,91,110
388,4,2:41.0,,C. Aldrich enters the game for T. Gibson,91,110
389,4,2:28.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by G. Dieng),91,113
390,4,2:01.0,J. Jackson misses 3-pt jump shot from 22 ft,,91,113
391,4,1:57.0,Offensive rebound by F. Mason,,91,113
392,4,1:55.0,F. Mason makes 3-pt jump shot from 24 ft,,94,113
393,4,1:32.0,,Turnover by M. Georges-Hunt (out of bounds lost ball),94,113
394,4,1:25.0,S. Labissière makes 2-pt dunk at rim,,96,113
395,4,1:13.0,,A. Brooks makes 2-pt jump shot from 13 ft,96,115
396,4,0:57.0,Turnover by F. Mason (lost ball; steal by C. Aldrich),,96,115
397,4,0:48.0,,Turnover by A. Brooks (bad pass; steal by M. Richardson),96,115
398,4,0:45.0,Turnover by M. Richardson (lost ball; steal by G. Dieng),,96,115
399,4,0:45.0,,G. Dieng makes 2-pt layup from 1 ft,96,117
400,4,0:32.0,J. Jackson misses 3-pt jump shot from 24 ft,,96,117
401,4,0:28.0,,Defensive rebound by A. Brooks,96,117
402,4,0:23.0,,C. Aldrich makes 2-pt layup at rim (assist by A. Brooks),96,119
