,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
377,4,7:42.0,,F. VanVleet makes free throw 2 of 2,81,104
378,4,7:31.0,Personal foul by M. Miller (drawn by B. Griffin),,81,104
379,4,7:17.0,A. Drummond misses 2-pt jump shot from 21 ft,,81,104
380,4,7:15.0,,Defensive rebound by D. Wright,81,104
381,4,7:09.0,,F. VanVleet misses 3-pt jump shot from 24 ft,81,104
382,4,7:08.0,,Offensive rebound by Team,81,104
383,4,6:50.0,,D. Wright makes 3-pt jump shot from 23 ft (assist by F. VanVleet),81,107
384,4,6:29.0,Shooting foul by P. Siakam (drawn by B. Griffin),,81,107
385,4,6:29.0,,Technical foul by F. VanVleet,81,107
386,4,6:29.0,B. Griffin misses technical free throw,,81,107
387,4,6:29.0,Offensive rebound by Team,,81,107
388,4,6:29.0,B. Griffin makes free throw 1 of 2,,82,107
389,4,6:29.0,B. Griffin makes free throw 2 of 2,,83,107
390,4,6:17.0,,J. Poeltl makes 2-pt dunk at rim (assist by D. Wright),83,109
391,4,6:03.0,Turnover by B. Griffin (bad pass; steal by J. Poeltl),,83,109
392,4,6:03.0,,Personal foul by B. Griffin (drawn by D. Wright),83,109
393,4,6:03.0,H. Ellenson enters the game for B. Griffin,,83,109
394,4,5:51.0,,Turnover by D. Wright (bad pass),83,109
395,4,5:40.0,R. Bullock misses 2-pt jump shot from 15 ft,,83,109
396,4,5:37.0,,Defensive rebound by M. Miller,83,109
397,4,5:23.0,,M. Miller misses 3-pt jump shot from 22 ft,83,109
398,4,5:23.0,,Offensive rebound by Team,83,109
399,4,5:22.0,Loose ball foul by H. Ellenson (drawn by P. Siakam),,83,109
400,4,5:22.0,,N. Powell enters the game for F. VanVleet,83,109
401,4,5:17.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by P. Siakam),83,112
402,4,4:57.0,A. Drummond makes 2-pt dunk from 2 ft (assist by H. Ellenson),,85,112
403,4,4:44.0,,Turnover by J. Poeltl (lost ball; steal by A. Drummond),85,112
404,4,4:41.0,A. Drummond makes 2-pt layup from 2 ft,,87,112
405,4,4:24.0,,P. Siakam makes 2-pt jump shot from 4 ft,87,114
406,4,4:11.0,I. Smith makes 2-pt layup from 1 ft,,89,114
407,4,4:00.0,,J. Poeltl misses 2-pt hook shot from 6 ft,89,114
408,4,3:57.0,Defensive rebound by H. Ellenson,,89,114
409,4,3:54.0,Shooting foul by J. Poeltl (drawn by H. Ellenson),,89,114
410,4,3:54.0,H. Ellenson misses free throw 1 of 2,,89,114
411,4,3:54.0,Offensive rebound by Team,,89,114
412,4,3:54.0,E. Moreland enters the game for A. Drummond,,89,114
413,4,3:54.0,L. Galloway enters the game for I. Smith,,89,114
414,4,3:54.0,L. Kennard enters the game for R. Bullock,,89,114
415,4,3:54.0,H. Ellenson makes free throw 2 of 2,,90,114
416,4,3:54.0,,Toronto full timeout,90,114
417,4,3:54.0,,L. Nogueira enters the game for J. Poeltl,90,114
418,4,3:36.0,,Turnover by P. Siakam (bad pass),90,114
419,4,3:20.0,J. Ennis misses 3-pt jump shot from 28 ft,,90,114
420,4,3:15.0,,Defensive rebound by N. Powell,90,114
421,4,2:57.0,,P. Siakam makes 2-pt layup from 2 ft (assist by L. Nogueira),90,116
422,4,2:40.0,L. Kennard misses 2-pt jump shot from 17 ft,,90,116
423,4,2:36.0,,Defensive rebound by L. Nogueira,90,116
424,4,2:20.0,,N. Powell makes 2-pt jump shot from 7 ft (assist by P. Siakam),90,118
425,4,2:09.0,H. Ellenson makes 2-pt layup from 2 ft,,92,118
426,4,1:52.0,,L. Nogueira makes 3-pt jump shot from 24 ft (assist by M. Miller),92,121
427,4,1:46.0,,Violation by P. Siakam (kicked ball),92,121
428,4,1:41.0,H. Ellenson misses 3-pt jump shot from 25 ft,,92,121
429,4,1:37.0,,Defensive rebound by D. Wright,92,121
430,4,1:33.0,,Turnover by L. Nogueira (bad pass; steal by J. Ennis),92,121
431,4,1:27.0,J. Ennis misses 2-pt layup from 4 ft,,92,121
432,4,1:23.0,,Defensive rebound by P. Siakam,92,121
433,4,1:23.0,,N. Powell makes 2-pt layup from 2 ft (assist by P. Siakam),92,123
434,4,1:13.0,L. Kennard misses 2-pt jump shot from 15 ft,,92,123
435,4,1:10.0,,Defensive rebound by L. Nogueira,92,123
436,4,1:01.0,,M. Miller misses 3-pt jump shot from 24 ft,92,123
437,4,0:58.0,Defensive rebound by L. Galloway,,92,123
438,4,0:45.0,H. Ellenson misses 2-pt jump shot from 11 ft,,92,123
439,4,0:45.0,,Defensive rebound by M. Miller,92,123
440,4,0:23.0,,D. Wright misses 3-pt jump shot from 24 ft,92,123
441,4,0:23.0,Defensive rebound by H. Ellenson,,92,123
442,4,0:09.0,E. Moreland makes 2-pt layup from 2 ft (assist by L. Kennard),,94,123
