,QUARTER,TIME_REMAINING,DETROIT_ACTION,SACRAMENTO_ACTION,DETROIT_SCORE,SACRAMENTO_SCORE
383,4,2:37.0,,Defensive rebound by B. Hield,98,83
384,4,2:33.0,,W. Cauley-Stein makes 2-pt hook shot from 3 ft (assist by B. Hield),98,85
385,4,2:07.0,I. Smith makes 2-pt jump shot from 17 ft,,100,85
386,4,1:56.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by D. Fox),100,88
387,4,1:38.0,L. Kennard makes 2-pt jump shot from 11 ft (assist by B. Griffin),,102,88
388,4,1:27.0,,D. Fox makes 2-pt layup from 2 ft (assist by B. Hield),102,90
389,4,1:08.0,I. Smith makes 3-pt jump shot from 24 ft,,105,90
390,4,0:56.0,,Turnover by S. Labissière (step out of bounds),105,90
391,4,0:56.0,,B. Caboclo enters the game for D. Fox,105,90
392,4,0:36.0,Shooting foul by S. Labissière (drawn by A. Tolliver),,105,90
393,4,0:36.0,A. Tolliver misses free throw 1 of 2,,105,90
394,4,0:36.0,Offensive rebound by Team,,105,90
395,4,0:36.0,J. Ennis enters the game for B. Griffin,,105,90
396,4,0:36.0,A. Tolliver makes free throw 2 of 2,,106,90
397,4,0:14.0,,B. Hield misses 2-pt jump shot from 20 ft,106,90
398,4,0:12.0,Defensive rebound by J. Ennis,,106,90
