,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
383,4,3:24.0,C. Felício enters the game for B. Portis,,76,93
384,4,3:24.0,K. Dunn enters the game for C. Payne,,76,93
385,4,3:20.0,,L. Kennard misses 2-pt layup from 6 ft,76,93
386,4,3:19.0,,Offensive rebound by L. Kennard,76,93
387,4,3:19.0,,Shooting foul by D. Valentine (drawn by L. Kennard),76,93
388,4,3:19.0,,L. Kennard makes free throw 1 of 2,76,94
389,4,3:19.0,,L. Kennard makes free throw 2 of 2,76,95
390,4,3:05.0,D. Valentine misses 3-pt jump shot from 26 ft,,76,95
391,4,3:02.0,,Defensive rebound by A. Drummond,76,95
392,4,2:49.0,,Detroit full timeout,76,95
393,4,2:49.0,C. Payne enters the game for Z. LaVine,,76,95
394,4,2:49.0,N. Vonleh enters the game for L. Markkanen,,76,95
395,4,2:49.0,A. Blakeney enters the game for K. Dunn,,76,95
396,4,2:43.0,,L. Kennard misses 3-pt jump shot from 26 ft,76,95
397,4,2:39.0,,Offensive rebound by A. Drummond,76,95
398,4,2:21.0,,B. Griffin misses 3-pt jump shot from 25 ft,76,95
399,4,2:18.0,Defensive rebound by A. Blakeney,,76,95
400,4,2:05.0,A. Blakeney makes 2-pt jump shot from 16 ft (assist by C. Felício),,78,95
401,4,1:46.0,,R. Bullock makes 2-pt layup at rim (assist by B. Griffin),78,97
402,4,1:30.0,Personal foul by R. Bullock (drawn by N. Vonleh),,78,97
403,4,1:30.0,N. Vonleh makes free throw 1 of 2,,79,97
404,4,1:30.0,N. Vonleh misses free throw 2 of 2,,79,97
405,4,1:27.0,,Defensive rebound by B. Griffin,79,97
406,4,1:14.0,,R. Bullock makes 2-pt jump shot from 16 ft (assist by B. Griffin),79,99
407,4,0:57.0,C. Felício misses 2-pt hook shot from 5 ft,,79,99
408,4,0:55.0,,Defensive rebound by A. Drummond,79,99
409,4,0:55.0,,Detroit full timeout,79,99
410,4,0:55.0,,H. Ellenson enters the game for A. Drummond,79,99
411,4,0:55.0,,R. Hearn enters the game for I. Smith,79,99
412,4,0:55.0,,E. Moreland enters the game for B. Griffin,79,99
413,4,0:55.0,,J. Nelson enters the game for R. Bullock,79,99
414,4,0:43.0,,Offensive foul by L. Kennard (drawn by C. Felício),79,99
415,4,0:43.0,,Turnover by L. Kennard (offensive foul),79,99
416,4,0:35.0,N. Vonleh misses 3-pt jump shot from 26 ft,,79,99
417,4,0:33.0,Offensive rebound by Team,,79,99
418,4,0:33.0,Personal foul by E. Moreland (drawn by C. Felício),,79,99
419,4,0:33.0,C. Felício makes free throw 1 of 2,,80,99
420,4,0:33.0,C. Felício makes free throw 2 of 2,,81,99
421,4,0:22.0,,H. Ellenson misses 2-pt jump shot from 19 ft,81,99
422,4,0:18.0,Defensive rebound by N. Vonleh,,81,99
423,4,0:13.0,A. Blakeney makes 2-pt jump shot from 18 ft,,83,99
