,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
389,4,7:20.0,,Offensive rebound by Team,72,103
390,4,7:20.0,,A. Rivers misses free throw 2 of 2,72,103
391,4,7:15.0,,Offensive rebound by S. Dekker,72,103
392,4,7:15.0,,S. Dekker misses 2-pt layup at rim,72,103
393,4,7:14.0,Defensive rebound by A. Len,,72,103
394,4,7:09.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by M. James),,75,103
395,4,6:52.0,,S. Dekker misses 3-pt jump shot from 25 ft,75,103
396,4,6:50.0,Defensive rebound by J. Jackson,,75,103
397,4,6:38.0,Personal foul by S. Dekker (drawn by T. Ulis),,75,103
398,4,6:38.0,,S. Thornwell enters the game for W. Johnson,75,103
399,4,6:25.0,Shooting foul by L. Williams (drawn by T. Ulis),,75,103
400,4,6:25.0,T. Ulis makes free throw 1 of 2,,76,103
401,4,6:25.0,T. Ulis makes free throw 2 of 2,,77,103
402,4,6:10.0,,Personal foul by J. Jackson (drawn by M. Harrell),77,103
403,4,6:10.0,,B. Johnson enters the game for A. Rivers,77,103
404,4,6:10.0,D. Jones enters the game for J. Jackson,,77,103
405,4,6:08.0,,Personal block foul by T. Ulis (drawn by L. Williams),77,103
406,4,5:58.0,,B. Johnson makes 2-pt jump shot from 11 ft,77,105
407,4,5:48.0,T. Ulis misses 2-pt jump shot from 18 ft,,77,105
408,4,5:44.0,,Defensive rebound by M. Harrell,77,105
409,4,5:39.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),77,107
410,4,5:25.0,D. Bender makes 3-pt jump shot from 25 ft (assist by M. James),,80,107
411,4,5:17.0,,L. Williams makes 3-pt jump shot from 26 ft,80,110
412,4,5:03.0,Personal foul by B. Johnson (drawn by A. Len),,80,110
413,4,5:03.0,A. Len makes free throw 1 of 2,,81,110
414,4,5:03.0,A. Len makes free throw 2 of 2,,82,110
415,4,4:44.0,,L. Williams misses 2-pt jump shot from 19 ft,82,110
416,4,4:40.0,Defensive rebound by D. Bender,,82,110
417,4,4:37.0,M. James makes 2-pt dunk at rim (assist by D. Bender),,84,110
418,4,4:30.0,,S. Dekker makes 2-pt dunk from 1 ft (assist by S. Thornwell),84,112
419,4,4:25.0,Personal foul by B. Johnson (drawn by A. Len),,84,112
420,4,4:25.0,A. Len misses free throw 1 of 2,,84,112
421,4,4:25.0,Offensive rebound by Team,,84,112
422,4,4:25.0,A. Len makes free throw 2 of 2,,85,112
423,4,4:06.0,,S. Thornwell makes 2-pt layup from 2 ft (assist by M. Harrell),85,114
424,4,3:55.0,D. Jones misses 3-pt jump shot from 24 ft,,85,114
425,4,3:51.0,,Defensive rebound by L. Williams,85,114
426,4,3:48.0,,Shooting foul by A. Len (drawn by B. Johnson),85,114
427,4,3:48.0,,B. Johnson makes free throw 1 of 2,85,115
428,4,3:48.0,A. Peters enters the game for A. Len,,85,115
429,4,3:48.0,,B. Johnson makes free throw 2 of 2,85,116
430,4,3:34.0,A. Peters misses 3-pt jump shot from 23 ft,,85,116
431,4,3:34.0,,Defensive rebound by L. Williams,85,116
432,4,3:28.0,,S. Thornwell misses 2-pt jump shot from 9 ft (block by D. Jones),85,116
433,4,3:28.0,,Offensive rebound by Team,85,116
434,4,3:25.0,,L. Williams makes 2-pt layup from 1 ft (assist by S. Dekker),85,118
435,4,3:14.0,T. Ulis misses 3-pt jump shot from 25 ft,,85,118
436,4,3:12.0,,Defensive rebound by B. Johnson,85,118
437,4,3:01.0,,S. Thornwell misses 2-pt jump shot from 2 ft (block by A. Peters),85,118
438,4,2:58.0,Defensive rebound by M. James,,85,118
439,4,2:57.0,Shooting foul by S. Thornwell (drawn by D. Jones),,85,118
440,4,2:57.0,,LA Clippers full timeout,85,118
441,4,2:57.0,,A. Rivers enters the game for L. Williams,85,118
442,4,2:57.0,D. Jones makes free throw 1 of 2,,87,118
443,4,2:57.0,D. Jones makes free throw 2 of 2,,87,118
444,4,2:36.0,,M. Harrell misses 2-pt dunk from 2 ft,87,118
445,4,2:28.0,,Offensive rebound by M. Harrell,87,118
446,4,2:28.0,,M. Harrell makes 2-pt dunk at rim,87,120
447,4,2:09.0,M. James misses 2-pt dunk from 1 ft (block by M. Harrell),,87,120
448,4,1:58.0,,Defensive rebound by B. Johnson,87,120
449,4,1:57.0,,S. Thornwell makes 2-pt layup from 2 ft (assist by B. Johnson),87,122
450,4,1:45.0,T. Ulis misses 2-pt jump shot from 13 ft,,87,122
451,4,1:39.0,,Defensive rebound by B. Johnson,87,122
452,4,1:33.0,,Turnover by B. Johnson (bad pass; steal by D. Jones),87,122
453,4,1:30.0,A. Peters misses 3-pt jump shot from 26 ft,,87,122
454,4,1:29.0,,Defensive rebound by A. Rivers,87,122
455,4,1:20.0,,B. Johnson makes 2-pt layup from 3 ft,87,124
456,4,1:00.0,M. James misses 3-pt jump shot from 25 ft,,87,124
457,4,0:53.0,,Defensive rebound by A. Rivers,87,124
458,4,0:45.0,,S. Dekker makes 2-pt jump shot from 17 ft,87,126
459,4,0:45.0,Turnover by M. James (lost ball; steal by S. Thornwell),,87,126
460,4,0:45.0,,Shooting foul by A. Peters (drawn by S. Thornwell),87,126
461,4,0:45.0,,S. Thornwell makes free throw 1 of 2,87,127
462,4,0:45.0,,S. Thornwell makes free throw 2 of 2,87,128
463,4,0:30.0,Turnover by T. Ulis (bad pass; steal by S. Thornwell),,87,128
464,4,0:26.0,,S. Thornwell makes 2-pt layup from 2 ft,87,130
465,4,0:03.0,Shooting foul by B. Johnson (drawn by M. James),,87,130
466,4,0:03.0,M. James makes free throw 1 of 2,,88,130
467,4,0:03.0,M. James misses free throw 2 of 2,,88,130
468,4,0:01.0,,Defensive rebound by B. Johnson,88,130
