,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
384,4,5:02.0,Defensive rebound by W. Chandler,,100,110
385,4,4:44.0,G. Harris misses 3-pt jump shot from 26 ft,,100,110
386,4,4:41.0,,Defensive rebound by D. Powell,100,110
387,4,4:27.0,,W. Matthews makes 2-pt layup at rim (assist by D. Powell),100,112
388,4,4:13.0,W. Barton misses 3-pt jump shot from 26 ft,,100,112
389,4,4:09.0,,Defensive rebound by D. Smith,100,112
390,4,4:08.0,,Y. Ferrell makes 2-pt layup at rim (assist by W. Matthews),100,114
391,4,4:08.0,,Shooting foul by W. Barton (drawn by Y. Ferrell),100,114
392,4,4:08.0,,Y. Ferrell makes free throw 1 of 1,100,115
393,4,3:50.0,J. Murray makes 3-pt jump shot from 25 ft (assist by K. Faried),,103,115
394,4,3:27.0,,D. Smith misses 3-pt jump shot from 24 ft,103,115
395,4,3:24.0,Defensive rebound by W. Barton,,103,115
396,4,3:06.0,W. Chandler misses 3-pt jump shot from 26 ft,,103,115
397,4,3:06.0,Offensive rebound by K. Faried,,103,115
398,4,3:06.0,,Loose ball foul by H. Barnes (drawn by K. Faried),103,115
399,4,3:00.0,J. Murray misses 3-pt jump shot from 27 ft,,103,115
400,4,2:59.0,,Defensive rebound by Team,103,115
401,4,2:37.0,,H. Barnes makes 2-pt jump shot from 13 ft,103,117
402,4,2:20.0,W. Barton misses 2-pt jump shot from 9 ft,,103,117
403,4,2:19.0,,Defensive rebound by D. Smith,103,117
404,4,2:05.0,,Turnover by D. Smith (traveling),103,117
405,4,2:05.0,M. Beasley enters the game for W. Barton,,103,117
406,4,1:52.0,Turnover by W. Chandler (lost ball; steal by Y. Ferrell),,103,117
407,4,1:33.0,,H. Barnes misses 2-pt jump shot from 5 ft (block by J. Murray),103,117
408,4,1:31.0,,Offensive rebound by D. Powell,103,117
409,4,1:31.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by D. Powell),103,120
410,4,1:23.0,Shooting foul by D. Powell (drawn by J. Murray),,103,120
411,4,1:23.0,J. Murray makes free throw 1 of 2,,104,120
412,4,1:23.0,E. Mudiay enters the game for G. Harris,,104,120
413,4,1:23.0,J. Hernangómez enters the game for W. Chandler,,104,120
414,4,1:23.0,J. Murray makes free throw 2 of 2,,105,120
415,4,1:08.0,,H. Barnes misses 2-pt jump shot from 13 ft,105,120
416,4,1:05.0,Defensive rebound by M. Beasley,,105,120
417,4,0:58.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,105,120
418,4,0:56.0,,Defensive rebound by Y. Ferrell,105,120
419,4,0:38.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,105,122
420,4,0:20.0,K. Faried misses 2-pt jump shot from 10 ft,,105,122
421,4,0:17.0,,Defensive rebound by D. Powell,105,122
