,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
376,4,5:26.0,,Shooting foul by M. Hezonja (drawn by K. Middleton),84,99
377,4,5:26.0,,K. Middleton makes free throw 1 of 1,84,100
378,4,5:07.0,M. Hezonja misses 2-pt jump shot from 19 ft,,84,100
379,4,5:07.0,Offensive rebound by Team,,84,100
380,4,5:07.0,,Loose ball foul by T. Maker (drawn by B. Biyombo),84,100
381,4,5:07.0,A. Afflalo enters the game for M. Hezonja,,84,100
382,4,4:57.0,E. Fournier misses 2-pt jump shot from 6 ft (block by T. Maker),,84,100
383,4,4:51.0,,Defensive rebound by S. Brown,84,100
384,4,4:47.0,,K. Middleton makes 2-pt jump shot from 14 ft (assist by M. Brogdon),84,102
385,4,4:29.0,W. Iwundu makes 2-pt layup at rim,,86,102
386,4,4:29.0,Shooting foul by K. Middleton (drawn by W. Iwundu),,86,102
387,4,4:29.0,W. Iwundu makes free throw 1 of 1,,87,102
388,4,4:08.0,,T. Snell makes 3-pt jump shot from 27 ft (assist by M. Brogdon),87,105
389,4,3:58.0,Personal foul by T. Maker (drawn by B. Biyombo),,87,105
390,4,3:58.0,B. Biyombo makes free throw 1 of 2,,88,105
391,4,3:58.0,M. Hezonja enters the game for E. Fournier,,88,105
392,4,3:58.0,B. Biyombo makes free throw 2 of 2,,89,105
393,4,3:51.0,,Personal foul by B. Biyombo (drawn by T. Maker),89,105
394,4,3:51.0,,T. Maker misses free throw 1 of 2,89,105
395,4,3:51.0,,Offensive rebound by Team,89,105
396,4,3:51.0,,T. Maker makes free throw 2 of 2,89,106
397,4,3:30.0,B. Biyombo misses 2-pt layup from 1 ft,,89,106
398,4,3:27.0,,Defensive rebound by T. Maker,89,106
399,4,3:23.0,,K. Middleton makes 2-pt jump shot from 16 ft,89,108
400,4,3:06.0,W. Iwundu makes 2-pt jump shot from 13 ft,,91,108
401,4,3:05.0,,Milwaukee full timeout,91,108
402,4,3:05.0,,D. Wilson enters the game for M. Brogdon,91,108
403,4,3:05.0,,S. Kilpatrick enters the game for K. Middleton,91,108
404,4,2:53.0,,Turnover by S. Kilpatrick (bad pass; steal by M. Hezonja),91,108
405,4,2:48.0,M. Hezonja makes 2-pt dunk at rim,,93,108
406,4,2:35.0,,Turnover by D. Wilson (traveling),93,108
407,4,2:23.0,B. Biyombo makes 2-pt dunk at rim (assist by W. Iwundu),,95,108
408,4,1:57.0,,Turnover by Team (shot clock),95,108
409,4,1:46.0,M. Hezonja misses 2-pt layup from 4 ft,,95,108
410,4,1:46.0,Offensive rebound by B. Biyombo,,95,108
411,4,1:46.0,Shooting foul by T. Maker (drawn by B. Biyombo),,95,108
412,4,1:46.0,B. Biyombo makes free throw 1 of 2,,96,108
413,4,1:46.0,B. Biyombo makes free throw 2 of 2,,97,108
414,4,1:24.0,,Turnover by D. Wilson (lost ball; steal by M. Hezonja),97,108
415,4,1:10.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by B. Biyombo),,100,108
416,4,0:50.0,,S. Kilpatrick misses 2-pt jump shot from 15 ft,100,108
417,4,0:48.0,Defensive rebound by W. Iwundu,,100,108
418,4,0:31.0,Turnover by W. Iwundu (bad pass; steal by T. Maker),,100,108
419,4,0:29.0,,T. Maker makes 2-pt dunk from 1 ft (assist by T. Snell),100,110
420,4,0:24.0,S. Mack makes 2-pt layup at rim,,102,110
421,4,0:24.0,Shooting foul by S. Kilpatrick (drawn by S. Mack),,102,110
422,4,0:24.0,S. Mack makes free throw 1 of 1,,103,110
423,4,0:00.0,,Turnover by Team (shot clock),103,110
