,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BROOKLYN_ACTION,NEW ORLEANS_SCORE,BROOKLYN_SCORE
382,4,6:59.0,Offensive rebound by Team,,104,99
383,4,6:59.0,,Loose ball foul by J. Harris (drawn by A. Davis),104,99
384,4,6:59.0,,D. Russell enters the game for J. Harris,104,99
385,4,6:53.0,A. Davis misses 2-pt jump shot from 9 ft,,104,99
386,4,6:52.0,,Defensive rebound by D. Russell,104,99
387,4,6:41.0,,D. Russell misses 3-pt jump shot from 23 ft,104,99
388,4,6:38.0,Defensive rebound by R. Rondo,,104,99
389,4,6:36.0,Shooting foul by Q. Acy (drawn by A. Davis),,104,99
390,4,6:36.0,,Brooklyn full timeout,104,99
391,4,6:36.0,A. Davis misses free throw 1 of 2,,104,99
392,4,6:36.0,Offensive rebound by Team,,104,99
393,4,6:36.0,A. Davis makes free throw 2 of 2,,105,99
394,4,6:26.0,,Shooting foul by J. Holiday (drawn by S. Dinwiddie),105,99
395,4,6:26.0,,S. Dinwiddie makes free throw 1 of 2,105,100
396,4,6:26.0,,S. Dinwiddie makes free throw 2 of 2,105,101
397,4,6:16.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Holiday),,108,101
398,4,6:01.0,,D. Carroll makes 2-pt layup from 2 ft (assist by S. Dinwiddie),108,103
399,4,5:49.0,N. Mirotić misses 2-pt layup from 6 ft (block by D. Cunningham),,108,103
400,4,5:47.0,,Defensive rebound by D. Russell,108,103
401,4,5:47.0,,Personal foul by R. Rondo (drawn by D. Russell),108,103
402,4,5:47.0,,A. Crabbe enters the game for D. Cunningham,108,103
403,4,5:29.0,,Turnover by D. Russell (bad pass; steal by A. Davis),108,103
404,4,5:24.0,,Violation by D. Carroll (kicked ball),108,103
405,4,5:19.0,R. Rondo misses 2-pt jump shot from 19 ft,,108,103
406,4,5:16.0,,Defensive rebound by D. Russell,108,103
407,4,5:07.0,,D. Russell makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),108,106
408,4,4:50.0,J. Holiday makes 2-pt layup from 1 ft (assist by R. Rondo),,110,106
409,4,4:41.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,110,106
410,4,4:38.0,Defensive rebound by J. Holiday,,110,106
411,4,4:29.0,Offensive foul by E. Moore (drawn by S. Dinwiddie),,110,106
412,4,4:29.0,Turnover by E. Moore (offensive foul),,110,106
413,4,4:17.0,,Shooting foul by J. Holiday (drawn by S. Dinwiddie),110,106
414,4,4:17.0,,S. Dinwiddie makes free throw 1 of 2,110,107
415,4,4:17.0,,S. Dinwiddie makes free throw 2 of 2,110,108
416,4,4:17.0,New Orleans full timeout,,110,108
417,4,4:09.0,A. Davis misses 2-pt jump shot from 15 ft,,110,108
418,4,4:06.0,,Defensive rebound by D. Russell,110,108
419,4,3:55.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,110,108
420,4,3:49.0,Defensive rebound by J. Holiday,,110,108
421,4,3:43.0,N. Mirotić misses 3-pt jump shot from 27 ft,,110,108
422,4,3:41.0,,Defensive rebound by Team,110,108
423,4,3:24.0,,D. Russell misses 3-pt jump shot from 25 ft,110,108
424,4,3:22.0,Defensive rebound by A. Davis,,110,108
425,4,3:17.0,New Orleans full timeout,,110,108
426,4,3:10.0,R. Rondo makes 2-pt layup from 1 ft,,112,108
427,4,2:46.0,,S. Dinwiddie misses 2-pt layup from 3 ft,112,108
428,4,2:45.0,Defensive rebound by R. Rondo,,112,108
429,4,2:45.0,Personal foul by S. Dinwiddie (drawn by R. Rondo),,112,108
430,4,2:45.0,R. Rondo misses free throw 1 of 2,,112,108
431,4,2:45.0,Offensive rebound by Team,,112,108
432,4,2:45.0,R. Rondo misses free throw 2 of 2,,112,108
433,4,2:40.0,,Defensive rebound by D. Russell,112,108
434,4,2:31.0,,D. Carroll misses 3-pt jump shot from 24 ft,112,108
435,4,2:28.0,Defensive rebound by A. Davis,,112,108
436,4,2:13.0,Turnover by A. Davis (lost ball; steal by A. Crabbe),,112,108
437,4,2:12.0,,Personal foul by J. Holiday (drawn by Q. Acy),112,108
438,4,2:12.0,,Q. Acy makes free throw 1 of 2,112,109
439,4,2:12.0,,Q. Acy makes free throw 2 of 2,112,110
440,4,2:12.0,D. Miller enters the game for R. Rondo,,112,110
441,4,1:59.0,N. Mirotić makes 2-pt layup from 2 ft (assist by E. Moore),,114,110
442,4,1:50.0,,A. Crabbe misses 3-pt jump shot from 25 ft,114,110
443,4,1:49.0,,Offensive rebound by Q. Acy,114,110
444,4,1:46.0,,S. Dinwiddie makes 2-pt layup from 1 ft,114,112
445,4,1:46.0,,Shooting foul by N. Mirotić (drawn by S. Dinwiddie),114,112
446,4,1:46.0,,S. Dinwiddie makes free throw 1 of 1,114,113
447,4,1:22.0,J. Holiday misses 2-pt layup from 3 ft,,114,113
448,4,1:20.0,,Defensive rebound by A. Crabbe,114,113
449,4,1:06.0,,D. Carroll misses 2-pt layup from 4 ft,114,113
450,4,1:04.0,Defensive rebound by J. Holiday,,114,113
451,4,0:53.0,Personal foul by S. Dinwiddie (drawn by A. Davis),,114,113
452,4,0:53.0,A. Davis makes free throw 1 of 2,,115,113
453,4,0:53.0,A. Davis makes free throw 2 of 2,,116,113
454,4,0:38.0,,Turnover by D. Russell (turnover),116,113
455,4,0:38.0,,J. Harris enters the game for D. Russell,116,113
456,4,0:38.0,New Orleans full timeout,,116,113
457,4,0:29.0,A. Davis misses 2-pt jump shot from 6 ft,,116,113
458,4,0:26.0,,Defensive rebound by S. Dinwiddie,116,113
459,4,0:14.0,,S. Dinwiddie misses 2-pt layup at rim (block by N. Mirotić),116,113
460,4,0:14.0,,Offensive rebound by Team,116,113
461,4,0:14.0,,Brooklyn full timeout,116,113
462,4,0:12.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by D. Carroll),116,116
463,4,0:12.0,New Orleans full timeout,,116,116
464,4,0:01.0,A. Davis misses 2-pt jump shot from 21 ft,,116,116
465,4,0:00.0,,Defensive rebound by S. Dinwiddie,116,116
466,1OT,4:34.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by A. Davis),116,116
467,1OT,4:32.0,Defensive rebound by N. Mirotić,,116,116
468,1OT,4:13.0,J. Holiday misses 2-pt jump shot from 6 ft,,116,116
469,1OT,4:10.0,,Defensive rebound by A. Crabbe,116,116
470,1OT,4:02.0,,A. Crabbe misses 2-pt jump shot from 15 ft,116,116
471,1OT,4:01.0,,Offensive rebound by A. Crabbe,116,116
472,1OT,3:45.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by J. Harris),116,119
473,1OT,3:34.0,J. Holiday makes 2-pt jump shot from 6 ft,,118,119
474,1OT,3:28.0,,Personal foul by E. Moore (drawn by A. Crabbe),118,119
475,1OT,3:15.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,118,119
476,1OT,3:12.0,,Offensive rebound by D. Carroll,118,119
477,1OT,2:54.0,,Turnover by D. Carroll (bad pass; steal by A. Davis),118,119
478,1OT,2:49.0,A. Davis misses 2-pt layup from 1 ft,,118,119
479,1OT,2:45.0,,Defensive rebound by J. Harris,118,119
480,1OT,2:28.0,,A. Crabbe makes 3-pt jump shot from 28 ft,118,122
481,1OT,2:20.0,Personal foul by A. Crabbe (drawn by E. Moore),,118,122
482,1OT,2:10.0,A. Davis misses 2-pt layup from 2 ft,,118,122
483,1OT,2:07.0,,Defensive rebound by J. Harris,118,122
484,1OT,1:51.0,,A. Crabbe misses 3-pt jump shot from 24 ft,118,122
485,1OT,1:48.0,Defensive rebound by N. Mirotić,,118,122
486,1OT,1:43.0,D. Miller misses 3-pt jump shot from 22 ft,,118,122
487,1OT,1:42.0,Offensive rebound by N. Mirotić,,118,122
488,1OT,1:41.0,Shooting foul by D. Carroll (drawn by N. Mirotić),,118,122
489,1OT,1:41.0,N. Mirotić misses free throw 1 of 2,,118,122
490,1OT,1:41.0,Offensive rebound by Team,,118,122
491,1OT,1:41.0,R. Rondo enters the game for D. Miller,,118,122
492,1OT,1:41.0,N. Mirotić makes free throw 2 of 2,,119,122
493,1OT,1:32.0,,S. Dinwiddie misses 2-pt layup from 2 ft,119,122
494,1OT,1:30.0,Defensive rebound by N. Mirotić,,119,122
495,1OT,1:15.0,J. Holiday makes 2-pt layup from 5 ft,,121,122
496,1OT,1:15.0,Shooting foul by A. Crabbe (drawn by J. Holiday),,121,122
497,1OT,1:15.0,J. Holiday makes free throw 1 of 1,,122,122
498,1OT,0:58.0,,Q. Acy misses 3-pt jump shot from 22 ft (block by A. Davis),122,122
499,1OT,0:58.0,,Offensive rebound by Team,122,122
500,1OT,0:58.0,,Brooklyn full timeout,122,122
501,1OT,0:55.0,,A. Crabbe misses 2-pt layup from 1 ft (block by E. Moore),122,122
502,1OT,0:55.0,,Offensive rebound by Team,122,122
503,1OT,0:54.0,,J. Harris makes 2-pt layup from 2 ft (assist by A. Crabbe),122,124
504,1OT,0:54.0,New Orleans full timeout,,122,124
505,1OT,0:47.0,J. Holiday makes 2-pt jump shot from 15 ft,,124,124
506,1OT,0:26.0,,S. Dinwiddie misses 2-pt layup from 2 ft,124,124
507,1OT,0:24.0,,Offensive rebound by S. Dinwiddie,124,124
508,1OT,0:06.0,,D. Carroll misses 2-pt jump shot from 4 ft (block by R. Rondo),124,124
509,1OT,0:06.0,Defensive rebound by N. Mirotić,,124,124
510,1OT,0:03.0,New Orleans full timeout,,124,124
511,2OT,4:42.0,J. Holiday misses 2-pt jump shot from 18 ft,,124,124
512,2OT,4:41.0,,Defensive rebound by J. Harris,124,124
513,2OT,4:27.0,,Turnover by S. Dinwiddie (bad pass; steal by A. Davis),124,124
514,2OT,4:27.0,Personal foul by S. Dinwiddie (drawn by A. Davis),,124,124
515,2OT,4:15.0,A. Davis makes 2-pt jump shot from 23 ft,,126,124
516,2OT,3:50.0,,Q. Acy misses 3-pt jump shot from 24 ft,126,124
517,2OT,3:49.0,,Offensive rebound by D. Carroll,126,124
518,2OT,3:48.0,,D. Carroll misses 2-pt layup at rim,126,124
519,2OT,3:47.0,,Offensive rebound by D. Carroll,126,124
520,2OT,3:46.0,,D. Carroll misses 2-pt layup from 1 ft,126,124
521,2OT,3:46.0,Defensive rebound by Team,,126,124
522,2OT,3:46.0,,Loose ball foul by J. Harris (drawn by N. Mirotić),126,124
523,2OT,3:31.0,N. Mirotić makes 2-pt jump shot from 18 ft (assist by J. Holiday),,128,124
524,2OT,3:06.0,,S. Dinwiddie misses 2-pt layup from 1 ft,128,124
525,2OT,3:04.0,Defensive rebound by A. Davis,,128,124
526,2OT,2:50.0,Shooting foul by D. Carroll (drawn by A. Davis),,128,124
527,2OT,2:50.0,,D. Russell enters the game for D. Carroll,128,124
528,2OT,2:50.0,A. Davis makes free throw 1 of 2,,129,124
529,2OT,2:50.0,A. Davis makes free throw 2 of 2,,130,124
530,2OT,2:41.0,,Q. Acy misses 3-pt jump shot from 25 ft,130,124
531,2OT,2:39.0,,Offensive rebound by J. Harris,130,124
532,2OT,2:39.0,,Shooting foul by A. Davis (drawn by J. Harris),130,124
533,2OT,2:39.0,,J. Harris makes free throw 1 of 2,130,125
534,2OT,2:39.0,,J. Harris makes free throw 2 of 2,130,126
535,2OT,2:37.0,Personal take foul by D. Russell (drawn by R. Rondo),,130,126
536,2OT,2:37.0,R. Rondo makes free throw 1 of 2,,131,126
537,2OT,2:37.0,R. Rondo misses free throw 2 of 2,,131,126
538,2OT,2:35.0,,Defensive rebound by Team,131,126
539,2OT,2:25.0,,D. Russell misses 2-pt jump shot from 20 ft,131,126
540,2OT,2:22.0,Defensive rebound by A. Davis,,131,126
541,2OT,2:16.0,Personal take foul by D. Russell (drawn by R. Rondo),,131,126
542,2OT,2:16.0,R. Rondo makes free throw 1 of 2,,132,126
543,2OT,2:16.0,R. Rondo makes free throw 2 of 2,,133,126
544,2OT,2:00.0,,D. Russell misses 3-pt jump shot from 24 ft,133,126
545,2OT,1:57.0,Defensive rebound by A. Davis,,133,126
546,2OT,1:47.0,N. Mirotić misses 3-pt jump shot from 26 ft,,133,126
547,2OT,1:45.0,,Defensive rebound by Q. Acy,133,126
548,2OT,1:38.0,,S. Dinwiddie misses 2-pt layup from 1 ft,133,126
549,2OT,1:35.0,Defensive rebound by A. Davis,,133,126
550,2OT,1:18.0,A. Davis makes 2-pt jump shot from 11 ft (assist by E. Moore),,135,126
551,2OT,1:18.0,,Brooklyn full timeout,135,126
552,2OT,1:18.0,D. Miller enters the game for R. Rondo,,135,126
553,2OT,1:13.0,,A. Crabbe misses 3-pt jump shot from 25 ft,135,126
554,2OT,1:11.0,Defensive rebound by N. Mirotić,,135,126
555,2OT,1:04.0,Personal take foul by A. Crabbe (drawn by J. Holiday),,135,126
556,2OT,1:04.0,J. Holiday misses free throw 1 of 2,,135,126
557,2OT,1:04.0,Offensive rebound by Team,,135,126
558,2OT,1:04.0,J. Holiday makes free throw 2 of 2,,136,126
559,2OT,0:55.0,,Q. Acy makes 2-pt layup from 1 ft (assist by D. Russell),136,128
560,2OT,0:52.0,Personal take foul by J. Harris (drawn by J. Holiday),,136,128
561,2OT,0:52.0,,N. Stauskas enters the game for J. Harris,136,128
562,2OT,0:52.0,J. Holiday makes free throw 1 of 2,,137,128
563,2OT,0:52.0,J. Holiday makes free throw 2 of 2,,138,128
564,2OT,0:43.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,138,128
565,2OT,0:40.0,Defensive rebound by A. Davis,,138,128
566,2OT,0:22.0,A. Davis misses 3-pt jump shot from 26 ft,,138,128
567,2OT,0:18.0,,Defensive rebound by N. Stauskas,138,128
