,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
381,4,9:14.0,,Defensive rebound by J. Simmons,85,76
382,4,9:04.0,,J. Simmons makes 2-pt jump shot from 13 ft,85,78
383,4,8:49.0,Personal foul by D. Augustin (drawn by C. Joseph),,85,78
384,4,8:35.0,C. Joseph misses 2-pt jump shot from 15 ft,,85,78
385,4,8:32.0,Offensive rebound by V. Oladipo,,85,78
386,4,8:32.0,Offensive foul by D. Sabonis (drawn by J. Simmons),,85,78
387,4,8:32.0,Turnover by D. Sabonis (offensive foul),,85,78
388,4,8:32.0,M. Turner enters the game for D. Sabonis,,85,78
389,4,8:20.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by B. Biyombo),85,81
390,4,8:18.0,Indiana full timeout,,85,81
391,4,8:18.0,D. Collison enters the game for V. Oladipo,,85,81
392,4,8:18.0,T. Young enters the game for B. Bogdanović,,85,81
393,4,7:54.0,Turnover by Team (shot clock),,85,81
394,4,7:38.0,,D. Augustin misses 3-pt jump shot from 25 ft,85,81
395,4,7:34.0,Defensive rebound by T. Young,,85,81
396,4,7:12.0,T. Young makes 3-pt jump shot from 24 ft (assist by D. Collison),,88,81
397,4,7:00.0,,A. Gordon misses 3-pt jump shot from 25 ft,88,81
398,4,6:57.0,Defensive rebound by C. Joseph,,88,81
399,4,6:52.0,C. Joseph makes 2-pt layup from 2 ft,,90,81
400,4,6:35.0,,J. Simmons misses 2-pt hook shot from 7 ft,90,81
401,4,6:31.0,Defensive rebound by M. Turner,,90,81
402,4,6:20.0,T. Young misses 3-pt jump shot from 24 ft,,90,81
403,4,6:17.0,,Defensive rebound by T. Ross,90,81
404,4,5:54.0,,A. Gordon misses 3-pt jump shot from 25 ft,90,81
405,4,5:52.0,Defensive rebound by D. Collison,,90,81
406,4,5:41.0,T. Young misses 2-pt hook shot from 6 ft,,90,81
407,4,5:41.0,,Defensive rebound by B. Biyombo,90,81
408,4,5:34.0,,Shooting foul by D. Collison (drawn by D. Augustin),90,81
409,4,5:34.0,,D. Augustin misses free throw 1 of 2,90,81
410,4,5:34.0,,Offensive rebound by Team,90,81
411,4,5:34.0,,E. Fournier enters the game for T. Ross,90,81
412,4,5:34.0,V. Oladipo enters the game for L. Stephenson,,90,81
413,4,5:34.0,B. Bogdanović enters the game for C. Joseph,,90,81
414,4,5:34.0,,D. Augustin makes free throw 2 of 2,90,82
415,4,5:20.0,T. Young misses 2-pt hook shot from 8 ft,,90,82
416,4,5:20.0,,Defensive rebound by D. Augustin,90,82
417,4,5:20.0,,Personal foul by V. Oladipo (drawn by D. Augustin),90,82
418,4,5:07.0,,Turnover by A. Gordon (lost ball; steal by D. Collison),90,82
419,4,5:04.0,Turnover by D. Collison (bad pass),,90,82
420,4,4:46.0,,D. Augustin misses 3-pt jump shot from 23 ft,90,82
421,4,4:43.0,,Offensive rebound by J. Simmons,90,82
422,4,4:43.0,,Personal foul by V. Oladipo (drawn by J. Simmons),90,82
423,4,4:43.0,L. Stephenson enters the game for V. Oladipo,,90,82
424,4,4:32.0,,B. Biyombo misses 2-pt hook shot from 4 ft,90,82
425,4,4:31.0,,Offensive rebound by B. Biyombo,90,82
426,4,4:31.0,,Personal foul by M. Turner (drawn by B. Biyombo),90,82
427,4,4:31.0,,B. Biyombo misses free throw 1 of 2,90,82
428,4,4:31.0,,Offensive rebound by Team,90,82
429,4,4:31.0,,B. Biyombo misses free throw 2 of 2,90,82
430,4,4:27.0,Defensive rebound by B. Bogdanović,,90,82
431,4,4:11.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Collison),,93,82
432,4,4:11.0,,Orlando full timeout,93,82
433,4,4:11.0,,N. Vučević enters the game for B. Biyombo,93,82
434,4,4:11.0,,E. Payton enters the game for D. Augustin,93,82
435,4,3:52.0,,E. Fournier misses 2-pt jump shot from 17 ft,93,82
436,4,3:48.0,Defensive rebound by L. Stephenson,,93,82
437,4,3:37.0,M. Turner misses 2-pt layup from 2 ft,,93,82
438,4,3:34.0,,Defensive rebound by A. Gordon,93,82
439,4,3:32.0,,Shooting foul by T. Young (drawn by J. Simmons),93,82
440,4,3:32.0,,J. Simmons makes free throw 1 of 2,93,83
441,4,3:32.0,,J. Simmons makes free throw 2 of 2,93,84
442,4,3:32.0,Indiana full timeout,,93,84
443,4,3:32.0,V. Oladipo enters the game for L. Stephenson,,93,84
444,4,3:13.0,T. Young makes 2-pt jump shot from 6 ft (assist by D. Collison),,95,84
445,4,2:55.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by E. Fournier),95,87
446,4,2:39.0,D. Collison misses 2-pt jump shot from 16 ft,,95,87
447,4,2:36.0,,Defensive rebound by A. Gordon,95,87
448,4,2:16.0,,E. Payton misses 2-pt jump shot from 16 ft,95,87
449,4,2:13.0,Defensive rebound by M. Turner,,95,87
450,4,1:57.0,D. Collison misses 3-pt jump shot from 23 ft,,95,87
451,4,1:53.0,,Defensive rebound by A. Gordon,95,87
452,4,1:49.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by E. Payton),95,90
453,4,1:34.0,V. Oladipo makes 2-pt jump shot from 14 ft,,97,90
454,4,1:34.0,Shooting foul by N. Vučević (drawn by V. Oladipo),,97,90
455,4,1:34.0,D. Sabonis enters the game for M. Turner,,97,90
456,4,1:34.0,V. Oladipo makes free throw 1 of 1,,98,90
457,4,1:24.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),98,93
458,4,1:10.0,V. Oladipo misses 2-pt jump shot from 20 ft,,98,93
459,4,1:07.0,,Defensive rebound by A. Gordon,98,93
460,4,0:49.0,,A. Gordon makes 2-pt jump shot from 16 ft,98,95
461,4,0:49.0,Indiana full timeout,,98,95
462,4,0:32.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,101,95
463,4,0:24.0,,N. Vučević misses 3-pt jump shot from 25 ft,101,95
464,4,0:20.0,Defensive rebound by V. Oladipo,,101,95
465,4,0:16.0,Personal foul by J. Simmons (drawn by V. Oladipo),,101,95
466,4,0:16.0,V. Oladipo makes free throw 1 of 2,,102,95
467,4,0:16.0,V. Oladipo makes free throw 2 of 2,,103,95
468,4,0:16.0,,Orlando full timeout,103,95
469,4,0:10.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Fournier),103,97
470,4,0:07.0,Personal foul by E. Fournier (drawn by D. Collison),,103,97
471,4,0:07.0,D. Collison makes free throw 1 of 2,,104,97
472,4,0:07.0,,D. Augustin enters the game for E. Payton,104,97
473,4,0:07.0,C. Joseph enters the game for D. Sabonis,,104,97
474,4,0:07.0,D. Collison makes free throw 2 of 2,,105,97
475,4,0:04.0,,E. Fournier misses 3-pt jump shot from 25 ft,105,97
476,4,0:00.0,Defensive rebound by D. Collison,,105,97
