,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
381,4,2:38.0,,Defensive rebound by D. Dedmon,82,89
382,4,2:21.0,,J. Collins misses 3-pt jump shot from 23 ft,82,89
383,4,2:18.0,Defensive rebound by N. Vučević,,82,89
384,4,2:16.0,Shooting foul by T. Dorsey (drawn by S. Mack),,82,89
385,4,2:16.0,S. Mack makes free throw 1 of 2,,83,89
386,4,2:16.0,S. Mack makes free throw 2 of 2,,84,89
387,4,2:00.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by I. Taylor),84,92
388,4,1:42.0,N. Vučević misses 2-pt layup from 5 ft (block by D. Dedmon),,84,92
389,4,1:39.0,,Defensive rebound by D. Lee,84,92
390,4,1:30.0,,T. Dorsey makes 2-pt layup at rim,84,94
391,4,1:16.0,J. Isaac misses 3-pt jump shot from 23 ft,,84,94
392,4,1:13.0,,Defensive rebound by D. Dedmon,84,94
393,4,0:56.0,,T. Dorsey misses 3-pt jump shot from 24 ft,84,94
394,4,0:51.0,Defensive rebound by J. Isaac,,84,94
395,4,0:43.0,S. Mack misses 2-pt jump shot from 3 ft,,84,94
396,4,0:40.0,,Defensive rebound by D. Dedmon,84,94
397,4,0:33.0,,Turnover by I. Taylor (step out of bounds),84,94
398,4,0:26.0,D. Augustin makes 2-pt jump shot from 6 ft,,86,94
399,4,0:01.0,,Turnover by Team (shot clock),86,94
400,4,0:00.0,S. Mack makes 2-pt layup from 1 ft,,88,94
