,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
383,4,4:26.0,Offensive rebound by J. Murray,,103,114
384,4,4:15.0,M. Plumlee misses 2-pt layup from 1 ft (block by K. Irving),,103,114
385,4,4:11.0,,Defensive rebound by S. Larkin,103,114
386,4,4:09.0,,Turnover by K. Irving (lost ball; steal by J. Murray),103,114
387,4,4:08.0,Denver full timeout,,103,114
388,4,4:08.0,,J. Tatum enters the game for S. Larkin,103,114
389,4,4:08.0,,J. Brown enters the game for M. Smart,103,114
390,4,3:54.0,G. Harris misses 3-pt jump shot from 25 ft,,103,114
391,4,3:51.0,,Defensive rebound by J. Tatum,103,114
392,4,3:36.0,,S. Ojeleye misses 3-pt jump shot from 27 ft,103,114
393,4,3:35.0,Defensive rebound by Team,,103,114
394,4,3:19.0,Turnover by J. Murray (out of bounds lost ball),,103,114
395,4,3:04.0,,Turnover by A. Baynes (bad pass; steal by J. Murray),103,114
396,4,3:01.0,Shooting foul by K. Irving (drawn by J. Murray),,103,114
397,4,3:01.0,J. Murray makes free throw 1 of 2,,104,114
398,4,3:01.0,J. Murray makes free throw 2 of 2,,105,114
399,4,2:46.0,,K. Irving makes 2-pt layup from 2 ft,105,116
400,4,2:23.0,G. Harris makes 2-pt layup at rim,,107,116
401,4,2:23.0,Shooting foul by J. Brown (drawn by G. Harris),,107,116
402,4,2:23.0,G. Harris makes free throw 1 of 1,,108,116
403,4,2:09.0,,A. Baynes makes 2-pt dunk at rim (assist by K. Irving),108,118
404,4,2:09.0,,Shooting foul by M. Plumlee (drawn by A. Baynes),108,118
405,4,2:09.0,,A. Baynes misses free throw 1 of 1,108,118
406,4,2:06.0,Defensive rebound by J. Murray,,108,118
407,4,1:52.0,G. Harris makes 2-pt jump shot from 5 ft (assist by T. Lyles),,110,118
408,4,1:33.0,,A. Baynes misses 2-pt hook shot from 5 ft (block by M. Plumlee),110,118
409,4,1:29.0,,Offensive rebound by J. Brown,110,118
410,4,1:28.0,,J. Brown misses 2-pt jump shot from 20 ft,110,118
411,4,1:28.0,,Offensive rebound by Team,110,118
412,4,1:28.0,,Turnover by Team (shot clock),110,118
413,4,1:28.0,,M. Smart enters the game for A. Baynes,110,118
414,4,1:22.0,,Offensive charge foul by M. Plumlee (drawn by S. Ojeleye),110,118
415,4,1:22.0,Turnover by M. Plumlee (offensive foul),,110,118
416,4,1:05.0,,K. Irving misses 3-pt jump shot from 31 ft,110,118
417,4,1:01.0,Defensive rebound by W. Chandler,,110,118
418,4,0:56.0,G. Harris makes 2-pt layup from 1 ft,,112,118
419,4,0:41.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by M. Smart),112,121
420,4,0:41.0,Denver full timeout,,112,121
421,4,0:38.0,G. Harris misses 3-pt jump shot from 24 ft,,112,121
422,4,0:35.0,Offensive rebound by J. Murray,,112,121
423,4,0:33.0,J. Murray makes 3-pt jump shot from 24 ft,,115,121
424,4,0:32.0,,Personal take foul by W. Chandler (drawn by K. Irving),115,121
425,4,0:27.0,,Personal take foul by T. Lyles (drawn by K. Irving),115,121
426,4,0:27.0,,K. Irving makes free throw 1 of 2,115,122
427,4,0:27.0,,K. Irving misses free throw 2 of 2,115,122
428,4,0:26.0,Defensive rebound by J. Murray,,115,122
429,4,0:17.0,J. Murray makes 3-pt jump shot from 26 ft,,118,122
430,4,0:16.0,,Personal take foul by J. Murray (drawn by K. Irving),118,122
431,4,0:16.0,,K. Irving makes free throw 1 of 2,118,123
432,4,0:16.0,,S. Larkin enters the game for J. Brown,118,123
433,4,0:16.0,,K. Irving makes free throw 2 of 2,118,124
434,4,0:12.0,J. Murray misses 3-pt jump shot from 26 ft,,118,124
435,4,0:07.0,,Defensive rebound by S. Ojeleye,118,124
