,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DETROIT_ACTION,LA LAKERS_SCORE,DETROIT_SCORE
379,4,6:14.0,,Defensive rebound by S. Johnson,91,99
380,4,6:04.0,Personal foul by B. Griffin (drawn by L. Ball),,91,99
381,4,6:04.0,,Turnover by B. Griffin (turnover),91,99
382,4,6:04.0,,A. Drummond enters the game for B. Griffin,91,99
383,4,5:50.0,K. Kuzma misses 3-pt jump shot from 22 ft,,91,99
384,4,5:46.0,,Defensive rebound by S. Johnson,91,99
385,4,5:39.0,,S. Johnson misses 2-pt jump shot from 19 ft,91,99
386,4,5:36.0,Defensive rebound by L. Ball,,91,99
387,4,5:28.0,B. Lopez makes 2-pt layup from 1 ft (assist by L. Ball),,93,99
388,4,5:13.0,,Personal foul by B. Lopez (drawn by R. Jackson),93,99
389,4,5:13.0,,R. Bullock enters the game for L. Kennard,93,99
390,4,5:00.0,,A. Tolliver misses 2-pt jump shot from 9 ft,93,99
391,4,4:57.0,Defensive rebound by J. Randle,,93,99
392,4,4:54.0,Turnover by J. Randle (bad pass),,93,99
393,4,4:44.0,,S. Johnson misses 3-pt jump shot from 24 ft,93,99
394,4,4:42.0,Defensive rebound by B. Lopez,,93,99
395,4,4:42.0,Personal foul by A. Drummond (drawn by B. Lopez),,93,99
396,4,4:42.0,B. Lopez misses free throw 1 of 2,,93,99
397,4,4:42.0,Offensive rebound by Team,,93,99
398,4,4:42.0,,B. Griffin enters the game for A. Tolliver,93,99
399,4,4:42.0,B. Lopez misses free throw 2 of 2,,93,99
400,4,4:40.0,,Defensive rebound by B. Griffin,93,99
401,4,4:22.0,,S. Johnson misses 2-pt layup from 4 ft,93,99
402,4,4:20.0,,Offensive rebound by A. Drummond,93,99
403,4,4:20.0,,Personal foul by B. Lopez (drawn by A. Drummond),93,99
404,4,4:01.0,,R. Jackson misses 3-pt jump shot from 30 ft,93,99
405,4,3:57.0,Defensive rebound by J. Randle,,93,99
406,4,3:47.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,93,99
407,4,3:44.0,,Defensive rebound by A. Drummond,93,99
408,4,3:33.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Jackson),93,102
409,4,3:32.0,LA Lakers full timeout,,93,102
410,4,3:20.0,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,,93,102
411,4,3:17.0,,Defensive rebound by B. Griffin,93,102
412,4,3:10.0,,R. Jackson misses 2-pt layup from 4 ft (block by B. Lopez),93,102
413,4,3:10.0,,Offensive rebound by Team,93,102
414,4,2:57.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by B. Griffin),93,105
415,4,2:44.0,L. Ball makes 3-pt jump shot from 24 ft,,96,105
416,4,2:23.0,,R. Jackson misses 3-pt jump shot from 25 ft,96,105
417,4,2:20.0,Defensive rebound by B. Lopez,,96,105
418,4,2:17.0,Shooting foul by A. Drummond (drawn by J. Randle),,96,105
419,4,2:17.0,J. Randle makes free throw 1 of 2,,97,105
420,4,2:17.0,J. Randle makes free throw 2 of 2,,98,105
421,4,2:13.0,,Personal take foul by K. Caldwell-Pope (drawn by A. Drummond),98,105
422,4,2:11.0,,Away from play foul by B. Lopez (drawn by A. Drummond),98,105
423,4,2:11.0,,A. Drummond makes free throw 1 of 2,98,106
424,4,2:11.0,,A. Drummond makes free throw 2 of 2,98,107
425,4,2:05.0,K. Kuzma misses 2-pt jump shot from 12 ft,,98,107
426,4,2:03.0,,Defensive rebound by A. Drummond,98,107
427,4,2:02.0,,Personal foul by B. Lopez (drawn by A. Drummond),98,107
428,4,2:02.0,,A. Drummond makes free throw 1 of 2,98,108
429,4,2:02.0,,A. Drummond makes free throw 2 of 2,98,109
430,4,1:53.0,J. Randle misses 2-pt layup from 2 ft (block by A. Drummond),,98,109
431,4,1:50.0,,Defensive rebound by A. Drummond,98,109
432,4,1:34.0,,R. Jackson misses 2-pt jump shot from 10 ft,98,109
433,4,1:32.0,Defensive rebound by K. Kuzma,,98,109
434,4,1:29.0,K. Kuzma makes 3-pt jump shot from 26 ft,,101,109
435,4,1:17.0,,Personal foul by J. Randle (drawn by B. Griffin),101,109
436,4,1:17.0,,B. Griffin misses free throw 1 of 2,101,109
437,4,1:17.0,,Offensive rebound by Team,101,109
438,4,1:17.0,,B. Griffin makes free throw 2 of 2,101,110
439,4,1:08.0,Personal foul by S. Johnson (drawn by K. Kuzma),,101,110
440,4,1:08.0,K. Kuzma makes free throw 1 of 2,,102,110
441,4,1:08.0,T. Wear enters the game for B. Lopez,,102,110
442,4,1:08.0,K. Kuzma makes free throw 2 of 2,,103,110
443,4,0:45.0,,R. Jackson makes 2-pt jump shot from 19 ft,103,112
444,4,0:38.0,J. Randle makes 2-pt layup from 3 ft (assist by K. Caldwell-Pope),,105,112
445,4,0:38.0,Shooting foul by B. Griffin (drawn by J. Randle),,105,112
446,4,0:38.0,,A. Tolliver enters the game for B. Griffin,105,112
447,4,0:38.0,T. Bryant enters the game for K. Kuzma,,105,112
448,4,0:38.0,I. Zubac enters the game for L. Ball,,105,112
449,4,0:38.0,T. Ennis enters the game for K. Caldwell-Pope,,105,112
450,4,0:38.0,J. Randle makes free throw 1 of 1,,106,112
451,4,0:17.0,,Turnover by R. Jackson (lost ball; steal by J. Randle),106,112
452,4,0:14.0,Turnover by J. Randle (bad pass),,106,112
