,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
391,4,6:06.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,92,107
392,4,5:45.0,,T. Daniels misses 2-pt layup from 1 ft,92,107
393,4,5:43.0,Defensive rebound by P. George,,92,107
394,4,5:36.0,P. George misses 3-pt jump shot from 25 ft,,92,107
395,4,5:33.0,,Defensive rebound by T. Chandler,92,107
396,4,5:08.0,,T. Ulis misses 3-pt jump shot from 25 ft,92,107
397,4,5:06.0,Defensive rebound by S. Adams,,92,107
398,4,4:53.0,P. George misses 2-pt layup from 6 ft,,92,107
399,4,4:51.0,,Defensive rebound by T. Chandler,92,107
400,4,4:34.0,,T. Ulis makes 2-pt jump shot from 10 ft,92,109
401,4,4:24.0,R. Felton misses 3-pt jump shot from 26 ft,,92,109
402,4,4:19.0,Offensive rebound by R. Westbrook,,92,109
403,4,4:15.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,94,109
404,4,3:52.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by T. Chandler),94,112
405,4,3:51.0,Oklahoma City full timeout,,94,112
406,4,3:51.0,,T. Warren enters the game for J. Jackson,94,112
407,4,3:51.0,,D. Booker enters the game for T. Daniels,94,112
408,4,3:44.0,Personal foul by D. Booker (drawn by R. Westbrook),,94,112
409,4,3:35.0,C. Anthony makes 2-pt jump shot from 21 ft (assist by R. Westbrook),,96,112
410,4,3:16.0,,T. Warren misses 2-pt jump shot from 9 ft,96,112
411,4,3:13.0,Defensive rebound by R. Felton,,96,112
412,4,3:08.0,Turnover by R. Westbrook (bad pass; steal by T. Ulis),,96,112
413,4,2:45.0,,T. Ulis misses 3-pt jump shot from 22 ft,96,112
414,4,2:42.0,Defensive rebound by P. George,,96,112
415,4,2:42.0,Oklahoma City full timeout,,96,112
416,4,2:42.0,K. Singler enters the game for R. Westbrook,,96,112
417,4,2:42.0,P. Patterson enters the game for R. Felton,,96,112
418,4,2:42.0,D. Johnson enters the game for C. Anthony,,96,112
419,4,2:42.0,Á. Abrines enters the game for S. Adams,,96,112
420,4,2:42.0,J. Huestis enters the game for P. George,,96,112
421,4,2:22.0,Shooting foul by D. Bender (drawn by P. Patterson),,96,112
422,4,2:22.0,P. Patterson makes free throw 1 of 2,,97,112
423,4,2:22.0,P. Patterson makes free throw 2 of 2,,98,112
424,4,2:01.0,,T. Warren makes 2-pt jump shot from 10 ft,98,114
425,4,1:39.0,J. Huestis misses 3-pt jump shot from 25 ft,,98,114
426,4,1:35.0,,Defensive rebound by T. Chandler,98,114
427,4,1:16.0,,D. Booker misses 3-pt jump shot from 26 ft,98,114
428,4,1:13.0,Defensive rebound by Á. Abrines,,98,114
429,4,0:57.0,D. Johnson makes 2-pt jump shot from 19 ft (assist by J. Huestis),,100,114
430,4,0:36.0,,D. Booker misses 2-pt jump shot from 18 ft,100,114
431,4,0:31.0,Defensive rebound by P. Patterson,,100,114
432,4,0:21.0,K. Singler misses 2-pt jump shot from 8 ft,,100,114
433,4,0:18.0,,Defensive rebound by T. Warren,100,114
