,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
377,4,7:08.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by T. Booker),80,103
378,4,6:49.0,N. Mirotić makes 2-pt jump shot from 13 ft,,82,103
379,4,6:49.0,Shooting foul by B. Simmons (drawn by N. Mirotić),,82,103
380,4,6:49.0,N. Mirotić makes free throw 1 of 1,,83,103
381,4,6:34.0,,Personal foul by J. Grant (drawn by J. Embiid),83,103
382,4,6:34.0,R. Arcidiacono enters the game for J. Grant,,83,103
383,4,6:26.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,83,103
384,4,6:22.0,Defensive rebound by Z. LaVine,,83,103
385,4,6:18.0,Z. LaVine makes 3-pt jump shot from 26 ft,,86,103
386,4,5:57.0,,J. Embiid misses 2-pt jump shot from 13 ft,86,103
387,4,5:55.0,Defensive rebound by B. Portis,,86,103
388,4,5:43.0,Z. LaVine makes 2-pt layup from 1 ft,,88,103
389,4,5:28.0,,Turnover by J. Embiid (lost ball; steal by B. Portis),88,103
390,4,5:28.0,,Loose ball foul by J. Embiid (drawn by B. Portis),88,103
391,4,5:28.0,,D. Šarić enters the game for T. Booker,88,103
392,4,5:17.0,Turnover by D. Valentine (out of bounds lost ball),,88,103
393,4,4:58.0,,R. Covington makes 2-pt jump shot from 20 ft (assist by B. Simmons),88,105
394,4,4:45.0,Z. LaVine misses 2-pt jump shot from 19 ft,,88,105
395,4,4:42.0,,Defensive rebound by D. Šarić,88,105
396,4,4:35.0,,J. Embiid makes 2-pt jump shot from 1 ft,88,107
397,4,4:35.0,,Shooting foul by D. Valentine (drawn by J. Embiid),88,107
398,4,4:35.0,J. Holiday enters the game for Z. LaVine,,88,107
399,4,4:35.0,,J. Embiid makes free throw 1 of 1,88,108
400,4,4:22.0,B. Portis makes 2-pt layup from 1 ft (assist by D. Valentine),,90,108
401,4,4:10.0,,Turnover by J. Embiid (bad pass),90,108
402,4,4:10.0,,J. Anderson enters the game for T. Luwawu-Cabarrot,90,108
403,4,4:10.0,,J. Young enters the game for D. Šarić,90,108
404,4,4:10.0,,R. Holmes enters the game for J. Embiid,90,108
405,4,4:10.0,,T. Booker enters the game for R. Covington,90,108
406,4,4:02.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Valentine),,93,108
407,4,3:45.0,,J. Young misses 3-pt jump shot from 27 ft,93,108
408,4,3:42.0,,Offensive rebound by B. Simmons,93,108
409,4,3:40.0,,B. Simmons makes 2-pt layup from 2 ft,93,110
410,4,3:31.0,J. Holiday misses 3-pt jump shot from 25 ft,,93,110
411,4,3:29.0,Offensive rebound by B. Portis,,93,110
412,4,3:29.0,B. Portis makes 2-pt layup from 1 ft,,95,110
413,4,3:29.0,Shooting foul by R. Holmes (drawn by B. Portis),,95,110
414,4,3:29.0,C. Felício enters the game for J. Holiday,,95,110
415,4,3:29.0,P. Zipser enters the game for N. Mirotić,,95,110
416,4,3:29.0,B. Portis makes free throw 1 of 1,,96,110
417,4,3:14.0,,T. Booker makes 2-pt hook shot from 9 ft,96,112
418,4,3:03.0,D. Valentine misses 3-pt jump shot from 28 ft,,96,112
419,4,3:00.0,,Defensive rebound by B. Simmons,96,112
420,4,2:39.0,,B. Simmons misses 2-pt jump shot from 6 ft,96,112
421,4,2:36.0,Defensive rebound by R. Arcidiacono,,96,112
422,4,2:32.0,D. Valentine misses 3-pt jump shot from 27 ft,,96,112
423,4,2:27.0,,Defensive rebound by R. Holmes,96,112
424,4,2:26.0,,T. Booker makes 2-pt layup from 1 ft (assist by R. Holmes),96,114
425,4,2:18.0,P. Zipser misses 3-pt jump shot from 23 ft,,96,114
426,4,2:18.0,Offensive rebound by B. Portis,,96,114
427,4,2:15.0,B. Portis makes 2-pt layup at rim,,98,114
428,4,2:15.0,Shooting foul by J. Anderson (drawn by B. Portis),,98,114
429,4,2:15.0,Chicago full timeout,,98,114
430,4,2:15.0,,L. Drew enters the game for B. Simmons,98,114
431,4,2:15.0,,T. Luwawu-Cabarrot enters the game for T. Booker,98,114
432,4,2:15.0,Q. Pondexter enters the game for D. Valentine,,98,114
433,4,2:15.0,B. Portis makes free throw 1 of 1,,99,114
434,4,1:54.0,,R. Holmes misses 3-pt jump shot from 26 ft,99,114
435,4,1:52.0,,Offensive rebound by J. Anderson,99,114
436,4,1:31.0,,J. Anderson misses 2-pt jump shot from 8 ft (block by P. Zipser),99,114
437,4,1:28.0,Defensive rebound by B. Portis,,99,114
438,4,1:24.0,Shooting foul by T. Luwawu-Cabarrot (drawn by B. Portis),,99,114
439,4,1:24.0,B. Portis makes free throw 1 of 2,,100,114
440,4,1:24.0,B. Portis makes free throw 2 of 2,,101,114
441,4,1:02.0,,L. Drew misses 2-pt jump shot from 19 ft,101,114
442,4,0:57.0,Defensive rebound by C. Felício,,101,114
443,4,0:45.0,C. Felício misses 2-pt hook shot from 3 ft,,101,114
444,4,0:43.0,,Defensive rebound by J. Young,101,114
445,4,0:28.0,,J. Young misses 3-pt jump shot from 27 ft,101,114
446,4,0:23.0,Defensive rebound by C. Felício,,101,114
447,4,0:23.0,Turnover by C. Felício (bad pass; steal by J. Anderson),,101,114
448,4,0:23.0,,Shooting foul by B. Portis (drawn by J. Anderson),101,114
449,4,0:23.0,,J. Anderson misses free throw 1 of 2,101,114
450,4,0:23.0,,Offensive rebound by Team,101,114
451,4,0:23.0,,J. Anderson makes free throw 2 of 2,101,115
452,4,0:10.0,Turnover by R. Arcidiacono (bad pass),,101,115
