,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
391,4,6:10.0,J. Grant misses 3-pt jump shot from 22 ft,,75,86
392,4,6:07.0,Offensive rebound by S. Adams,,75,86
393,4,5:57.0,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Felton),,78,86
394,4,5:55.0,,Utah full timeout,78,86
395,4,5:55.0,,D. Favors enters the game for R. O'Neale,78,86
396,4,5:34.0,,J. Ingles misses 2-pt layup from 7 ft (block by J. Grant),78,86
397,4,5:31.0,Defensive rebound by R. Felton,,78,86
398,4,5:31.0,R. Westbrook makes 2-pt dunk from 3 ft,,80,86
399,4,5:31.0,Shooting foul by J. Crowder (drawn by R. Westbrook),,80,86
400,4,5:31.0,R. Westbrook makes free throw 1 of 1,,81,86
401,4,5:14.0,,D. Mitchell misses 2-pt layup from 2 ft,81,86
402,4,5:10.0,,Offensive rebound by D. Mitchell,81,86
403,4,5:09.0,,D. Mitchell makes 2-pt layup from 1 ft,81,88
404,4,4:52.0,R. Westbrook misses 3-pt jump shot from 24 ft,,81,88
405,4,4:51.0,,Defensive rebound by R. Gobert,81,88
406,4,4:30.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),81,90
407,4,4:17.0,S. Adams makes 2-pt dunk from 2 ft (assist by R. Westbrook),,83,90
408,4,3:59.0,,D. Mitchell misses 2-pt jump shot from 7 ft,83,90
409,4,3:57.0,Defensive rebound by R. Felton,,83,90
410,4,3:46.0,R. Westbrook misses 2-pt jump shot from 12 ft,,83,90
411,4,3:43.0,Offensive rebound by R. Felton,,83,90
412,4,3:41.0,Personal foul by J. Ingles (drawn by P. George),,83,90
413,4,3:36.0,R. Westbrook misses 3-pt jump shot from 26 ft,,83,90
414,4,3:32.0,,Defensive rebound by D. Mitchell,83,90
415,4,3:13.0,,J. Ingles misses 2-pt layup from 2 ft,83,90
416,4,3:11.0,Defensive rebound by S. Adams,,83,90
417,4,3:07.0,R. Felton makes 3-pt jump shot from 23 ft (assist by P. George),,86,90
418,4,3:06.0,,Utah full timeout,86,90
419,4,2:54.0,,D. Mitchell misses 3-pt jump shot from 25 ft,86,90
420,4,2:50.0,Defensive rebound by R. Felton,,86,90
421,4,2:44.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,88,90
422,4,2:26.0,,D. Mitchell makes 2-pt layup from 2 ft,88,92
423,4,2:10.0,R. Felton misses 2-pt layup from 1 ft (block by R. Gobert),,88,92
424,4,2:10.0,Offensive rebound by Team,,88,92
425,4,2:05.0,R. Westbrook misses 3-pt jump shot from 30 ft,,88,92
426,4,2:04.0,,Defensive rebound by Team,88,92
427,4,1:52.0,,Personal foul by R. Felton (drawn by J. Ingles),88,92
428,4,1:39.0,,D. Mitchell misses 3-pt jump shot from 35 ft,88,92
429,4,1:35.0,Defensive rebound by R. Westbrook,,88,92
430,4,1:28.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by R. Felton),,91,92
431,4,1:08.0,,D. Favors makes 2-pt jump shot from 18 ft (assist by D. Mitchell),91,94
432,4,1:01.0,Personal foul by J. Ingles (drawn by P. George),,91,94
433,4,0:57.0,R. Westbrook misses 2-pt layup from 2 ft,,91,94
434,4,0:54.0,Offensive rebound by S. Adams,,91,94
435,4,0:52.0,P. George misses 3-pt jump shot from 28 ft,,91,94
436,4,0:48.0,Offensive rebound by R. Westbrook,,91,94
437,4,0:42.0,R. Westbrook misses 3-pt jump shot from 29 ft,,91,94
438,4,0:38.0,Offensive rebound by R. Felton,,91,94
439,4,0:37.0,Oklahoma City full timeout,,91,94
440,4,0:29.0,P. George misses 2-pt jump shot from 3 ft,,91,94
441,4,0:28.0,Offensive rebound by S. Adams,,91,94
442,4,0:27.0,R. Westbrook misses 3-pt jump shot from 29 ft,,91,94
443,4,0:24.0,Oklahoma City full timeout,,91,94
444,4,0:24.0,C. Anthony enters the game for J. Grant,,91,94
445,4,0:24.0,Offensive rebound by Team,,91,94
446,4,0:18.0,P. George misses 3-pt jump shot from 28 ft,,91,94
447,4,0:15.0,,Defensive rebound by D. Mitchell,91,94
448,4,0:06.0,,Personal foul by R. Westbrook (drawn by D. Mitchell),91,94
449,4,0:06.0,,D. Mitchell makes free throw 1 of 2,91,95
450,4,0:06.0,,D. Mitchell makes free throw 2 of 2,91,96
451,4,0:01.0,P. George misses 3-pt jump shot from 24 ft,,91,96
452,4,0:01.0,Offensive rebound by S. Adams,,91,96
