,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
395,4,4:03.0,P. Tucker misses 2-pt layup from 1 ft,,76,95
396,4,4:01.0,,Defensive rebound by L. Aldridge,76,95
397,4,3:41.0,,D. Green misses 2-pt layup from 2 ft,76,95
398,4,3:40.0,,Offensive rebound by Team,76,95
399,4,3:40.0,,Turnover by Team (shot clock),76,95
400,4,3:40.0,T. Black enters the game for P. Tucker,,76,95
401,4,3:40.0,L. Mbah a Moute enters the game for C. Capela,,76,95
402,4,3:23.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by E. Gordon),,79,95
403,4,3:01.0,,R. Gay misses 3-pt jump shot from 24 ft,79,95
404,4,2:57.0,Defensive rebound by T. Black,,79,95
405,4,2:51.0,J. Harden misses 3-pt jump shot from 24 ft,,79,95
406,4,2:47.0,,Defensive rebound by D. Green,79,95
407,4,2:29.0,,L. Aldridge makes 2-pt jump shot from 15 ft (assist by P. Mills),79,97
408,4,2:17.0,Turnover by J. Harden (lost ball; steal by K. Anderson),,79,97
409,4,2:14.0,,K. Anderson makes 2-pt layup from 1 ft,79,99
410,4,2:14.0,Houston full timeout,,79,99
411,4,2:14.0,,B. Forbes enters the game for K. Anderson,79,99
412,4,2:14.0,,B. Paul enters the game for P. Mills,79,99
413,4,2:14.0,,D. Murray enters the game for L. Aldridge,79,99
414,4,2:14.0,,D. Bertāns enters the game for D. Green,79,99
415,4,2:14.0,,J. Lauvergne enters the game for R. Gay,79,99
416,4,2:14.0,T. Quarterman enters the game for T. Ariza,,79,99
417,4,2:14.0,G. Green enters the game for E. Gordon,,79,99
418,4,2:14.0,R. Anderson enters the game for J. Harden,,79,99
419,4,1:57.0,G. Green misses 3-pt jump shot from 26 ft,,79,99
420,4,1:52.0,Offensive rebound by T. Black,,79,99
421,4,1:48.0,L. Mbah a Moute misses 2-pt layup from 3 ft,,79,99
422,4,1:47.0,Offensive rebound by Team,,79,99
423,4,1:36.0,T. Black makes 2-pt jump shot from 8 ft (assist by T. Quarterman),,81,99
424,4,1:19.0,,Shooting foul by T. Black (drawn by D. Murray),81,99
425,4,1:19.0,,D. Murray misses free throw 1 of 2,81,99
426,4,1:19.0,,Offensive rebound by Team,81,99
427,4,1:19.0,,D. Murray makes free throw 2 of 2,81,100
428,4,1:03.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,81,100
429,4,1:01.0,,Defensive rebound by J. Lauvergne,81,100
430,4,0:41.0,,D. Murray misses 2-pt jump shot from 8 ft,81,100
431,4,0:39.0,Defensive rebound by G. Green,,81,100
432,4,0:32.0,Shooting foul by D. Murray (drawn by T. Black),,81,100
433,4,0:32.0,T. Black makes free throw 1 of 2,,82,100
434,4,0:32.0,T. Black makes free throw 2 of 2,,83,100
435,4,0:11.0,,B. Forbes misses 2-pt layup at rim,83,100
436,4,0:09.0,Defensive rebound by T. Quarterman,,83,100
437,4,0:00.0,T. Black misses 3-pt jump shot from 28 ft,,83,100
438,4,0:00.0,Offensive rebound by Team,,83,100
