,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
373,4,5:21.0,Offensive rebound by G. Papagiannis,,88,108
374,4,5:21.0,G. Papagiannis misses 2-pt layup at rim,,88,108
375,4,5:21.0,Offensive rebound by G. Papagiannis,,88,108
376,4,5:21.0,,W. Reed enters the game for S. Dekker,88,108
377,4,5:13.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,88,108
378,4,5:08.0,,Defensive rebound by W. Reed,88,108
379,4,4:44.0,,M. Harrell misses 2-pt jump shot from 11 ft,88,108
380,4,4:39.0,,Offensive rebound by S. Thornwell,88,108
381,4,4:31.0,,S. Thornwell makes 2-pt layup from 2 ft (assist by C. Williams),88,110
382,4,4:13.0,B. Bogdanović misses 2-pt jump shot from 22 ft (block by C. Williams),,88,110
383,4,4:11.0,,Defensive rebound by M. Harrell,88,110
384,4,4:10.0,,Shooting foul by G. Papagiannis (drawn by M. Harrell),88,110
385,4,4:10.0,,M. Harrell makes free throw 1 of 2,88,111
386,4,4:10.0,M. Richardson enters the game for B. Bogdanović,,88,111
387,4,4:10.0,,M. Harrell makes free throw 2 of 2,88,112
388,4,3:52.0,F. Mason makes 2-pt jump shot from 21 ft,,90,112
389,4,3:36.0,,C. Williams misses 2-pt jump shot from 20 ft,90,112
390,4,3:36.0,Defensive rebound by G. Papagiannis,,90,112
391,4,3:24.0,G. Papagiannis makes 2-pt jump shot from 19 ft (assist by F. Mason),,92,112
392,4,3:05.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by J. Evans),92,114
393,4,2:45.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by M. Richardson),,95,114
394,4,2:30.0,,J. Evans misses 2-pt layup from 1 ft,95,114
395,4,2:29.0,,Offensive rebound by W. Reed,95,114
396,4,2:28.0,,W. Reed makes 2-pt dunk at rim,95,116
397,4,2:13.0,M. Richardson misses 2-pt layup from 1 ft (block by W. Reed),,95,116
398,4,2:13.0,Offensive rebound by G. Papagiannis,,95,116
399,4,2:13.0,Sacramento full timeout,,95,116
400,4,2:01.0,G. Papagiannis misses 2-pt jump shot from 21 ft,,95,116
401,4,1:59.0,,Defensive rebound by J. Evans,95,116
402,4,1:50.0,,W. Reed makes 2-pt dunk from 1 ft (assist by S. Thornwell),95,118
403,4,1:33.0,F. Mason misses 2-pt layup from 3 ft,,95,118
404,4,1:30.0,,Defensive rebound by M. Harrell,95,118
405,4,1:30.0,,S. Thornwell makes 2-pt dunk at rim (assist by C. Williams),95,120
406,4,1:08.0,G. Papagiannis misses 2-pt hook shot from 4 ft,,95,120
407,4,1:05.0,,Defensive rebound by M. Harrell,95,120
408,4,1:02.0,,Turnover by M. Harrell (bad pass; steal by G. Papagiannis),95,120
409,4,0:47.0,K. Koufos misses 2-pt hook shot from 11 ft,,95,120
410,4,0:43.0,,Defensive rebound by S. Thornwell,95,120
411,4,0:33.0,,J. Evans makes 2-pt layup from 1 ft,95,122
412,4,0:11.0,G. Papagiannis misses 2-pt hook shot from 4 ft,,95,122
413,4,0:09.0,,Defensive rebound by M. Harrell,95,122
