,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,GOLDEN STATE_ACTION,CHARLOTTE_SCORE,GOLDEN STATE_SCORE
381,4,7:46.0,,Golden State full timeout,90,81
382,4,7:46.0,K. Walker enters the game for M. Carter-Williams,,90,81
383,4,7:34.0,,Turnover by D. West (out of bounds lost ball),90,81
384,4,7:10.0,F. Kaminsky makes 3-pt jump shot from 28 ft (assist by D. Howard),,93,81
385,4,6:55.0,,D. West misses 2-pt jump shot from 17 ft,93,81
386,4,6:52.0,Defensive rebound by K. Walker,,93,81
387,4,6:34.0,J. Lamb makes 2-pt hook shot from 1 ft (assist by D. Howard),,95,81
388,4,6:20.0,,D. West misses 2-pt jump shot from 16 ft,95,81
389,4,6:16.0,Defensive rebound by T. Graham,,95,81
390,4,6:09.0,Turnover by K. Walker (bad pass; steal by D. West),,95,81
391,4,6:03.0,,K. Thompson misses 3-pt jump shot from 24 ft,95,81
392,4,5:55.0,,Offensive rebound by D. Green,95,81
393,4,5:55.0,,D. Green makes 2-pt layup at rim,95,83
394,4,5:41.0,F. Kaminsky misses 2-pt jump shot from 11 ft,,95,83
395,4,5:37.0,Offensive rebound by T. Graham,,95,83
396,4,5:37.0,T. Graham misses 2-pt layup from 2 ft (block by D. West),,95,83
397,4,5:31.0,,Defensive rebound by D. Green,95,83
398,4,5:30.0,,K. Thompson misses 3-pt jump shot from 26 ft,95,83
399,4,5:26.0,Defensive rebound by D. Howard,,95,83
400,4,5:18.0,D. Howard misses 2-pt jump shot from 20 ft,,95,83
401,4,5:13.0,,Defensive rebound by K. Thompson,95,83
402,4,5:06.0,,Turnover by D. Green (lost ball; steal by K. Walker),95,83
403,4,5:05.0,Personal foul by D. West (drawn by D. Howard),,95,83
404,4,5:05.0,,S. Livingston enters the game for D. West,95,83
405,4,5:05.0,,K. Durant enters the game for A. Iguodala,95,83
406,4,5:05.0,,J. Bell enters the game for K. Thompson,95,83
407,4,5:05.0,N. Batum enters the game for J. Lamb,,95,83
408,4,5:05.0,M. Kidd-Gilchrist enters the game for T. Graham,,95,83
409,4,4:53.0,K. Walker makes 3-pt jump shot from 24 ft (assist by D. Howard),,98,83
410,4,4:33.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Green),98,86
411,4,4:12.0,Shooting foul by K. Durant (drawn by F. Kaminsky),,98,86
412,4,4:12.0,F. Kaminsky makes free throw 1 of 2,,99,86
413,4,4:12.0,,K. Thompson enters the game for P. McCaw,99,86
414,4,4:12.0,F. Kaminsky makes free throw 2 of 2,,100,86
415,4,4:06.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),100,89
416,4,4:06.0,,Shooting foul by N. Batum (drawn by K. Durant),100,89
417,4,4:06.0,,K. Durant makes free throw 1 of 1,100,90
418,4,4:06.0,M. Williams enters the game for F. Kaminsky,,100,90
419,4,3:56.0,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),,103,90
420,4,3:40.0,,D. Green makes 2-pt layup from 1 ft,103,92
421,4,3:28.0,K. Walker misses 2-pt jump shot from 6 ft (block by D. Green),,103,92
422,4,3:24.0,Offensive rebound by D. Howard,,103,92
423,4,3:23.0,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft (assist by D. Howard),,105,92
424,4,3:13.0,,Shooting foul by K. Walker (drawn by S. Livingston),105,92
425,4,3:13.0,Charlotte full timeout,,105,92
426,4,3:13.0,,A. Iguodala enters the game for J. Bell,105,92
427,4,3:13.0,,S. Livingston makes free throw 1 of 2,105,93
428,4,3:13.0,,S. Livingston makes free throw 2 of 2,105,94
429,4,2:53.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,105,94
430,4,2:48.0,,Defensive rebound by K. Thompson,105,94
431,4,2:37.0,,Turnover by D. Green (bad pass; steal by N. Batum),105,94
432,4,2:17.0,K. Walker makes 2-pt jump shot from 19 ft,,107,94
433,4,2:00.0,,D. Green makes 2-pt jump shot from 9 ft (assist by K. Durant),107,96
434,4,1:39.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,107,96
435,4,1:35.0,Offensive rebound by D. Howard,,107,96
436,4,1:22.0,Shooting foul by A. Iguodala (drawn by D. Howard),,107,96
437,4,1:22.0,D. Howard makes free throw 1 of 2,,108,96
438,4,1:22.0,D. Howard makes free throw 2 of 2,,109,96
439,4,1:22.0,,Golden State full timeout,109,96
440,4,1:22.0,,K. Looney enters the game for K. Thompson,109,96
441,4,1:22.0,,P. McCaw enters the game for D. Green,109,96
442,4,1:22.0,,N. Young enters the game for K. Durant,109,96
443,4,1:22.0,,J. Bell enters the game for A. Iguodala,109,96
444,4,1:08.0,,N. Young misses 3-pt jump shot from 27 ft,109,96
445,4,1:04.0,Defensive rebound by M. Williams,,109,96
446,4,0:48.0,Shooting foul by J. Bell (drawn by D. Howard),,109,96
447,4,0:48.0,D. Howard makes free throw 1 of 2,,110,96
448,4,0:48.0,D. Howard makes free throw 2 of 2,,111,96
449,4,0:37.0,,K. Looney makes 2-pt layup from 1 ft,111,98
450,4,0:18.0,Turnover by D. Howard (traveling),,111,98
451,4,0:15.0,,S. Livingston makes 2-pt jump shot from 10 ft,111,100
