,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ORLANDO_ACTION,PHOENIX_SCORE,ORLANDO_SCORE
388,4,7:59.0,,Turnover by M. Hezonja (lost ball; steal by J. Jackson),80,85
389,4,7:59.0,Personal foul by D. Augustin (drawn by J. Jackson),,80,85
390,4,7:59.0,J. Jackson makes clear path free throw 1 of 2,,81,85
391,4,7:59.0,J. Jackson makes clear path free throw 2 of 2,,82,85
392,4,7:48.0,E. Payton makes 2-pt jump shot from 7 ft,,84,85
393,4,7:27.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by D. Augustin),84,88
394,4,7:10.0,E. Payton misses 2-pt layup from 3 ft (block by B. Biyombo),,84,88
395,4,7:06.0,,Defensive rebound by R. Purvis,84,88
396,4,7:00.0,,Turnover by D. Augustin (lost ball; steal by E. Payton),84,88
397,4,6:57.0,E. Payton makes 2-pt layup from 2 ft (assist by J. Jackson),,86,88
398,4,6:57.0,Shooting foul by B. Biyombo (drawn by E. Payton),,86,88
399,4,6:57.0,,N. Vučević enters the game for B. Biyombo,86,88
400,4,6:57.0,,A. Gordon enters the game for R. Purvis,86,88
401,4,6:57.0,D. Bender enters the game for J. Dudley,,86,88
402,4,6:57.0,E. Payton makes free throw 1 of 1,,87,88
403,4,6:46.0,,Offensive foul by D. Augustin (drawn by J. Jackson),87,88
404,4,6:46.0,,Turnover by D. Augustin (offensive foul),87,88
405,4,6:33.0,Turnover by D. Reed (bad pass; steal by A. Gordon),,87,88
406,4,6:27.0,Offensive charge foul by A. Gordon (drawn by D. Reed),,87,88
407,4,6:27.0,,Turnover by A. Gordon (offensive foul),87,88
408,4,6:27.0,,S. Mack enters the game for A. Afflalo,87,88
409,4,6:09.0,J. Jackson misses 2-pt jump shot from 18 ft,,87,88
410,4,6:06.0,,Defensive rebound by A. Gordon,87,88
411,4,5:55.0,,N. Vučević makes 2-pt dunk at rim (assist by A. Gordon),87,90
412,4,5:42.0,E. Payton misses 3-pt jump shot from 24 ft,,87,90
413,4,5:38.0,,Defensive rebound by M. Hezonja,87,90
414,4,5:30.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by S. Mack),87,93
415,4,5:14.0,D. Reed makes 3-pt jump shot from 25 ft (assist by E. Payton),,90,93
416,4,4:47.0,,D. Augustin makes 3-pt jump shot from 24 ft (assist by A. Gordon),90,96
417,4,4:30.0,J. Jackson misses 2-pt jump shot from 7 ft,,90,96
418,4,4:28.0,,Defensive rebound by M. Hezonja,90,96
419,4,4:22.0,,N. Vučević misses 3-pt jump shot from 25 ft,90,96
420,4,4:17.0,Defensive rebound by D. Reed,,90,96
421,4,4:11.0,D. Bender misses 3-pt jump shot from 23 ft,,90,96
422,4,4:07.0,,Defensive rebound by D. Augustin,90,96
423,4,4:00.0,,Personal foul by J. Jackson (drawn by A. Gordon),90,96
424,4,4:00.0,T. Daniels enters the game for D. Reed,,90,96
425,4,3:48.0,,S. Mack misses 2-pt jump shot from 22 ft,90,96
426,4,3:44.0,Defensive rebound by T. Daniels,,90,96
427,4,3:31.0,E. Payton makes 2-pt layup from 1 ft,,92,96
428,4,3:24.0,,Orlando full timeout,92,96
429,4,3:19.0,,N. Vučević misses 2-pt hook shot from 8 ft (block by A. Len),92,96
430,4,3:15.0,,Offensive rebound by N. Vučević,92,96
431,4,3:14.0,,N. Vučević misses 2-pt layup from 3 ft,92,96
432,4,3:14.0,,Offensive rebound by N. Vučević,92,96
433,4,3:09.0,,N. Vučević misses 2-pt layup at rim,92,96
434,4,3:07.0,,Offensive rebound by D. Augustin,92,96
435,4,3:03.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by D. Augustin),92,99
436,4,2:45.0,J. Jackson misses 2-pt layup from 3 ft,,92,99
437,4,2:43.0,,Defensive rebound by A. Gordon,92,99
438,4,2:32.0,,Personal foul by E. Payton (drawn by N. Vučević),92,99
439,4,2:32.0,M. Chriss enters the game for D. Bender,,92,99
440,4,2:24.0,,A. Gordon misses 2-pt jump shot from 12 ft,92,99
441,4,2:20.0,Defensive rebound by M. Chriss,,92,99
442,4,2:17.0,Shooting foul by M. Hezonja (drawn by J. Jackson),,92,99
443,4,2:17.0,J. Jackson makes free throw 1 of 2,,93,99
444,4,2:17.0,J. Jackson makes free throw 2 of 2,,94,99
445,4,2:01.0,,A. Gordon makes 2-pt dunk at rim (assist by D. Augustin),94,101
446,4,1:50.0,Shooting foul by M. Hezonja (drawn by J. Jackson),,94,101
447,4,1:50.0,J. Jackson misses free throw 1 of 2,,94,101
448,4,1:50.0,Offensive rebound by Team,,94,101
449,4,1:50.0,J. Jackson makes free throw 2 of 2,,95,101
450,4,1:25.0,,Turnover by D. Augustin (bad pass; steal by M. Chriss),95,101
451,4,1:16.0,J. Jackson makes 2-pt layup from 2 ft (assist by M. Chriss),,97,101
452,4,1:00.0,,M. Hezonja makes 2-pt layup from 2 ft (assist by A. Gordon),97,103
453,4,0:53.0,E. Payton misses 2-pt jump shot from 14 ft,,97,103
454,4,0:50.0,,Defensive rebound by D. Augustin,97,103
455,4,0:27.0,,Turnover by Team (shot clock),97,103
456,4,0:27.0,Phoenix full timeout,,97,103
457,4,0:24.0,T. Daniels misses 3-pt jump shot from 25 ft,,97,103
458,4,0:22.0,Offensive rebound by A. Len,,97,103
459,4,0:22.0,A. Len makes 2-pt layup at rim,,99,103
460,4,0:17.0,,Personal foul by J. Jackson (drawn by M. Hezonja),99,103
461,4,0:17.0,S. Harrison enters the game for A. Len,,99,103
462,4,0:16.0,,Personal take foul by M. Chriss (drawn by N. Vučević),99,103
463,4,0:16.0,,N. Vučević makes free throw 1 of 2,99,104
464,4,0:16.0,A. Len enters the game for S. Harrison,,99,104
465,4,0:16.0,,N. Vučević makes free throw 2 of 2,99,105
466,4,0:09.0,J. Jackson misses 3-pt jump shot from 25 ft,,99,105
467,4,0:06.0,,Defensive rebound by D. Augustin,99,105
