,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
383,4,3:18.0,J. Butler makes free throw 1 of 2,,106,100
384,4,3:18.0,,W. Johnson enters the game for S. Thornwell,106,100
385,4,3:18.0,J. Butler makes free throw 2 of 2,,107,100
386,4,2:56.0,,A. Rivers misses 2-pt jump shot from 8 ft,107,100
387,4,2:53.0,Defensive rebound by J. Teague,,107,100
388,4,2:43.0,J. Butler makes 2-pt jump shot from 8 ft (assist by K. Towns),,109,100
389,4,2:43.0,,LA Clippers full timeout,109,100
390,4,2:27.0,,D. Gallinari misses 3-pt jump shot from 25 ft,109,100
391,4,2:26.0,,Offensive rebound by Team,109,100
392,4,2:14.0,,L. Williams misses 2-pt layup from 1 ft (block by K. Towns),109,100
393,4,2:10.0,Defensive rebound by J. Butler,,109,100
394,4,2:04.0,A. Wiggins makes 2-pt dunk at rim (assist by J. Teague),,111,100
395,4,1:52.0,,A. Rivers makes 2-pt layup from 1 ft,111,102
396,4,1:52.0,,Shooting foul by J. Teague (drawn by A. Rivers),111,102
397,4,1:52.0,,A. Rivers misses free throw 1 of 1,111,102
398,4,1:49.0,Defensive rebound by K. Towns,,111,102
399,4,1:39.0,J. Butler misses 3-pt jump shot from 25 ft,,111,102
400,4,1:35.0,,Defensive rebound by D. Jordan,111,102
401,4,1:30.0,,W. Johnson misses 3-pt jump shot from 22 ft,111,102
402,4,1:27.0,Defensive rebound by K. Towns,,111,102
403,4,1:23.0,K. Towns misses 2-pt dunk from 4 ft (block by W. Johnson),,111,102
404,4,1:20.0,,Defensive rebound by A. Rivers,111,102
405,4,1:19.0,,Personal foul by A. Wiggins (drawn by A. Rivers),111,102
406,4,1:19.0,,A. Rivers misses free throw 1 of 2,111,102
407,4,1:19.0,,Offensive rebound by Team,111,102
408,4,1:19.0,,A. Rivers makes free throw 2 of 2,111,103
409,4,1:00.0,J. Butler misses 2-pt jump shot from 19 ft,,111,103
410,4,0:57.0,,Defensive rebound by D. Gallinari,111,103
411,4,0:48.0,,Turnover by A. Rivers (bad pass),111,103
412,4,0:28.0,J. Teague misses 3-pt jump shot from 24 ft,,111,103
413,4,0:24.0,,Defensive rebound by D. Gallinari,111,103
414,4,0:21.0,,Personal foul by T. Gibson (drawn by D. Gallinari),111,103
415,4,0:21.0,,D. Gallinari makes free throw 1 of 2,111,104
416,4,0:21.0,,C. Williams enters the game for D. Jordan,111,104
417,4,0:21.0,,S. Dekker enters the game for L. Williams,111,104
418,4,0:21.0,,D. Gallinari makes free throw 2 of 2,111,105
419,4,0:19.0,Personal take foul by S. Dekker (drawn by J. Teague),,111,105
420,4,0:19.0,J. Teague makes free throw 1 of 2,,112,105
421,4,0:19.0,,L. Williams enters the game for D. Gallinari,112,105
422,4,0:19.0,,J. Wilson enters the game for C. Williams,112,105
423,4,0:19.0,J. Teague makes free throw 2 of 2,,113,105
424,4,0:12.0,,L. Williams misses 3-pt jump shot from 25 ft,113,105
425,4,0:09.0,,Offensive rebound by Team,113,105
426,4,0:03.0,,A. Rivers makes 2-pt layup from 1 ft,113,107
