,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,CHARLOTTE_ACTION,MINNESOTA_SCORE,CHARLOTTE_SCORE
382,4,5:06.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,92,103
383,4,4:49.0,K. Towns misses 3-pt jump shot from 28 ft,,92,103
384,4,4:46.0,,Defensive rebound by D. Howard,92,103
385,4,4:33.0,,K. Walker misses 2-pt jump shot from 15 ft (block by J. Teague),92,103
386,4,4:33.0,Defensive rebound by K. Towns,,92,103
387,4,4:17.0,A. Wiggins misses 2-pt jump shot from 12 ft,,92,103
388,4,4:15.0,Offensive rebound by K. Towns,,92,103
389,4,4:14.0,K. Towns makes 2-pt layup from 4 ft,,94,103
390,4,3:51.0,,N. Batum makes 2-pt jump shot from 14 ft (assist by M. Williams),94,105
391,4,3:35.0,Turnover by J. Teague (bad pass; steal by N. Batum),,94,105
392,4,3:33.0,,Shooting foul by J. Teague (drawn by N. Batum),94,105
393,4,3:33.0,,N. Batum makes free throw 1 of 2,94,106
394,4,3:33.0,,N. Batum makes free throw 2 of 2,94,107
395,4,3:18.0,A. Wiggins misses 2-pt layup from 11 ft,,94,107
396,4,3:17.0,Offensive rebound by K. Towns,,94,107
397,4,3:17.0,Shooting foul by M. Kidd-Gilchrist (drawn by K. Towns),,94,107
398,4,3:17.0,K. Towns makes free throw 1 of 2,,95,107
399,4,3:17.0,K. Towns misses free throw 2 of 2,,95,107
400,4,3:15.0,,Defensive rebound by D. Howard,95,107
401,4,3:15.0,,Personal foul by T. Gibson (drawn by D. Howard),95,107
402,4,3:15.0,,D. Howard makes free throw 1 of 2,95,108
403,4,3:15.0,,D. Howard misses free throw 2 of 2,95,108
404,4,3:12.0,Defensive rebound by K. Towns,,95,108
405,4,3:03.0,J. Butler makes 3-pt jump shot from 26 ft (assist by K. Towns),,98,108
406,4,3:01.0,,Personal take foul by K. Towns (drawn by D. Howard),98,108
407,4,3:01.0,,D. Howard misses free throw 1 of 2,98,108
408,4,3:01.0,,Offensive rebound by Team,98,108
409,4,3:01.0,,D. Howard makes free throw 2 of 2,98,109
410,4,2:50.0,J. Butler misses 2-pt jump shot from 18 ft,,98,109
411,4,2:50.0,,Defensive rebound by D. Howard,98,109
412,4,2:50.0,,Personal take foul by T. Gibson (drawn by D. Howard),98,109
413,4,2:50.0,,Charlotte full timeout,98,109
414,4,2:50.0,,D. Howard makes free throw 1 of 2,98,110
415,4,2:50.0,,D. Howard misses free throw 2 of 2,98,110
416,4,2:48.0,Defensive rebound by T. Gibson,,98,110
417,4,2:34.0,K. Towns misses 3-pt jump shot from 27 ft,,98,110
418,4,2:29.0,Offensive rebound by T. Gibson,,98,110
419,4,2:26.0,J. Butler misses 2-pt jump shot from 7 ft (block by D. Howard),,98,110
420,4,2:26.0,,Defensive rebound by D. Howard,98,110
421,4,2:23.0,,Personal take foul by K. Towns (drawn by D. Howard),98,110
422,4,2:23.0,,D. Howard makes free throw 1 of 2,98,111
423,4,2:23.0,,D. Howard makes free throw 2 of 2,98,112
424,4,2:07.0,A. Wiggins misses 3-pt jump shot from 28 ft,,98,112
425,4,2:06.0,,Defensive rebound by K. Walker,98,112
426,4,2:06.0,,Personal take foul by K. Towns (drawn by D. Howard),98,112
427,4,2:06.0,,D. Howard makes free throw 1 of 2,98,113
428,4,2:06.0,,J. Lamb enters the game for M. Williams,98,113
429,4,2:06.0,,D. Howard misses free throw 2 of 2,98,113
430,4,1:58.0,Defensive rebound by K. Towns,,98,113
431,4,1:49.0,J. Crawford enters the game for T. Gibson,,98,113
432,4,1:41.0,J. Teague misses 2-pt jump shot from 3 ft,,98,113
433,4,1:39.0,,Defensive rebound by J. Lamb,98,113
434,4,1:23.0,,K. Walker misses 2-pt jump shot from 4 ft (block by J. Teague),98,113
435,4,1:23.0,Defensive rebound by Team,,98,113
436,4,1:21.0,,K. Walker misses 3-pt jump shot from 25 ft,98,113
437,4,1:18.0,Defensive rebound by J. Crawford,,98,113
438,4,1:11.0,J. Crawford misses 3-pt jump shot from 28 ft,,98,113
439,4,1:09.0,,Defensive rebound by N. Batum,98,113
440,4,1:07.0,,J. Lamb makes 2-pt dunk from 1 ft (assist by N. Batum),98,115
441,4,1:07.0,Minnesota full timeout,,98,115
442,4,1:07.0,,F. Kaminsky enters the game for J. Lamb,98,115
443,4,1:07.0,,D. Bacon enters the game for N. Batum,98,115
444,4,1:07.0,,M. Carter-Williams enters the game for D. Howard,98,115
445,4,1:07.0,,C. Zeller enters the game for M. Kidd-Gilchrist,98,115
446,4,1:07.0,,M. Monk enters the game for K. Walker,98,115
447,4,1:07.0,S. Muhammad enters the game for J. Teague,,98,115
448,4,1:07.0,C. Aldrich enters the game for A. Wiggins,,98,115
449,4,1:07.0,A. Brooks enters the game for J. Butler,,98,115
450,4,1:07.0,M. Georges-Hunt enters the game for K. Towns,,98,115
451,4,1:01.0,Personal foul by C. Zeller (drawn by J. Crawford),,98,115
452,4,1:01.0,J. Crawford makes free throw 1 of 2,,99,115
453,4,1:01.0,J. Crawford makes free throw 2 of 2,,100,115
454,4,0:41.0,,F. Kaminsky misses 2-pt jump shot from 8 ft,100,115
455,4,0:39.0,Defensive rebound by S. Muhammad,,100,115
456,4,0:31.0,S. Muhammad makes 2-pt layup from 7 ft,,102,115
457,4,0:16.0,,C. Zeller makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),102,118
458,4,0:10.0,A. Brooks misses 3-pt jump shot from 27 ft,,102,118
459,4,0:08.0,Offensive rebound by J. Crawford,,102,118
460,4,0:05.0,S. Muhammad misses 2-pt layup from 4 ft,,102,118
461,4,0:05.0,,Defensive rebound by D. Bacon,102,118
