,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
391,4,8:22.0,E. Turner enters the game for S. Napier,,71,70
392,4,8:11.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),71,73
393,4,8:09.0,Portland full timeout,,71,73
394,4,8:09.0,,J. Murray enters the game for G. Harris,71,73
395,4,7:55.0,Personal foul by W. Barton (drawn by D. Lillard),,71,73
396,4,7:45.0,Turnover by D. Lillard (lost ball; steal by N. Jokić),,71,73
397,4,7:40.0,,J. Murray misses 2-pt layup from 2 ft,71,73
398,4,7:36.0,,Offensive rebound by P. Millsap,71,73
399,4,7:30.0,,N. Jokić makes 2-pt layup from 7 ft (assist by D. Harris),71,75
400,4,7:07.0,A. Aminu misses 2-pt jump shot from 7 ft,,71,75
401,4,7:03.0,,Defensive rebound by N. Jokić,71,75
402,4,6:54.0,,Shooting foul by E. Turner (drawn by P. Millsap),71,75
403,4,6:54.0,,P. Millsap misses free throw 1 of 2,71,75
404,4,6:54.0,,Offensive rebound by Team,71,75
405,4,6:54.0,,P. Millsap misses free throw 2 of 2,71,75
406,4,6:52.0,Defensive rebound by J. Nurkić,,71,75
407,4,6:36.0,Shooting foul by W. Barton (drawn by D. Lillard),,71,75
408,4,6:36.0,D. Lillard makes free throw 1 of 2,,72,75
409,4,6:36.0,D. Lillard makes free throw 2 of 2,,73,75
410,4,6:26.0,,D. Harris misses 2-pt layup from 2 ft,73,75
411,4,6:23.0,,Offensive rebound by P. Millsap,73,75
412,4,6:16.0,,N. Jokić misses 2-pt hook shot from 7 ft,73,75
413,4,6:13.0,Defensive rebound by J. Nurkić,,73,75
414,4,6:02.0,J. Nurkić makes 2-pt hook shot from 5 ft (assist by D. Lillard),,75,75
415,4,5:52.0,,Personal foul by E. Turner (drawn by W. Barton),75,75
416,4,5:52.0,,W. Chandler enters the game for D. Harris,75,75
417,4,5:46.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),75,78
418,4,5:25.0,C. McCollum misses 2-pt jump shot from 13 ft,,75,78
419,4,5:22.0,,Defensive rebound by N. Jokić,75,78
420,4,5:20.0,,Personal foul by D. Lillard (drawn by W. Barton),75,78
421,4,5:11.0,,J. Murray misses 2-pt jump shot from 10 ft,75,78
422,4,5:08.0,Defensive rebound by E. Turner,,75,78
423,4,5:00.0,Turnover by E. Turner (lost ball; steal by W. Chandler),,75,78
424,4,4:58.0,,Turnover by P. Millsap (bad pass; steal by A. Aminu),75,78
425,4,4:52.0,D. Lillard misses 3-pt jump shot from 24 ft,,75,78
426,4,4:50.0,,Defensive rebound by N. Jokić,75,78
427,4,4:41.0,,W. Barton misses 3-pt jump shot from 25 ft,75,78
428,4,4:38.0,Defensive rebound by J. Nurkić,,75,78
429,4,4:24.0,J. Nurkić makes 2-pt hook shot from 4 ft,,77,78
430,4,4:13.0,,Denver full timeout,77,78
431,4,3:57.0,,J. Murray misses 2-pt layup from 2 ft,77,78
432,4,3:56.0,,Offensive rebound by P. Millsap,77,78
433,4,3:49.0,,J. Murray misses 3-pt jump shot from 22 ft,77,78
434,4,3:45.0,Defensive rebound by J. Nurkić,,77,78
435,4,3:33.0,A. Aminu misses 3-pt jump shot from 24 ft,,77,78
436,4,3:30.0,,Defensive rebound by W. Barton,77,78
437,4,3:23.0,,J. Murray misses 3-pt jump shot from 24 ft,77,78
438,4,3:17.0,Defensive rebound by C. McCollum,,77,78
439,4,3:14.0,Portland full timeout,,77,78
440,4,3:08.0,,Offensive charge foul by J. Nurkić (drawn by P. Millsap),77,78
441,4,3:08.0,Turnover by J. Nurkić (offensive foul),,77,78
442,4,3:08.0,,Denver full timeout,77,78
443,4,2:53.0,,W. Barton makes 2-pt layup from 2 ft,77,80
444,4,2:31.0,C. McCollum misses 2-pt jump shot from 14 ft,,77,80
445,4,2:27.0,,Defensive rebound by N. Jokić,77,80
446,4,2:13.0,,N. Jokić misses 3-pt jump shot from 25 ft,77,80
447,4,2:10.0,,Offensive rebound by P. Millsap,77,80
448,4,1:50.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),77,82
449,4,1:38.0,D. Lillard misses 2-pt jump shot from 5 ft,,77,82
450,4,1:36.0,,Defensive rebound by N. Jokić,77,82
451,4,1:16.0,,Turnover by W. Barton (lost ball; steal by C. McCollum),77,82
452,4,1:12.0,D. Lillard makes 2-pt layup from 2 ft (assist by C. McCollum),,79,82
453,4,1:12.0,Shooting foul by J. Murray (drawn by D. Lillard),,79,82
454,4,1:12.0,D. Lillard misses free throw 1 of 1,,79,82
455,4,1:12.0,,Defensive rebound by N. Jokić,79,82
456,4,0:57.0,,Away from play foul by J. Nurkić (drawn by N. Jokić),79,82
457,4,0:53.0,,Turnover by N. Jokić (out of bounds lost ball),79,82
458,4,0:52.0,,G. Harris enters the game for N. Jokić,79,82
459,4,0:52.0,,M. Plumlee enters the game for J. Murray,79,82
460,4,0:47.0,Personal foul by M. Plumlee (drawn by J. Nurkić),,79,82
461,4,0:47.0,J. Nurkić makes free throw 1 of 2,,80,82
462,4,0:47.0,,N. Jokić enters the game for G. Harris,80,82
463,4,0:47.0,,J. Murray enters the game for M. Plumlee,80,82
464,4,0:47.0,J. Nurkić misses free throw 2 of 2,,80,82
465,4,0:45.0,,Defensive rebound by W. Chandler,80,82
466,4,0:30.0,,Shooting foul by D. Lillard (drawn by J. Murray),80,82
467,4,0:30.0,,J. Murray makes free throw 1 of 2,80,83
468,4,0:30.0,,M. Plumlee enters the game for N. Jokić,80,83
469,4,0:30.0,,J. Murray makes free throw 2 of 2,80,84
470,4,0:30.0,Portland full timeout,,80,84
471,4,0:30.0,,G. Harris enters the game for J. Murray,80,84
472,4,0:24.0,D. Lillard misses 2-pt jump shot from 9 ft,,80,84
473,4,0:21.0,,Defensive rebound by P. Millsap,80,84
474,4,0:21.0,,Denver full timeout,80,84
475,4,0:21.0,,N. Jokić enters the game for W. Chandler,80,84
476,4,0:21.0,,J. Murray enters the game for M. Plumlee,80,84
477,4,0:21.0,E. Davis enters the game for J. Nurkić,,80,84
478,4,0:20.0,,Personal take foul by E. Turner (drawn by G. Harris),80,84
479,4,0:20.0,,G. Harris makes free throw 1 of 2,80,85
480,4,0:20.0,,M. Plumlee enters the game for N. Jokić,80,85
481,4,0:20.0,M. Leonard enters the game for E. Davis,,80,85
482,4,0:20.0,,G. Harris makes free throw 2 of 2,80,86
483,4,0:12.0,D. Lillard makes 2-pt layup from 2 ft,,82,86
484,4,0:11.0,,Personal take foul by E. Turner (drawn by W. Barton),82,86
485,4,0:11.0,,W. Barton makes free throw 1 of 2,82,87
486,4,0:11.0,,W. Chandler enters the game for J. Murray,82,87
487,4,0:11.0,,W. Barton makes free throw 2 of 2,82,88
488,4,0:06.0,Turnover by C. McCollum (lost ball; steal by G. Harris),,82,88
