,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
400,4,6:54.0,J. Brown misses 2-pt layup from 1 ft,,84,82
401,4,6:54.0,,Defensive rebound by K. Love,84,82
402,4,6:41.0,,Personal foul by J. Brown (drawn by K. Love),84,82
403,4,6:41.0,,Cleveland full timeout,84,82
404,4,6:29.0,,I. Shumpert makes 2-pt jump shot from 14 ft,84,84
405,4,6:13.0,K. Irving makes 3-pt jump shot from 28 ft (assist by T. Rozier),,87,84
406,4,5:55.0,,J. Crowder misses 3-pt jump shot from 25 ft,87,84
407,4,5:46.0,,Offensive rebound by I. Shumpert,87,84
408,4,5:46.0,,I. Shumpert makes 2-pt layup at rim,87,86
409,4,5:33.0,K. Irving misses 3-pt jump shot from 29 ft,,87,86
410,4,5:30.0,,Defensive rebound by J. Crowder,87,86
411,4,5:25.0,,Turnover by L. James (bad pass; steal by T. Rozier),87,86
412,4,5:24.0,T. Rozier misses 2-pt layup from 1 ft (block by L. James),,87,86
413,4,5:23.0,Offensive rebound by J. Tatum,,87,86
414,4,5:22.0,J. Tatum misses 2-pt layup from 2 ft (block by D. Wade),,87,86
415,4,5:21.0,,Defensive rebound by D. Wade,87,86
416,4,5:11.0,,Turnover by I. Shumpert (bad pass; steal by T. Rozier),87,86
417,4,5:11.0,Personal foul by I. Shumpert (drawn by T. Rozier),,87,86
418,4,5:11.0,T. Rozier makes free throw 2 of 2,,88,86
419,4,5:11.0,T. Rozier makes free throw 1 of 2,,89,86
420,4,5:11.0,,D. Rose enters the game for I. Shumpert,89,86
421,4,5:11.0,A. Horford enters the game for A. Baynes,,89,86
422,4,4:58.0,,Turnover by K. Love (out of bounds lost ball),89,86
423,4,4:58.0,M. Smart enters the game for T. Rozier,,89,86
424,4,4:41.0,A. Horford misses 2-pt layup from 5 ft (block by D. Wade),,89,86
425,4,4:41.0,,Defensive rebound by K. Love,89,86
426,4,4:32.0,,L. James makes 2-pt layup from 1 ft,89,88
427,4,4:12.0,J. Brown makes 3-pt jump shot from 23 ft (assist by K. Irving),,92,88
428,4,3:47.0,,L. James makes 3-pt jump shot from 28 ft (assist by J. Crowder),92,91
429,4,3:29.0,J. Brown misses 3-pt jump shot from 23 ft,,92,91
430,4,3:29.0,,Defensive rebound by L. James,92,91
431,4,3:21.0,,L. James misses 3-pt jump shot from 26 ft,92,91
432,4,3:21.0,Defensive rebound by J. Tatum,,92,91
433,4,3:12.0,J. Tatum makes 2-pt layup from 1 ft (assist by K. Irving),,94,91
434,4,2:58.0,,Shooting foul by K. Irving (drawn by D. Rose),94,91
435,4,2:58.0,Boston full timeout,,94,91
436,4,2:58.0,,D. Rose makes free throw 1 of 2,94,92
437,4,2:58.0,,D. Rose makes free throw 2 of 2,94,93
438,4,2:41.0,J. Brown makes 2-pt jump shot from 17 ft,,96,93
439,4,2:24.0,,L. James makes 2-pt dunk from 1 ft (assist by D. Wade),96,95
440,4,2:03.0,J. Tatum makes 2-pt layup at rim (assist by K. Irving),,98,95
441,4,1:43.0,,D. Rose misses 2-pt jump shot from 7 ft,98,95
442,4,1:43.0,,Offensive rebound by K. Love,98,95
443,4,1:43.0,,Personal foul by J. Brown (drawn by K. Love),98,95
444,4,1:43.0,,K. Love makes free throw 1 of 2,98,96
445,4,1:43.0,,K. Love makes free throw 2 of 2,98,97
446,4,1:31.0,J. Brown misses 3-pt jump shot from 23 ft,,98,97
447,4,1:27.0,,Defensive rebound by J. Crowder,98,97
448,4,1:19.0,,L. James makes 2-pt layup from 2 ft,98,99
449,4,1:04.0,Turnover by J. Tatum (bad pass),,98,99
450,4,1:04.0,,Cleveland full timeout,98,99
451,4,0:46.0,,K. Love makes 3-pt jump shot from 22 ft (assist by L. James),98,102
452,4,0:46.0,Boston full timeout,,98,102
453,4,0:46.0,,I. Shumpert enters the game for K. Love,98,102
454,4,0:46.0,,T. Thompson enters the game for D. Wade,98,102
455,4,0:46.0,Personal foul by I. Shumpert (drawn by M. Smart),,98,102
456,4,0:46.0,K. Irving makes free throw 1 of 2,,99,102
457,4,0:33.0,K. Irving misses 2-pt jump shot from 8 ft,,99,102
458,4,0:31.0,,Defensive rebound by L. James,99,102
459,4,0:09.0,,L. James misses 3-pt jump shot from 26 ft,99,102
460,4,0:06.0,Defensive rebound by J. Tatum,,99,102
461,4,0:02.0,J. Brown misses 3-pt jump shot from 25 ft,,99,102
462,4,0:02.0,Offensive rebound by K. Irving,,99,102
463,4,0:00.0,K. Irving misses 3-pt jump shot from 26 ft,,99,102
464,4,0:00.0,Offensive rebound by Team,,99,102
