,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
381,4,1:47.0,,M. Beasley makes 2-pt layup at rim,105,103
382,4,1:35.0,L. Markkanen misses 3-pt jump shot from 27 ft,,105,103
383,4,1:33.0,,Defensive rebound by J. Jack,105,103
384,4,1:21.0,,J. Jack makes 2-pt jump shot from 16 ft,105,105
385,4,1:21.0,Chicago full timeout,,105,105
386,4,1:10.0,L. Markkanen misses 3-pt jump shot from 25 ft,,105,105
387,4,1:08.0,,Defensive rebound by M. Beasley,105,105
388,4,0:51.0,,Turnover by K. Porziņģis (out of bounds lost ball),105,105
389,4,0:33.0,K. Dunn misses 2-pt jump shot from 21 ft,,105,105
390,4,0:31.0,,Defensive rebound by Team,105,105
391,4,0:31.0,,New York full timeout,105,105
392,4,0:31.0,D. Nwaba enters the game for D. Valentine,,105,105
393,4,0:22.0,,M. Beasley misses 2-pt jump shot from 9 ft (block by D. Nwaba),105,105
394,4,0:20.0,Defensive rebound by D. Nwaba,,105,105
395,4,0:17.0,L. Markkanen misses 2-pt layup from 1 ft (block by K. Porziņģis),,105,105
396,4,0:17.0,Offensive rebound by J. Holiday,,105,105
397,4,0:01.0,K. Dunn misses 2-pt jump shot from 13 ft,,105,105
398,4,0:00.0,,Defensive rebound by J. Jack,105,105
399,4,0:00.0,,New York full timeout,105,105
400,4,0:00.0,,D. McDermott enters the game for K. O'Quinn,105,105
401,4,0:00.0,B. Portis enters the game for K. Dunn,,105,105
402,4,0:00.0,,Turnover by J. Jack (bad pass; steal by L. Markkanen),105,105
403,1OT,4:36.0,R. Lopez misses 2-pt hook shot from 4 ft (block by K. O'Quinn),,105,105
404,1OT,4:34.0,,Defensive rebound by K. Porziņģis,105,105
405,1OT,4:22.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Jack),105,108
406,1OT,3:58.0,L. Markkanen misses 2-pt layup from 2 ft (block by K. Porziņģis),,105,108
407,1OT,3:56.0,,Defensive rebound by K. O'Quinn,105,108
408,1OT,3:50.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,105,108
409,1OT,3:43.0,Defensive rebound by K. Dunn,,105,108
410,1OT,3:40.0,L. Markkanen makes 3-pt jump shot from 24 ft (assist by K. Dunn),,108,108
411,1OT,3:21.0,,K. O'Quinn misses 2-pt jump shot from 20 ft,108,108
412,1OT,3:19.0,Defensive rebound by R. Lopez,,108,108
413,1OT,3:09.0,R. Lopez misses 2-pt jump shot from 9 ft,,108,108
414,1OT,3:07.0,,Defensive rebound by J. Jack,108,108
415,1OT,2:47.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,108,108
416,1OT,2:45.0,Defensive rebound by J. Holiday,,108,108
417,1OT,2:38.0,Offensive foul by R. Lopez (drawn by K. Porziņģis),,108,108
418,1OT,2:38.0,Turnover by R. Lopez (offensive foul),,108,108
419,1OT,2:16.0,,Turnover by J. Jack (bad pass),108,108
420,1OT,2:13.0,Personal foul by K. Porziņģis (drawn by L. Markkanen),,108,108
421,1OT,1:58.0,R. Lopez misses 2-pt jump shot from 12 ft,,108,108
422,1OT,1:52.0,,Defensive rebound by C. Lee,108,108
423,1OT,1:40.0,,K. Porziņģis misses 2-pt jump shot from 4 ft,108,108
424,1OT,1:38.0,Defensive rebound by R. Lopez,,108,108
425,1OT,1:20.0,D. Nwaba makes 2-pt layup at rim,,110,108
426,1OT,0:57.0,,J. Jack makes 2-pt jump shot from 1 ft,110,110
427,1OT,0:41.0,L. Markkanen misses 3-pt jump shot from 25 ft,,110,110
428,1OT,0:39.0,Offensive rebound by R. Lopez,,110,110
429,1OT,0:39.0,R. Lopez makes 2-pt layup at rim,,112,110
430,1OT,0:29.0,,J. Jack misses 2-pt jump shot from 4 ft (block by K. Dunn),112,110
431,1OT,0:27.0,Defensive rebound by R. Lopez,,112,110
432,1OT,0:06.0,K. Dunn misses 2-pt jump shot from 12 ft,,112,110
433,1OT,0:05.0,,Defensive rebound by K. O'Quinn,112,110
434,1OT,0:04.0,,New York full timeout,112,110
435,1OT,0:04.0,,D. McDermott enters the game for K. O'Quinn,112,110
436,1OT,0:04.0,B. Portis enters the game for R. Lopez,,112,110
437,1OT,0:00.0,,K. Porziņģis makes 2-pt dunk at rim (assist by J. Jack),112,112
438,2OT,4:48.0,R. Lopez makes 2-pt dunk at rim (assist by J. Holiday),,114,112
439,2OT,4:22.0,,M. Beasley misses 3-pt jump shot from 23 ft,114,112
440,2OT,4:20.0,Defensive rebound by L. Markkanen,,114,112
441,2OT,4:06.0,R. Lopez makes 2-pt dunk from 1 ft (assist by J. Holiday),,116,112
442,2OT,3:43.0,,M. Beasley misses 2-pt layup from 1 ft,116,112
443,2OT,3:41.0,,Offensive rebound by M. Beasley,116,112
444,2OT,3:41.0,,M. Beasley misses 2-pt layup at rim,116,112
445,2OT,3:39.0,Defensive rebound by D. Nwaba,,116,112
446,2OT,3:17.0,J. Holiday misses 2-pt layup from 1 ft,,116,112
447,2OT,3:15.0,,Defensive rebound by M. Beasley,116,112
448,2OT,3:04.0,,J. Jack makes 2-pt jump shot from 19 ft,116,114
449,2OT,2:37.0,Turnover by Team (shot clock),,116,114
450,2OT,2:22.0,,M. Beasley misses 2-pt layup from 1 ft,116,114
451,2OT,2:21.0,Defensive rebound by R. Lopez,,116,114
452,2OT,2:07.0,Personal foul by M. Beasley (drawn by L. Markkanen),,116,114
453,2OT,1:59.0,K. Dunn misses 2-pt jump shot from 10 ft (block by K. O'Quinn),,116,114
454,2OT,1:57.0,,Defensive rebound by J. Jack,116,114
455,2OT,1:46.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by J. Jack),116,116
456,2OT,1:35.0,Turnover by J. Holiday (out of bounds lost ball),,116,116
457,2OT,1:22.0,,J. Jack misses 2-pt jump shot from 21 ft,116,116
458,2OT,1:20.0,Defensive rebound by D. Nwaba,,116,116
459,2OT,0:58.0,K. Dunn makes 2-pt jump shot from 8 ft,,118,116
460,2OT,0:58.0,,New York full timeout,118,116
461,2OT,0:42.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,118,116
462,2OT,0:39.0,Defensive rebound by L. Markkanen,,118,116
463,2OT,0:22.0,Turnover by K. Dunn (bad pass; steal by J. Jack),,118,116
464,2OT,0:18.0,,Turnover by J. Jack (bad pass),118,116
465,2OT,0:18.0,,L. Thomas enters the game for M. Beasley,118,116
466,2OT,0:18.0,,F. Ntilikina enters the game for K. O'Quinn,118,116
467,2OT,0:18.0,D. Valentine enters the game for D. Nwaba,,118,116
468,2OT,0:14.0,Personal take foul by C. Lee (drawn by J. Holiday),,118,116
469,2OT,0:14.0,Chicago full timeout,,118,116
470,2OT,0:13.0,Personal foul by C. Lee (drawn by J. Holiday),,118,116
471,2OT,0:13.0,,M. Beasley enters the game for L. Thomas,118,116
472,2OT,0:13.0,,K. O'Quinn enters the game for F. Ntilikina,118,116
473,2OT,0:13.0,D. Nwaba enters the game for D. Valentine,,118,116
474,2OT,0:13.0,J. Holiday makes free throw 1 of 2,,119,116
475,2OT,0:13.0,J. Holiday makes free throw 2 of 2,,120,116
476,2OT,0:13.0,,New York full timeout,120,116
477,2OT,0:13.0,,D. McDermott enters the game for M. Beasley,120,116
478,2OT,0:07.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by J. Jack),120,119
479,2OT,0:07.0,Chicago full timeout,,120,119
480,2OT,0:07.0,D. Valentine enters the game for D. Nwaba,,120,119
481,2OT,0:07.0,,L. Thomas enters the game for K. O'Quinn,120,119
482,2OT,0:07.0,,F. Ntilikina enters the game for D. McDermott,120,119
483,2OT,0:06.0,Personal foul by F. Ntilikina (drawn by L. Markkanen),,120,119
484,2OT,0:06.0,,D. McDermott enters the game for L. Thomas,120,119
485,2OT,0:06.0,,K. O'Quinn enters the game for F. Ntilikina,120,119
486,2OT,0:06.0,P. Zipser enters the game for R. Lopez,,120,119
487,2OT,0:06.0,D. Nwaba enters the game for D. Valentine,,120,119
488,2OT,0:06.0,L. Markkanen makes free throw 1 of 2,,121,119
489,2OT,0:06.0,L. Markkanen makes free throw 2 of 2,,122,119
490,2OT,0:02.0,,J. Jack misses 3-pt jump shot from 26 ft,122,119
491,2OT,0:02.0,,Offensive rebound by C. Lee,122,119
