,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
393,4,11:20.0,,Defensive rebound by R. Gobert,68,81
394,4,11:13.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Gobert),68,84
395,4,10:51.0,D. Bender misses 3-pt jump shot from 24 ft,,68,84
396,4,10:49.0,,Defensive rebound by J. Crowder,68,84
397,4,10:32.0,,J. Crowder misses 2-pt layup from 2 ft,68,84
398,4,10:31.0,,Offensive rebound by R. Gobert,68,84
399,4,10:27.0,,D. Mitchell misses 2-pt jump shot from 21 ft,68,84
400,4,10:23.0,Defensive rebound by T. Daniels,,68,84
401,4,10:16.0,D. Bender makes 3-pt jump shot from 25 ft (assist by T. Ulis),,71,84
402,4,9:53.0,,D. Mitchell makes 3-pt jump shot from 26 ft,71,87
403,4,9:45.0,Offensive foul by D. Booker (drawn by R. O'Neale),,71,87
404,4,9:45.0,Turnover by D. Booker (offensive foul),,71,87
405,4,9:45.0,,R. Rubio enters the game for D. Exum,71,87
406,4,9:28.0,,D. Mitchell misses 2-pt layup from 2 ft,71,87
407,4,9:24.0,Defensive rebound by J. Jackson,,71,87
408,4,9:23.0,Shooting foul by J. Crowder (drawn by J. Jackson),,71,87
409,4,9:23.0,J. Jackson makes free throw 1 of 2,,72,87
410,4,9:23.0,T. Warren enters the game for D. Booker,,72,87
411,4,9:23.0,J. Jackson misses free throw 2 of 2,,72,87
412,4,9:21.0,,Defensive rebound by R. O'Neale,72,87
413,4,9:02.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by D. Mitchell),72,90
414,4,8:45.0,Turnover by T. Warren (lost ball; steal by J. Crowder),,72,90
415,4,8:45.0,,Personal foul by J. Jackson (drawn by D. Mitchell),72,90
416,4,8:27.0,,R. Gobert makes 2-pt layup from 1 ft (assist by D. Mitchell),72,92
417,4,8:26.0,Phoenix full timeout,,72,92
418,4,8:26.0,A. Len enters the game for D. Bender,,72,92
419,4,8:20.0,Personal foul by R. Rubio (drawn by A. Len),,72,92
420,4,8:16.0,Turnover by J. Jackson (traveling),,72,92
421,4,7:58.0,,D. Mitchell makes 2-pt jump shot from 19 ft,72,94
422,4,7:47.0,T. Ulis misses 2-pt layup from 4 ft,,72,94
423,4,7:44.0,Offensive rebound by A. Len,,72,94
424,4,7:44.0,A. Len misses 2-pt layup from 2 ft,,72,94
425,4,7:44.0,,Defensive rebound by R. O'Neale,72,94
426,4,7:40.0,,R. O'Neale misses 2-pt layup from 2 ft,72,94
427,4,7:39.0,,Offensive rebound by R. O'Neale,72,94
428,4,7:37.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by R. O'Neale),72,96
429,4,7:26.0,T. Warren makes 2-pt jump shot from 17 ft,,74,96
430,4,7:01.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by R. Rubio),74,98
431,4,6:51.0,T. Ulis makes 3-pt jump shot from 22 ft (assist by T. Daniels),,77,98
432,4,6:29.0,,D. Mitchell misses 3-pt jump shot from 28 ft,77,98
433,4,6:27.0,Defensive rebound by A. Len,,77,98
434,4,6:19.0,T. Ulis makes 2-pt jump shot from 16 ft,,79,98
435,4,6:17.0,,Utah full timeout,79,98
436,4,6:17.0,D. Booker enters the game for T. Daniels,,79,98
437,4,6:17.0,,J. Ingles enters the game for J. Crowder,79,98
438,4,5:59.0,,R. Rubio misses 2-pt jump shot from 15 ft,79,98
439,4,5:56.0,,Offensive rebound by R. Gobert,79,98
440,4,5:56.0,,R. Gobert makes 2-pt dunk from 2 ft,79,100
441,4,5:39.0,T. Warren makes 2-pt jump shot from 7 ft (assist by T. Ulis),,81,100
442,4,5:22.0,,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),81,103
443,4,5:08.0,T. Ulis misses 2-pt jump shot from 12 ft,,81,103
444,4,5:05.0,,Defensive rebound by R. Rubio,81,103
445,4,5:02.0,,J. Ingles misses 3-pt jump shot from 24 ft,81,103
446,4,4:58.0,Defensive rebound by A. Len,,81,103
447,4,4:51.0,Turnover by A. Len (lost ball; steal by R. Rubio),,81,103
448,4,4:43.0,,R. O'Neale misses 2-pt layup from 1 ft,81,103
449,4,4:41.0,Defensive rebound by A. Len,,81,103
450,4,4:30.0,D. Booker misses 3-pt jump shot from 30 ft,,81,103
451,4,4:29.0,,Defensive rebound by Team,81,103
452,4,4:29.0,,E. Udoh enters the game for R. Gobert,81,103
453,4,4:29.0,D. Bender enters the game for A. Len,,81,103
454,4,4:12.0,,R. Rubio misses 2-pt jump shot from 21 ft,81,103
455,4,4:09.0,Defensive rebound by D. Bender,,81,103
456,4,4:03.0,Turnover by J. Jackson (bad pass; steal by R. Rubio),,81,103
457,4,3:57.0,,D. Mitchell misses 2-pt layup from 2 ft,81,103
458,4,3:54.0,Defensive rebound by T. Ulis,,81,103
459,4,3:52.0,T. Warren misses 2-pt layup from 3 ft,,81,103
460,4,3:51.0,Offensive rebound by J. Jackson,,81,103
461,4,3:50.0,J. Jackson misses 2-pt dunk from 1 ft,,81,103
462,4,3:50.0,,Defensive rebound by D. Mitchell,81,103
463,4,3:47.0,,Shooting foul by D. Bender (drawn by R. O'Neale),81,103
464,4,3:47.0,,R. O'Neale makes free throw 1 of 2,81,104
465,4,3:47.0,,D. Exum enters the game for J. Ingles,81,104
466,4,3:47.0,,A. Burks enters the game for R. Rubio,81,104
467,4,3:47.0,,J. Jerebko enters the game for D. Mitchell,81,104
468,4,3:47.0,D. Reed enters the game for D. Booker,,81,104
469,4,3:47.0,S. Harrison enters the game for T. Warren,,81,104
470,4,3:47.0,A. Peters enters the game for J. Jackson,,81,104
471,4,3:47.0,,R. O'Neale makes free throw 2 of 2,81,105
472,4,3:39.0,D. Bender makes 2-pt layup from 8 ft,,83,105
473,4,3:19.0,,R. O'Neale makes 3-pt jump shot from 23 ft (assist by A. Burks),83,108
474,4,3:00.0,T. Ulis misses 2-pt jump shot from 18 ft,,83,108
475,4,2:58.0,,Defensive rebound by J. Jerebko,83,108
476,4,2:46.0,,Shooting foul by T. Ulis (drawn by J. Jerebko),83,108
477,4,2:46.0,,J. Jerebko makes free throw 1 of 2,83,109
478,4,2:46.0,,G. Niang enters the game for R. O'Neale,83,109
479,4,2:46.0,,J. Jerebko misses free throw 2 of 2,83,109
480,4,2:43.0,Defensive rebound by D. Bender,,83,109
481,4,2:34.0,S. Harrison makes 2-pt dunk from 1 ft (assist by T. Ulis),,85,109
482,4,2:20.0,,D. Exum makes 2-pt layup from 5 ft,85,111
483,4,2:13.0,A. Peters misses 3-pt jump shot from 23 ft,,85,111
484,4,2:11.0,,Defensive rebound by J. Jerebko,85,111
485,4,2:04.0,,D. Exum makes 2-pt layup from 2 ft,85,113
486,4,1:54.0,A. Peters misses 2-pt jump shot from 15 ft,,85,113
487,4,1:52.0,,Defensive rebound by J. Jerebko,85,113
488,4,1:39.0,,J. Jerebko misses 3-pt jump shot from 27 ft,85,113
489,4,1:35.0,Defensive rebound by D. Reed,,85,113
490,4,1:24.0,S. Harrison misses 2-pt layup from 3 ft (block by E. Udoh),,85,113
491,4,1:24.0,Offensive rebound by Team,,85,113
492,4,1:16.0,D. Bender misses 3-pt jump shot from 23 ft,,85,113
493,4,1:14.0,,Defensive rebound by D. Exum,85,113
494,4,1:06.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by D. Exum),85,116
495,4,0:55.0,T. Ulis makes 3-pt jump shot from 24 ft,,88,116
496,4,0:44.0,,D. Exum misses 2-pt jump shot from 4 ft,88,116
497,4,0:41.0,Defensive rebound by D. Bender,,88,116
498,4,0:34.0,T. Ulis misses 2-pt jump shot from 13 ft,,88,116
499,4,0:32.0,,Defensive rebound by D. Exum,88,116
500,4,0:21.0,,G. Niang misses 2-pt layup from 1 ft,88,116
501,4,0:19.0,Defensive rebound by D. Reed,,88,116
502,4,0:12.0,D. Reed misses 2-pt jump shot from 9 ft,,88,116
503,4,0:10.0,,Defensive rebound by J. Jerebko,88,116
