,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MILWAUKEE_ACTION,LA LAKERS_SCORE,MILWAUKEE_SCORE
376,4,7:59.0,J. Randle makes free throw 1 of 2,,71,82
377,4,7:59.0,K. Caldwell-Pope enters the game for J. Clarkson,,71,82
378,4,7:59.0,J. Randle makes free throw 2 of 2,,72,82
379,4,7:51.0,,Shooting foul by J. Randle (drawn by M. Brogdon),72,82
380,4,7:40.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),72,84
381,4,7:28.0,Turnover by V. Blue (bad pass),,72,84
382,4,7:04.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,72,84
383,4,7:04.0,Defensive rebound by Team,,72,84
384,4,6:55.0,Shooting foul by D. Liggins (drawn by L. Ball),,72,84
385,4,6:55.0,L. Ball makes free throw 1 of 3,,73,84
386,4,6:55.0,L. Ball misses free throw 2 of 3,,73,84
387,4,6:55.0,Offensive rebound by Team,,73,84
388,4,6:55.0,B. Ingram enters the game for V. Blue,,73,84
389,4,6:55.0,L. Ball makes free throw 3 of 3,,74,84
390,4,6:37.0,,T. Maker makes 2-pt layup from 1 ft (assist by E. Bledsoe),74,86
391,4,6:37.0,,Shooting foul by K. Caldwell-Pope (drawn by T. Maker),74,86
392,4,6:37.0,,T. Maker misses free throw 1 of 1,74,86
393,4,6:35.0,Defensive rebound by K. Kuzma,,74,86
394,4,6:26.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,74,86
395,4,6:25.0,Offensive rebound by K. Kuzma,,74,86
396,4,6:25.0,K. Kuzma makes 2-pt layup at rim,,76,86
397,4,6:25.0,Shooting foul by T. Maker (drawn by K. Kuzma),,76,86
398,4,6:25.0,,G. Antetokounmpo enters the game for T. Maker,76,86
399,4,6:25.0,,J. Henson enters the game for D. Liggins,76,86
400,4,6:25.0,K. Kuzma makes free throw 1 of 1,,77,86
401,4,6:03.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft,77,86
402,4,6:01.0,Defensive rebound by K. Kuzma,,77,86
403,4,5:49.0,K. Kuzma misses 2-pt jump shot from 9 ft,,77,86
404,4,5:46.0,,Defensive rebound by G. Antetokounmpo,77,86
405,4,5:40.0,,M. Brogdon misses 2-pt layup from 1 ft,77,86
406,4,5:37.0,Defensive rebound by J. Randle,,77,86
407,4,5:30.0,L. Ball misses 2-pt layup from 2 ft,,77,86
408,4,5:28.0,Offensive rebound by J. Randle,,77,86
409,4,5:28.0,Shooting foul by J. Henson (drawn by J. Randle),,77,86
410,4,5:28.0,J. Randle makes free throw 1 of 2,,78,86
411,4,5:28.0,J. Randle makes free throw 2 of 2,,79,86
412,4,5:06.0,,J. Henson misses 2-pt hook shot from 2 ft,79,86
413,4,5:06.0,,Offensive rebound by G. Antetokounmpo,79,86
414,4,5:06.0,,G. Antetokounmpo makes 2-pt dunk at rim,79,88
415,4,5:06.0,,Shooting foul by L. Ball (drawn by G. Antetokounmpo),79,88
416,4,5:06.0,LA Lakers full timeout,,79,88
417,4,5:06.0,,G. Antetokounmpo makes free throw 1 of 1,79,89
418,4,4:46.0,K. Kuzma misses 2-pt layup from 3 ft,,79,89
419,4,4:44.0,,Defensive rebound by K. Middleton,79,89
420,4,4:40.0,,G. Antetokounmpo makes 2-pt layup at rim,79,91
421,4,4:27.0,J. Randle misses 2-pt layup from 3 ft (block by E. Bledsoe),,79,91
422,4,4:27.0,Offensive rebound by Team,,79,91
423,4,4:16.0,L. Ball misses 2-pt jump shot from 14 ft,,79,91
424,4,4:13.0,,Defensive rebound by G. Antetokounmpo,79,91
425,4,4:02.0,,Turnover by E. Bledsoe (bad pass; steal by K. Kuzma),79,91
426,4,3:57.0,K. Kuzma makes 2-pt dunk at rim,,81,91
427,4,3:53.0,,Personal foul by K. Caldwell-Pope (drawn by K. Middleton),81,91
428,4,3:53.0,,K. Middleton makes free throw 1 of 2,81,92
429,4,3:53.0,,K. Middleton makes free throw 2 of 2,81,93
430,4,3:35.0,K. Kuzma misses 3-pt jump shot from 22 ft,,81,93
431,4,3:31.0,,Defensive rebound by G. Antetokounmpo,81,93
432,4,3:16.0,,Shooting foul by J. Randle (drawn by G. Antetokounmpo),81,93
433,4,3:16.0,,G. Antetokounmpo makes free throw 1 of 2,81,94
434,4,3:16.0,,G. Antetokounmpo makes free throw 2 of 2,81,95
435,4,3:16.0,LA Lakers full timeout,,81,95
436,4,3:16.0,B. Lopez enters the game for J. Randle,,81,95
437,4,3:03.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by L. Ball),,84,95
438,4,2:37.0,,Turnover by Team (shot clock),84,95
439,4,2:29.0,B. Lopez misses 3-pt jump shot from 28 ft,,84,95
440,4,2:25.0,,Defensive rebound by G. Antetokounmpo,84,95
441,4,2:03.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,84,95
442,4,1:59.0,Defensive rebound by B. Ingram,,84,95
443,4,1:55.0,B. Ingram makes 2-pt layup from 1 ft,,86,95
444,4,1:40.0,,Personal foul by K. Caldwell-Pope (drawn by M. Brogdon),86,95
445,4,1:40.0,,M. Brogdon makes free throw 1 of 2,86,96
446,4,1:40.0,,M. Brogdon makes free throw 2 of 2,86,97
447,4,1:31.0,Shooting foul by E. Bledsoe (drawn by K. Caldwell-Pope),,86,97
448,4,1:31.0,K. Caldwell-Pope misses free throw 1 of 2,,86,97
449,4,1:31.0,Offensive rebound by Team,,86,97
450,4,1:31.0,K. Caldwell-Pope misses free throw 2 of 2,,86,97
451,4,1:28.0,,Defensive rebound by G. Antetokounmpo,86,97
452,4,1:23.0,,Personal foul by K. Kuzma (drawn by G. Antetokounmpo),86,97
453,4,1:23.0,,G. Antetokounmpo makes free throw 1 of 2,86,98
454,4,1:23.0,,D. Liggins enters the game for E. Bledsoe,86,98
455,4,1:23.0,,G. Antetokounmpo misses free throw 2 of 2,86,98
456,4,1:20.0,Defensive rebound by L. Ball,,86,98
457,4,1:16.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by L. Ball),,88,98
458,4,0:52.0,,D. Liggins misses 2-pt layup from 5 ft (block by L. Ball),88,98
459,4,0:52.0,,Offensive rebound by J. Henson,88,98
460,4,0:45.0,L. Ball makes 2-pt layup from 2 ft,,90,98
461,4,0:23.0,,J. Henson misses 3-pt jump shot from 26 ft (block by B. Lopez),90,98
462,4,0:23.0,,Offensive rebound by Team,90,98
463,4,0:13.0,B. Ingram misses 2-pt jump shot from 7 ft,,90,98
464,4,0:13.0,,Defensive rebound by Team,90,98
