,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
386,4,1:48.0,A. Wiggins misses 2-pt jump shot from 12 ft,,98,103
387,4,1:46.0,,Defensive rebound by C. Anthony,98,103
388,4,1:29.0,,P. George misses 2-pt jump shot from 9 ft,98,103
389,4,1:27.0,Defensive rebound by J. Butler,,98,103
390,4,1:27.0,Personal foul by P. George (drawn by J. Butler),,98,103
391,4,1:27.0,Minnesota full timeout,,98,103
392,4,1:15.0,Shooting foul by P. George (drawn by A. Wiggins),,98,103
393,4,1:15.0,A. Wiggins makes free throw 1 of 2,,99,103
394,4,1:15.0,A. Wiggins makes free throw 2 of 2,,100,103
395,4,0:59.0,,Shooting foul by K. Towns (drawn by R. Westbrook),100,103
396,4,0:59.0,,R. Westbrook makes free throw 1 of 2,100,104
397,4,0:59.0,,R. Westbrook makes free throw 2 of 2,100,105
398,4,0:49.0,J. Butler makes 2-pt layup at rim (assist by J. Teague),,102,105
399,4,0:29.0,,R. Westbrook misses 3-pt jump shot from 23 ft,102,105
400,4,0:26.0,,Offensive rebound by S. Adams,102,105
401,4,0:26.0,,S. Adams makes 2-pt layup at rim,102,107
402,4,0:26.0,Minnesota full timeout,,102,107
403,4,0:26.0,J. Crawford enters the game for T. Gibson,,102,107
404,4,0:21.0,J. Butler makes 2-pt layup at rim,,104,107
405,4,0:17.0,,Personal foul by J. Crawford (drawn by P. George),104,107
406,4,0:17.0,,P. George makes free throw 1 of 2,104,108
407,4,0:17.0,,P. George makes free throw 2 of 2,104,109
408,4,0:12.0,A. Wiggins makes 3-pt jump shot from 25 ft,,107,109
409,4,0:09.0,,Oklahoma City full timeout,107,109
410,4,0:09.0,,Oklahoma City full timeout,107,109
411,4,0:09.0,,R. Felton enters the game for S. Adams,107,109
412,4,0:09.0,,J. Grant enters the game for A. Roberson,107,109
413,4,0:05.0,,Personal foul by A. Wiggins (drawn by P. George),107,109
414,4,0:05.0,,P. George makes free throw 1 of 2,107,110
415,4,0:05.0,,S. Adams enters the game for C. Anthony,107,110
416,4,0:05.0,,A. Roberson enters the game for R. Felton,107,110
417,4,0:05.0,,P. George makes free throw 2 of 2,107,111
418,4,0:00.0,A. Wiggins misses 3-pt jump shot from 25 ft,,107,111
419,4,0:00.0,Offensive rebound by Team,,107,111
