,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
379,4,4:11.0,B. Beal makes 2-pt layup at rim (assist by T. Satoranský),,110,104
380,4,4:11.0,Shooting foul by T. Hardaway (drawn by B. Beal),,110,104
381,4,4:11.0,,L. Thomas enters the game for C. Lee,110,104
382,4,4:11.0,B. Beal makes free throw 1 of 1,,111,104
383,4,3:52.0,,T. Hardaway misses 2-pt jump shot from 18 ft,111,104
384,4,3:51.0,Defensive rebound by Team,,111,104
385,4,3:35.0,B. Beal misses 2-pt jump shot from 22 ft,,111,104
386,4,3:33.0,,Defensive rebound by M. Beasley,111,104
387,4,3:24.0,,Turnover by T. Hardaway (bad pass; steal by O. Porter),111,104
388,4,3:22.0,Shooting foul by T. Hardaway (drawn by O. Porter),,111,104
389,4,3:22.0,O. Porter makes free throw 1 of 2,,112,104
390,4,3:22.0,O. Porter misses free throw 2 of 2,,112,104
391,4,3:20.0,,Defensive rebound by L. Thomas,112,104
392,4,3:04.0,,M. Beasley misses 2-pt jump shot from 18 ft,112,104
393,4,3:03.0,,Offensive rebound by Team,112,104
394,4,2:54.0,,M. Beasley makes 2-pt layup from 2 ft (assist by J. Jack),112,106
395,4,2:36.0,B. Beal makes 2-pt layup from 1 ft,,114,106
396,4,2:36.0,,New York full timeout,114,106
397,4,2:25.0,Violation by B. Beal (kicked ball),,114,106
398,4,2:16.0,,M. Beasley makes 2-pt jump shot from 14 ft,114,108
399,4,1:55.0,B. Beal misses 2-pt layup from 2 ft (block by E. Freedom),,114,108
400,4,1:53.0,,Defensive rebound by M. Beasley,114,108
401,4,1:47.0,,M. Beasley makes 2-pt jump shot from 8 ft,114,110
402,4,1:29.0,T. Satoranský misses 3-pt jump shot from 24 ft,,114,110
403,4,1:28.0,,Defensive rebound by E. Freedom,114,110
404,4,1:18.0,,Turnover by T. Hardaway (lost ball; steal by B. Beal),114,110
405,4,1:16.0,B. Beal makes 2-pt dunk from 1 ft (assist by T. Satoranský),,116,110
406,4,1:08.0,,J. Jack misses 2-pt layup from 1 ft (block by T. Satoranský),116,110
407,4,1:06.0,Defensive rebound by B. Beal,,116,110
408,4,1:00.0,Washington full timeout,,116,110
409,4,0:44.0,B. Beal misses 2-pt jump shot from 18 ft,,116,110
410,4,0:42.0,,Defensive rebound by J. Jack,116,110
411,4,0:38.0,,M. Beasley misses 2-pt jump shot from 11 ft,116,110
412,4,0:36.0,Defensive rebound by O. Porter,,116,110
413,4,0:23.0,Personal take foul by J. Jack (drawn by B. Beal),,116,110
414,4,0:23.0,B. Beal makes free throw 1 of 2,,117,110
415,4,0:23.0,B. Beal makes free throw 2 of 2,,118,110
416,4,0:14.0,,J. Jack makes 3-pt jump shot from 26 ft,118,113
417,4,0:14.0,Turnover by I. Mahinmi (bad pass),,118,113
418,4,0:11.0,,T. Hardaway misses 2-pt jump shot from 11 ft,118,113
419,4,0:09.0,Defensive rebound by K. Oubre,,118,113
