,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
377,4,7:53.0,,Defensive rebound by T. Zeller,87,89
378,4,7:41.0,,Personal foul by K. Oubre (drawn by C. LeVert),87,89
379,4,7:41.0,,C. LeVert makes free throw 1 of 2,87,90
380,4,7:41.0,,R. Hollis-Jefferson enters the game for Q. Acy,87,90
381,4,7:41.0,,D. Carroll enters the game for A. Crabbe,87,90
382,4,7:41.0,,C. LeVert makes free throw 2 of 2,87,91
383,4,7:24.0,J. Smith misses 3-pt jump shot from 22 ft,,87,91
384,4,7:22.0,,Defensive rebound by R. Hollis-Jefferson,87,91
385,4,7:10.0,,J. Harris misses 2-pt layup from 5 ft (block by J. Smith),87,91
386,4,7:07.0,Defensive rebound by T. Satoranský,,87,91
387,4,6:57.0,K. Oubre misses 3-pt jump shot from 23 ft,,87,91
388,4,6:55.0,Offensive rebound by T. Satoranský,,87,91
389,4,6:54.0,T. Satoranský misses 2-pt layup from 2 ft,,87,91
390,4,6:47.0,Offensive rebound by M. Scott,,87,91
391,4,6:47.0,M. Scott makes 2-pt layup at rim,,89,91
392,4,6:43.0,,Turnover by C. LeVert (bad pass; steal by M. Scott),89,91
393,4,6:43.0,Personal foul by J. Harris (drawn by T. Satoranský),,89,91
394,4,6:43.0,,S. Dinwiddie enters the game for C. LeVert,89,91
395,4,6:34.0,Personal foul by J. Harris (drawn by J. Meeks),,89,91
396,4,6:34.0,J. Meeks makes free throw 1 of 2,,90,91
397,4,6:34.0,J. Meeks makes free throw 2 of 2,,91,91
398,4,6:17.0,,Shooting foul by T. Satoranský (drawn by R. Hollis-Jefferson),91,91
399,4,6:17.0,,R. Hollis-Jefferson makes free throw 1 of 2,91,92
400,4,6:17.0,O. Porter enters the game for M. Scott,,91,92
401,4,6:17.0,B. Beal enters the game for T. Satoranský,,91,92
402,4,6:17.0,,R. Hollis-Jefferson misses free throw 2 of 2,91,92
403,4,6:14.0,Defensive rebound by O. Porter,,91,92
404,4,6:03.0,J. Meeks makes 2-pt jump shot from 11 ft,,93,92
405,4,5:46.0,,Shooting foul by O. Porter (drawn by R. Hollis-Jefferson),93,92
406,4,5:46.0,,R. Hollis-Jefferson makes free throw 1 of 2,93,93
407,4,5:46.0,,A. Crabbe enters the game for J. Harris,93,93
408,4,5:46.0,,R. Hollis-Jefferson makes free throw 2 of 2,93,94
409,4,5:28.0,K. Oubre makes 2-pt layup from 4 ft,,95,94
410,4,5:13.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,95,94
411,4,5:10.0,Defensive rebound by K. Oubre,,95,94
412,4,5:05.0,Turnover by K. Oubre (bad pass; steal by S. Dinwiddie),,95,94
413,4,5:01.0,Offensive charge foul by T. Zeller (drawn by J. Smith),,95,94
414,4,5:01.0,,Turnover by T. Zeller (offensive foul),95,94
415,4,5:01.0,,J. Allen enters the game for T. Zeller,95,94
416,4,4:42.0,J. Meeks misses 2-pt jump shot from 15 ft (block by A. Crabbe),,95,94
417,4,4:40.0,Offensive rebound by Team,,95,94
418,4,4:37.0,Offensive foul by J. Smith (drawn by D. Carroll),,95,94
419,4,4:37.0,Turnover by J. Smith (offensive foul),,95,94
420,4,4:37.0,,C. LeVert enters the game for R. Hollis-Jefferson,95,94
421,4,4:20.0,Offensive charge foul by S. Dinwiddie (drawn by J. Smith),,95,94
422,4,4:20.0,,Turnover by S. Dinwiddie (offensive foul),95,94
423,4,4:04.0,B. Beal misses 2-pt jump shot from 12 ft,,95,94
424,4,3:58.0,,Defensive rebound by D. Carroll,95,94
425,4,3:52.0,,A. Crabbe misses 3-pt jump shot from 23 ft,95,94
426,4,3:48.0,,Offensive rebound by S. Dinwiddie,95,94
427,4,3:46.0,,D. Carroll misses 3-pt jump shot from 22 ft,95,94
428,4,3:42.0,Defensive rebound by K. Oubre,,95,94
429,4,3:31.0,B. Beal misses 2-pt layup from 3 ft,,95,94
430,4,3:29.0,,Defensive rebound by C. LeVert,95,94
431,4,3:25.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,95,94
432,4,3:22.0,Defensive rebound by K. Oubre,,95,94
433,4,3:20.0,Offensive foul by J. Meeks (drawn by C. LeVert),,95,94
434,4,3:20.0,Turnover by J. Meeks (offensive foul),,95,94
435,4,3:20.0,,Brooklyn full timeout,95,94
436,4,3:03.0,,Turnover by A. Crabbe (bad pass),95,94
437,4,2:44.0,K. Oubre misses 2-pt jump shot from 12 ft,,95,94
438,4,2:39.0,,Defensive rebound by C. LeVert,95,94
439,4,2:24.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,95,94
440,4,2:21.0,Defensive rebound by K. Oubre,,95,94
441,4,2:08.0,Turnover by B. Beal (bad pass; steal by D. Carroll),,95,94
442,4,2:06.0,,D. Carroll makes 2-pt layup from 1 ft,95,96
443,4,2:06.0,,Shooting foul by B. Beal (drawn by D. Carroll),95,96
444,4,2:06.0,T. Satoranský enters the game for J. Meeks,,95,96
445,4,2:06.0,,D. Carroll makes free throw 1 of 1,95,97
446,4,1:56.0,Shooting foul by J. Allen (drawn by B. Beal),,95,97
447,4,1:56.0,B. Beal misses free throw 1 of 2,,95,97
448,4,1:56.0,Offensive rebound by Team,,95,97
449,4,1:56.0,B. Beal makes free throw 2 of 2,,96,97
450,4,1:32.0,,C. LeVert misses 3-pt jump shot from 24 ft,96,97
451,4,1:28.0,Defensive rebound by O. Porter,,96,97
452,4,1:23.0,B. Beal misses 3-pt jump shot from 26 ft,,96,97
453,4,1:19.0,,Defensive rebound by S. Dinwiddie,96,97
454,4,0:59.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,96,97
455,4,0:56.0,Defensive rebound by B. Beal,,96,97
456,4,0:51.0,B. Beal makes 2-pt layup from 2 ft,,98,97
457,4,0:51.0,,Brooklyn full timeout,98,97
458,4,0:44.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),98,100
459,4,0:43.0,Washington full timeout,,98,100
460,4,0:43.0,,R. Hollis-Jefferson enters the game for A. Crabbe,98,100
461,4,0:40.0,B. Beal misses 2-pt jump shot from 14 ft,,98,100
462,4,0:37.0,,Defensive rebound by R. Hollis-Jefferson,98,100
463,4,0:16.0,,D. Carroll misses 2-pt jump shot from 17 ft,98,100
464,4,0:13.0,,Offensive rebound by R. Hollis-Jefferson,98,100
465,4,0:09.0,,Brooklyn full timeout,98,100
466,4,0:09.0,,T. Zeller enters the game for J. Allen,98,100
467,4,0:09.0,,A. Crabbe enters the game for R. Hollis-Jefferson,98,100
468,4,0:08.0,,Personal foul by K. Oubre (drawn by S. Dinwiddie),98,100
469,4,0:08.0,,S. Dinwiddie misses free throw 1 of 2,98,100
470,4,0:08.0,,Offensive rebound by Team,98,100
471,4,0:08.0,,J. Allen enters the game for T. Zeller,98,100
472,4,0:08.0,,R. Hollis-Jefferson enters the game for A. Crabbe,98,100
473,4,0:08.0,M. Gortat enters the game for T. Satoranský,,98,100
474,4,0:08.0,,S. Dinwiddie makes free throw 2 of 2,98,101
475,4,0:08.0,Washington full timeout,,98,101
476,4,0:08.0,T. Satoranský enters the game for J. Smith,,98,101
477,4,0:08.0,Turnover by Team (turnover),,98,101
478,4,0:08.0,,T. Zeller enters the game for R. Hollis-Jefferson,98,101
479,4,0:08.0,,A. Crabbe enters the game for J. Allen,98,101
480,4,0:07.0,,Personal foul by K. Oubre (drawn by C. LeVert),98,101
481,4,0:07.0,,C. LeVert makes free throw 1 of 2,98,102
482,4,0:07.0,,J. Allen enters the game for T. Zeller,98,102
483,4,0:07.0,,R. Hollis-Jefferson enters the game for A. Crabbe,98,102
484,4,0:07.0,,C. LeVert makes free throw 2 of 2,98,103
485,4,0:01.0,B. Beal misses 3-pt jump shot from 25 ft,,98,103
486,4,0:01.0,,Defensive rebound by R. Hollis-Jefferson,98,103
