,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
385,4,2:17.0,,G. Harris misses 3-pt jump shot from 24 ft,105,97
386,4,2:13.0,,Offensive rebound by J. Murray,105,97
387,4,2:04.0,,J. Murray misses 2-pt jump shot from 3 ft (block by T. Chandler),105,97
388,4,2:02.0,Defensive rebound by T. Chandler,,105,97
389,4,1:41.0,D. Booker misses 2-pt jump shot from 9 ft,,105,97
390,4,1:38.0,,Defensive rebound by N. Jokić,105,97
391,4,1:33.0,,W. Barton misses 3-pt jump shot from 26 ft,105,97
392,4,1:29.0,Defensive rebound by D. Bender,,105,97
393,4,1:07.0,D. Booker misses 3-pt jump shot from 22 ft,,105,97
394,4,1:03.0,,Defensive rebound by N. Jokić,105,97
395,4,0:59.0,,Shooting foul by D. Bender (drawn by W. Barton),105,97
396,4,0:59.0,,W. Barton makes free throw 1 of 2,105,98
397,4,0:59.0,,T. Craig enters the game for N. Jokić,105,98
398,4,0:59.0,,W. Barton misses free throw 2 of 2,105,98
399,4,0:57.0,Defensive rebound by D. Bender,,105,98
400,4,0:36.0,I. Canaan makes 2-pt layup from 2 ft,,107,98
401,4,0:36.0,,Denver full timeout,107,98
402,4,0:36.0,,N. Jokić enters the game for T. Craig,107,98
403,4,0:35.0,,Personal foul by D. Booker (drawn by J. Murray),107,98
404,4,0:35.0,,J. Murray makes free throw 1 of 2,107,99
405,4,0:35.0,,T. Craig enters the game for N. Jokić,107,99
406,4,0:35.0,T. Daniels enters the game for T. Chandler,,107,99
407,4,0:35.0,,J. Murray makes free throw 2 of 2,107,100
408,4,0:32.0,Personal take foul by J. Murray (drawn by T. Warren),,107,100
409,4,0:30.0,Turnover by I. Canaan (step out of bounds),,107,100
410,4,0:30.0,,N. Jokić enters the game for T. Craig,107,100
411,4,0:30.0,T. Chandler enters the game for T. Daniels,,107,100
412,4,0:29.0,,J. Murray misses 3-pt jump shot from 23 ft,107,100
413,4,0:26.0,Defensive rebound by D. Bender,,107,100
414,4,0:25.0,Personal foul by J. Murray (drawn by T. Warren),,107,100
415,4,0:25.0,,M. Beasley enters the game for J. Murray,107,100
416,4,0:25.0,T. Warren misses free throw 1 of 2,,107,100
417,4,0:25.0,Offensive rebound by Team,,107,100
418,4,0:25.0,T. Warren makes free throw 2 of 2,,108,100
419,4,0:15.0,,G. Harris misses 3-pt jump shot from 24 ft,108,100
420,4,0:12.0,Defensive rebound by D. Bender,,108,100
