,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
392,4,9:05.0,,C. Capela makes 2-pt dunk from 1 ft (assist by G. Green),85,94
393,4,8:48.0,S. Napier misses 3-pt jump shot from 25 ft (block by E. Gordon),,85,94
394,4,8:44.0,,Defensive rebound by G. Green,85,94
395,4,8:30.0,,G. Green misses 2-pt jump shot from 13 ft,85,94
396,4,8:28.0,Defensive rebound by E. Davis,,85,94
397,4,8:23.0,C. McCollum misses 3-pt jump shot from 25 ft,,85,94
398,4,8:21.0,Offensive rebound by Team,,85,94
399,4,8:21.0,,Loose ball foul by R. Anderson (drawn by Z. Collins),85,94
400,4,8:21.0,D. Lillard enters the game for C. McCollum,,85,94
401,4,8:21.0,E. Turner enters the game for P. Connaughton,,85,94
402,4,8:17.0,S. Napier misses 2-pt layup from 2 ft (block by R. Anderson),,85,94
403,4,8:15.0,Offensive rebound by Team,,85,94
404,4,8:13.0,D. Lillard misses 2-pt layup from 2 ft,,85,94
405,4,8:09.0,,Defensive rebound by C. Capela,85,94
406,4,8:04.0,,E. Gordon makes 2-pt layup from 4 ft,85,96
407,4,7:55.0,E. Davis makes 2-pt layup from 2 ft (assist by D. Lillard),,87,96
408,4,7:55.0,Shooting foul by R. Anderson (drawn by E. Davis),,87,96
409,4,7:55.0,E. Davis misses free throw 1 of 1,,87,96
410,4,7:55.0,,Defensive rebound by R. Anderson,87,96
411,4,7:39.0,,E. Gordon misses 2-pt jump shot from 16 ft,87,96
412,4,7:36.0,,Offensive rebound by E. Gordon,87,96
413,4,7:36.0,,E. Gordon makes 2-pt dunk at rim,87,98
414,4,7:36.0,Portland full timeout,,87,98
415,4,7:36.0,A. Aminu enters the game for E. Davis,,87,98
416,4,7:36.0,J. Nurkić enters the game for Z. Collins,,87,98
417,4,7:23.0,Personal foul by G. Green (drawn by E. Turner),,87,98
418,4,7:12.0,J. Nurkić misses 2-pt jump shot from 6 ft,,87,98
419,4,7:12.0,,Defensive rebound by Team,87,98
420,4,7:12.0,Loose ball foul by A. Aminu (drawn by C. Capela),,87,98
421,4,7:00.0,,G. Green makes 2-pt jump shot from 17 ft (assist by E. Gordon),87,100
422,4,6:42.0,D. Lillard makes 2-pt layup from 2 ft,,89,100
423,4,6:28.0,,E. Gordon misses 3-pt jump shot from 29 ft,89,100
424,4,6:23.0,,Offensive rebound by C. Capela,89,100
425,4,6:22.0,,E. Gordon misses 3-pt jump shot from 28 ft,89,100
426,4,6:19.0,,Offensive rebound by R. Anderson,89,100
427,4,6:18.0,,G. Green makes 3-pt jump shot from 25 ft (assist by R. Anderson),89,103
428,4,6:02.0,D. Lillard misses 3-pt jump shot from 26 ft,,89,103
429,4,6:01.0,,Defensive rebound by P. Tucker,89,103
430,4,6:00.0,,Personal foul by A. Aminu (drawn by P. Tucker),89,103
431,4,5:50.0,,G. Green misses 3-pt jump shot from 26 ft,89,103
432,4,5:49.0,Defensive rebound by Team,,89,103
433,4,5:37.0,D. Lillard makes 2-pt layup from 2 ft,,91,103
434,4,5:28.0,,E. Gordon misses 2-pt layup from 4 ft,91,103
435,4,5:28.0,,Offensive rebound by C. Capela,91,103
436,4,5:28.0,,C. Capela misses 2-pt layup at rim (block by J. Nurkić),91,103
437,4,5:26.0,Defensive rebound by J. Nurkić,,91,103
438,4,5:21.0,Personal foul by G. Green (drawn by D. Lillard),,91,103
439,4,5:21.0,D. Lillard misses free throw 1 of 2,,91,103
440,4,5:21.0,Offensive rebound by Team,,91,103
441,4,5:21.0,,T. Ariza enters the game for G. Green,91,103
442,4,5:21.0,,C. Paul enters the game for R. Anderson,91,103
443,4,5:21.0,E. Davis enters the game for J. Nurkić,,91,103
444,4,5:21.0,D. Lillard makes free throw 2 of 2,,92,103
445,4,5:21.0,C. McCollum enters the game for S. Napier,,92,103
446,4,5:06.0,,C. Paul misses 2-pt jump shot from 12 ft,92,103
447,4,5:02.0,,Offensive rebound by C. Capela,92,103
448,4,5:00.0,,C. Paul misses 3-pt jump shot from 27 ft,92,103
449,4,5:00.0,Defensive rebound by D. Lillard,,92,103
450,4,4:52.0,D. Lillard makes 2-pt layup at rim,,94,103
451,4,4:52.0,Shooting foul by P. Tucker (drawn by D. Lillard),,94,103
452,4,4:52.0,,Technical foul by C. Paul,94,103
453,4,4:52.0,D. Lillard makes technical free throw,,95,103
454,4,4:52.0,D. Lillard makes free throw 1 of 1,,96,103
455,4,4:38.0,,E. Gordon misses 2-pt layup from 4 ft (block by E. Davis),96,103
456,4,4:32.0,Defensive rebound by E. Davis,,96,103
457,4,4:24.0,C. McCollum makes 2-pt jump shot from 16 ft (assist by E. Turner),,98,103
458,4,4:21.0,,Houston full timeout,98,103
459,4,4:21.0,,G. Green enters the game for P. Tucker,98,103
460,4,4:05.0,,Personal foul by E. Davis (drawn by C. Capela),98,103
461,4,3:59.0,,Turnover by E. Gordon (bad pass),98,103
462,4,3:45.0,E. Turner makes 2-pt jump shot from 14 ft (assist by E. Davis),,100,103
463,4,3:30.0,,C. Paul makes 2-pt jump shot from 15 ft,100,105
464,4,3:05.0,E. Turner makes 2-pt jump shot from 10 ft,,102,105
465,4,2:44.0,,C. Capela makes 2-pt dunk from 1 ft (assist by C. Paul),102,107
466,4,2:28.0,Personal foul by C. Capela (drawn by D. Lillard),,102,107
467,4,2:28.0,D. Lillard misses free throw 1 of 2,,102,107
468,4,2:28.0,Offensive rebound by Team,,102,107
469,4,2:28.0,D. Lillard makes free throw 2 of 2,,103,107
470,4,2:18.0,,Shooting foul by E. Turner (drawn by C. Capela),103,107
471,4,2:18.0,,C. Capela makes free throw 1 of 2,103,108
472,4,2:18.0,,P. Tucker enters the game for G. Green,103,108
473,4,2:18.0,,C. Capela misses free throw 2 of 2,103,108
474,4,2:18.0,Defensive rebound by C. McCollum,,103,108
475,4,2:01.0,E. Turner misses 2-pt jump shot from 13 ft,,103,108
476,4,1:59.0,Offensive rebound by Team,,103,108
477,4,1:59.0,,Loose ball foul by C. Paul (drawn by E. Davis),103,108
478,4,1:59.0,E. Davis makes free throw 1 of 2,,104,108
479,4,1:59.0,E. Davis misses free throw 2 of 2,,104,108
480,4,1:59.0,,Defensive rebound by C. Paul,104,108
481,4,1:45.0,,C. Paul makes 3-pt jump shot from 27 ft,104,111
482,4,1:38.0,D. Lillard makes 2-pt layup from 2 ft,,106,111
483,4,1:13.0,,C. Paul makes 2-pt layup from 2 ft,106,113
484,4,1:13.0,Portland full timeout,,106,113
485,4,1:13.0,S. Napier enters the game for E. Davis,,106,113
486,4,1:13.0,Turnover by Team (turnover),,106,113
487,4,0:55.0,,Personal foul by A. Aminu (drawn by C. Capela),106,113
488,4,0:55.0,,C. Capela makes free throw 1 of 2,106,114
489,4,0:55.0,,C. Capela makes free throw 2 of 2,106,115
490,4,0:48.0,E. Turner makes 2-pt layup from 1 ft (assist by D. Lillard),,108,115
491,4,0:37.0,,Personal take foul by E. Turner (drawn by C. Paul),108,115
492,4,0:37.0,,C. Paul makes free throw 1 of 2,108,116
493,4,0:37.0,,C. Paul makes free throw 2 of 2,108,117
494,4,0:31.0,C. McCollum makes 2-pt jump shot from 5 ft,,110,117
495,4,0:25.0,,C. Capela makes 2-pt dunk from 1 ft (assist by C. Paul),110,119
496,4,0:20.0,C. McCollum makes 2-pt layup from 3 ft,,112,119
497,4,0:12.0,,C. Paul makes 2-pt layup from 2 ft (assist by T. Ariza),112,121
498,4,0:08.0,Turnover by A. Aminu (bad pass; steal by T. Ariza),,112,121
