,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
143,2,8:37.0,T. Burke enters the game for F. Ntilikina,,33,31
144,2,8:26.0,,Turnover by C. LeVert (lost ball; steal by W. Hernangómez),33,31
145,2,8:08.0,T. Burke makes 2-pt jump shot from 20 ft (assist by W. Hernangómez),,35,31
146,2,7:51.0,,J. Okafor misses 2-pt jump shot from 5 ft,35,31
147,2,7:49.0,Defensive rebound by K. Porziņģis,,35,31
148,2,7:40.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by R. Baker),,38,31
149,2,7:19.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,38,31
150,2,7:17.0,Defensive rebound by W. Hernangómez,,38,31
151,2,7:13.0,Turnover by D. McDermott (step out of bounds),,38,31
152,2,7:13.0,,Brooklyn full timeout,38,31
153,2,7:13.0,,S. Dinwiddie enters the game for C. LeVert,38,31
154,2,7:13.0,C. Lee enters the game for D. McDermott,,38,31
155,2,6:54.0,,Shooting foul by W. Hernangómez (drawn by J. Harris),38,31
156,2,6:54.0,,J. Harris makes free throw 1 of 2,38,32
157,2,6:54.0,,J. Harris misses free throw 2 of 2,38,32
158,2,6:50.0,Defensive rebound by W. Hernangómez,,38,32
159,2,6:30.0,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by T. Burke),,40,32
160,2,6:23.0,,R. Hollis-Jefferson misses 2-pt layup at rim,40,32
161,2,6:20.0,,Offensive rebound by S. Dinwiddie,40,32
162,2,6:19.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,40,32
163,2,6:16.0,Defensive rebound by R. Baker,,40,32
164,2,5:58.0,Shooting foul by R. Hollis-Jefferson (drawn by T. Burke),,40,32
165,2,5:58.0,T. Burke makes free throw 1 of 2,,41,32
166,2,5:58.0,,D. Carroll enters the game for A. Crabbe,41,32
167,2,5:58.0,M. Beasley enters the game for K. Porziņģis,,41,32
168,2,5:58.0,T. Burke misses free throw 2 of 2,,41,32
169,2,5:54.0,Offensive rebound by T. Burke,,41,32
170,2,5:47.0,W. Hernangómez makes 2-pt hook shot from 5 ft (assist by T. Burke),,43,32
171,2,5:31.0,,R. Hollis-Jefferson makes 2-pt layup from 5 ft,43,34
172,2,5:11.0,M. Beasley misses 2-pt jump shot from 8 ft,,43,34
173,2,5:09.0,,Defensive rebound by J. Harris,43,34
174,2,5:03.0,,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,43,34
175,2,5:02.0,Defensive rebound by Team,,43,34
176,2,5:02.0,,Loose ball foul by J. Okafor (drawn by W. Hernangómez),43,34
177,2,5:02.0,,J. Allen enters the game for J. Okafor,43,34
178,2,4:52.0,T. Burke misses 2-pt jump shot from 19 ft,,43,34
179,2,4:49.0,Offensive rebound by W. Hernangómez,,43,34
180,2,4:42.0,Shooting foul by J. Allen (drawn by W. Hernangómez),,43,34
181,2,4:42.0,W. Hernangómez misses free throw 1 of 2,,43,34
182,2,4:42.0,Offensive rebound by Team,,43,34
183,2,4:42.0,W. Hernangómez makes free throw 2 of 2,,44,34
184,2,4:22.0,,Turnover by R. Hollis-Jefferson (bad pass),44,34
185,2,4:04.0,M. Beasley makes 2-pt hook shot from 7 ft,,46,34
186,2,3:47.0,,S. Dinwiddie makes 2-pt layup from 1 ft,46,36
187,2,3:35.0,C. Lee misses 2-pt jump shot from 20 ft,,46,36
188,2,3:32.0,,Defensive rebound by S. Dinwiddie,46,36
189,2,3:24.0,,J. Allen makes 2-pt layup at rim (assist by J. Harris),46,38
190,2,3:18.0,New York full timeout,,46,38
191,2,3:18.0,,C. LeVert enters the game for J. Harris,46,38
192,2,3:18.0,L. Thomas enters the game for W. Hernangómez,,46,38
193,2,3:18.0,K. Porziņģis enters the game for R. Baker,,46,38
194,2,2:59.0,M. Beasley misses 2-pt jump shot from 5 ft,,46,38
195,2,2:55.0,Offensive rebound by C. Lee,,46,38
196,2,2:55.0,C. Lee makes 2-pt layup at rim,,48,38
197,2,2:49.0,,C. LeVert misses 2-pt jump shot from 19 ft,48,38
198,2,2:46.0,Defensive rebound by K. Porziņģis,,48,38
199,2,2:40.0,Offensive foul by K. Porziņģis (drawn by S. Dinwiddie),,48,38
200,2,2:40.0,Turnover by K. Porziņģis (offensive foul),,48,38
201,2,2:20.0,,Shooting foul by K. Porziņģis (drawn by R. Hollis-Jefferson),48,38
202,2,2:20.0,,R. Hollis-Jefferson makes free throw 1 of 2,48,39
203,2,2:20.0,F. Ntilikina enters the game for T. Burke,,48,39
204,2,2:20.0,,R. Hollis-Jefferson makes free throw 2 of 2,48,40
205,2,1:55.0,C. Lee misses 3-pt jump shot from 24 ft,,48,40
206,2,1:51.0,,Defensive rebound by S. Dinwiddie,48,40
207,2,1:43.0,,J. Allen misses 2-pt hook shot from 6 ft,48,40
208,2,1:40.0,Defensive rebound by K. Porziņģis,,48,40
209,2,1:34.0,K. Porziņģis makes 2-pt jump shot from 7 ft,,50,40
210,2,1:21.0,,Personal foul by F. Ntilikina (drawn by S. Dinwiddie),50,40
211,2,1:10.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,50,40
212,2,1:06.0,,Offensive rebound by C. LeVert,50,40
213,2,1:06.0,,Shooting foul by L. Thomas (drawn by D. Carroll),50,40
214,2,1:06.0,,D. Carroll makes free throw 1 of 2,50,41
215,2,1:06.0,,D. Carroll makes free throw 2 of 2,50,42
216,2,0:53.0,M. Beasley misses 2-pt jump shot from 6 ft,,50,42
217,2,0:51.0,,Defensive rebound by D. Carroll,50,42
218,2,0:42.0,,Turnover by R. Hollis-Jefferson (bad pass),50,42
219,2,0:26.0,Shooting foul by J. Allen (drawn by F. Ntilikina),,50,42
220,2,0:26.0,F. Ntilikina makes free throw 1 of 2,,51,42
221,2,0:26.0,,Q. Acy enters the game for C. LeVert,51,42
222,2,0:26.0,,A. Crabbe enters the game for J. Allen,51,42
223,2,0:26.0,F. Ntilikina makes free throw 2 of 2,,52,42
224,2,0:06.0,,S. Dinwiddie misses 2-pt layup from 4 ft,52,42
225,2,0:04.0,Defensive rebound by F. Ntilikina,,52,42
226,2,0:01.0,C. Lee misses 2-pt layup from 16 ft (block by Q. Acy),,52,42
227,2,0:01.0,Offensive rebound by Team,,52,42
228,2,0:01.0,,C. LeVert enters the game for A. Crabbe,52,42
229,2,0:00.0,C. Lee misses 2-pt jump shot from 16 ft,,52,42
230,2,0:00.0,Offensive rebound by Team,,52,42
231,3,11:46.0,J. Jack misses 2-pt jump shot from 20 ft,,52,42
232,3,11:42.0,,Defensive rebound by T. Zeller,52,42
233,3,11:19.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,52,42
234,3,11:17.0,Defensive rebound by K. Porziņģis,,52,42
235,3,11:09.0,Personal foul by D. Carroll (drawn by K. Porziņģis),,52,42
236,3,10:59.0,E. Freedom makes 2-pt layup from 1 ft (assist by J. Jack),,54,42
237,3,10:45.0,,A. Crabbe misses 3-pt jump shot from 24 ft,54,42
238,3,10:43.0,Defensive rebound by E. Freedom,,54,42
239,3,10:34.0,Shooting foul by S. Dinwiddie (drawn by K. Porziņģis),,54,42
240,3,10:34.0,K. Porziņģis makes free throw 1 of 2,,55,42
241,3,10:34.0,K. Porziņģis makes free throw 2 of 2,,56,42
242,3,10:12.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),56,45
243,3,9:56.0,Turnover by J. Jack (bad pass; steal by D. Carroll),,56,45
244,3,9:53.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by D. Carroll),56,47
245,3,9:53.0,,Shooting foul by J. Jack (drawn by R. Hollis-Jefferson),56,47
246,3,9:53.0,,R. Hollis-Jefferson makes free throw 1 of 1,56,48
247,3,9:31.0,Personal foul by A. Crabbe (drawn by K. Porziņģis),,56,48
248,3,9:21.0,C. Lee makes 3-pt jump shot from 24 ft,,59,48
249,3,9:10.0,,S. Dinwiddie misses 2-pt layup from 1 ft (block by E. Freedom),59,48
250,3,9:09.0,Defensive rebound by Team,,59,48
251,3,8:52.0,K. Porziņģis makes 2-pt hook shot from 5 ft (assist by C. Lee),,61,48
252,3,8:52.0,Shooting foul by R. Hollis-Jefferson (drawn by K. Porziņģis),,61,48
253,3,8:52.0,K. Porziņģis makes free throw 1 of 1,,62,48
254,3,8:45.0,,Shooting foul by L. Thomas (drawn by D. Carroll),62,48
255,3,8:45.0,,D. Carroll makes free throw 1 of 3,62,49
256,3,8:45.0,,D. Carroll misses free throw 2 of 3,62,49
257,3,8:45.0,,Offensive rebound by Team,62,49
258,3,8:45.0,,D. Carroll makes free throw 3 of 3,62,50
259,3,8:36.0,Personal foul by R. Hollis-Jefferson (drawn by K. Porziņģis),,62,50
260,3,8:36.0,K. Porziņģis makes free throw 1 of 2,,63,50
261,3,8:36.0,K. Porziņģis makes free throw 2 of 2,,64,50
262,3,8:30.0,,Shooting foul by J. Jack (drawn by S. Dinwiddie),64,50
263,3,8:30.0,,S. Dinwiddie makes free throw 1 of 2,64,51
264,3,8:30.0,,C. LeVert enters the game for A. Crabbe,64,51
265,3,8:30.0,,S. Dinwiddie makes free throw 2 of 2,64,52
266,3,8:14.0,C. Lee misses 2-pt jump shot from 7 ft,,64,52
267,3,8:12.0,,Defensive rebound by R. Hollis-Jefferson,64,52
268,3,8:09.0,,R. Hollis-Jefferson makes 2-pt jump shot from 9 ft (assist by S. Dinwiddie),64,54
269,3,8:09.0,,Shooting block foul by J. Jack (drawn by R. Hollis-Jefferson),64,54
270,3,8:09.0,,R. Hollis-Jefferson makes free throw 1 of 1,64,55
271,3,7:56.0,Personal block foul by T. Zeller (drawn by E. Freedom),,64,55
272,3,7:56.0,E. Freedom makes free throw 1 of 2,,65,55
273,3,7:56.0,E. Freedom misses free throw 2 of 2,,65,55
274,3,7:56.0,,Defensive rebound by Q. Acy,65,55
275,3,7:56.0,,Q. Acy enters the game for T. Zeller,65,55
276,3,7:56.0,C. Lee makes technical free throw,,66,55
277,3,7:55.0,,Personal foul by K. Porziņģis (drawn by Q. Acy),66,55
278,3,7:55.0,,Q. Acy misses free throw 1 of 2,66,55
279,3,7:55.0,,Offensive rebound by Team,66,55
280,3,7:55.0,,Q. Acy makes free throw 2 of 2,66,56
281,3,7:38.0,J. Jack misses 2-pt jump shot from 7 ft,,66,56
282,3,7:37.0,Offensive rebound by K. Porziņģis,,66,56
283,3,7:37.0,K. Porziņģis misses 2-pt layup at rim,,66,56
284,3,7:36.0,,Defensive rebound by R. Hollis-Jefferson,66,56
285,3,7:29.0,,D. Carroll misses 3-pt jump shot from 24 ft,66,56
286,3,7:26.0,Defensive rebound by E. Freedom,,66,56
287,3,7:16.0,Personal foul by S. Dinwiddie (drawn by K. Porziņģis),,66,56
288,3,7:16.0,K. Porziņģis misses free throw 1 of 2,,66,56
289,3,7:16.0,Offensive rebound by Team,,66,56
290,3,7:16.0,D. McDermott enters the game for E. Freedom,,66,56
291,3,7:16.0,K. O'Quinn enters the game for L. Thomas,,66,56
292,3,7:16.0,K. Porziņģis makes free throw 2 of 2,,67,56
293,3,7:11.0,,Shooting foul by D. McDermott (drawn by S. Dinwiddie),67,56
294,3,7:11.0,,S. Dinwiddie makes free throw 1 of 2,67,57
295,3,7:11.0,,S. Dinwiddie makes free throw 2 of 2,67,58
296,3,6:53.0,C. Lee makes 2-pt jump shot from 18 ft,,69,58
297,3,6:36.0,,Q. Acy misses 3-pt jump shot from 23 ft,69,58
298,3,6:33.0,,Offensive rebound by R. Hollis-Jefferson,69,58
299,3,6:29.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by K. Porziņģis),69,58
300,3,6:26.0,,Offensive rebound by Q. Acy,69,58
301,3,6:24.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),69,61
302,3,6:09.0,J. Jack misses 2-pt jump shot from 18 ft,,69,61
303,3,6:05.0,,Defensive rebound by R. Hollis-Jefferson,69,61
304,3,5:49.0,,C. LeVert misses 2-pt layup at rim,69,61
305,3,5:48.0,,Offensive rebound by C. LeVert,69,61
306,3,5:48.0,,C. LeVert makes 2-pt layup at rim,69,63
307,3,5:48.0,New York full timeout,,69,63
308,3,5:48.0,,J. Harris enters the game for D. Carroll,69,63
309,3,5:48.0,F. Ntilikina enters the game for J. Jack,,69,63
310,3,5:31.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,69,63
311,3,5:27.0,,Defensive rebound by J. Harris,69,63
312,3,5:20.0,,Q. Acy misses 3-pt jump shot from 24 ft,69,63
313,3,5:18.0,Defensive rebound by K. O'Quinn,,69,63
314,3,5:10.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),,72,63
315,3,4:52.0,,Shooting foul by K. Porziņģis (drawn by Q. Acy),72,63
316,3,4:52.0,,Q. Acy makes free throw 1 of 2,72,64
317,3,4:52.0,M. Beasley enters the game for K. Porziņģis,,72,64
318,3,4:52.0,,Q. Acy makes free throw 2 of 2,72,65
319,3,4:38.0,D. McDermott misses 2-pt jump shot from 22 ft,,72,65
320,3,4:36.0,,Defensive rebound by C. LeVert,72,65
321,3,4:31.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,72,65
322,3,4:28.0,Defensive rebound by F. Ntilikina,,72,65
323,3,4:11.0,Personal foul by R. Hollis-Jefferson (drawn by K. O'Quinn),,72,65
324,3,4:11.0,K. O'Quinn makes free throw 1 of 2,,73,65
325,3,4:11.0,,A. Crabbe enters the game for S. Dinwiddie,73,65
326,3,4:11.0,,D. Carroll enters the game for R. Hollis-Jefferson,73,65
327,3,4:11.0,K. O'Quinn misses free throw 2 of 2,,73,65
328,3,4:08.0,,Defensive rebound by D. Carroll,73,65
329,3,4:01.0,,Shooting foul by K. O'Quinn (drawn by C. LeVert),73,65
330,3,4:01.0,,C. LeVert makes free throw 1 of 2,73,66
331,3,4:01.0,,C. LeVert misses free throw 2 of 2,73,66
332,3,3:57.0,Defensive rebound by F. Ntilikina,,73,66
333,3,3:52.0,M. Beasley makes 2-pt dunk at rim (assist by C. Lee),,75,66
334,3,3:40.0,,Q. Acy makes 3-pt jump shot from 22 ft (assist by A. Crabbe),75,69
335,3,3:22.0,Turnover by K. O'Quinn (bad pass; steal by J. Harris),,75,69
336,3,3:18.0,,Turnover by C. LeVert (bad pass; steal by F. Ntilikina),75,69
337,3,3:13.0,C. Lee misses 2-pt layup from 1 ft,,75,69
338,3,3:11.0,,Defensive rebound by C. LeVert,75,69
339,3,3:04.0,,C. LeVert misses 2-pt layup from 1 ft (block by M. Beasley),75,69
340,3,3:04.0,,Offensive rebound by Team,75,69
341,3,3:04.0,R. Baker enters the game for C. Lee,,75,69
342,3,3:01.0,,D. Carroll misses 2-pt layup from 2 ft (block by F. Ntilikina),75,69
343,3,2:59.0,Defensive rebound by R. Baker,,75,69
344,3,2:54.0,K. O'Quinn makes 2-pt dunk at rim (assist by F. Ntilikina),,77,69
345,3,2:53.0,,Brooklyn full timeout,77,69
346,3,2:41.0,,J. Harris misses 3-pt jump shot from 25 ft,77,69
347,3,2:36.0,Defensive rebound by D. McDermott,,77,69
348,3,2:25.0,M. Beasley misses 2-pt jump shot from 6 ft,,77,69
349,3,2:24.0,,Defensive rebound by J. Harris,77,69
350,3,2:16.0,,Turnover by Q. Acy (traveling),77,69
351,3,2:04.0,Shooting foul by D. Carroll (drawn by M. Beasley),,77,69
352,3,2:04.0,M. Beasley misses free throw 1 of 2,,77,69
353,3,2:04.0,Offensive rebound by Team,,77,69
354,3,2:04.0,M. Beasley makes free throw 2 of 2,,78,69
355,3,1:51.0,,Personal foul by R. Baker (drawn by A. Crabbe),78,69
356,3,1:51.0,Technical foul by K. O'Quinn,,78,69
357,3,1:51.0,,A. Crabbe makes technical free throw,78,70
358,3,1:51.0,,A. Crabbe makes free throw 1 of 2,78,71
359,3,1:51.0,,J. Allen enters the game for Q. Acy,78,71
360,3,1:51.0,,A. Crabbe makes free throw 2 of 2,78,72
361,3,1:37.0,D. McDermott misses 3-pt jump shot from 24 ft,,78,72
362,3,1:33.0,,Defensive rebound by D. Carroll,78,72
363,3,1:17.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by D. Carroll),78,75
364,3,0:57.0,D. McDermott makes 2-pt layup at rim (assist by K. O'Quinn),,80,75
365,3,0:49.0,,Shooting foul by M. Beasley (drawn by D. Carroll),80,75
366,3,0:49.0,,D. Carroll makes free throw 1 of 2,80,76
367,3,0:49.0,,D. Carroll makes free throw 2 of 2,80,77
368,3,0:37.0,Shooting foul by A. Crabbe (drawn by K. O'Quinn),,80,77
369,3,0:37.0,K. O'Quinn misses free throw 1 of 2,,80,77
370,3,0:37.0,Offensive rebound by Team,,80,77
371,3,0:37.0,,Q. Acy enters the game for J. Allen,80,77
372,3,0:37.0,K. O'Quinn makes free throw 2 of 2,,81,77
373,3,0:30.0,,C. LeVert makes 2-pt jump shot from 19 ft,81,79
