,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHILADELPHIA_ACTION,SAN ANTONIO_SCORE,PHILADELPHIA_SCORE
385,4,8:07.0,,D. Šarić misses 3-pt jump shot from 25 ft,86,93
386,4,8:04.0,,Offensive rebound by J. Bayless,86,93
387,4,7:52.0,,Turnover by R. Covington (lost ball; steal by K. Anderson),86,93
388,4,7:47.0,K. Anderson makes 2-pt layup at rim,,88,93
389,4,7:32.0,,Turnover by D. Šarić (bad pass),88,93
390,4,7:32.0,,B. Simmons enters the game for T. McConnell,88,93
391,4,7:32.0,San Antonio full timeout,,88,93
392,4,7:12.0,K. Anderson makes 2-pt jump shot from 17 ft,,90,93
393,4,6:46.0,,J. Bayless misses 3-pt jump shot from 24 ft,90,93
394,4,6:43.0,,Offensive rebound by D. Šarić,90,93
395,4,6:39.0,,A. Johnson misses 2-pt hook shot from 9 ft,90,93
396,4,6:38.0,,Offensive rebound by Team,90,93
397,4,6:38.0,D. Bertāns enters the game for B. Paul,,90,93
398,4,6:32.0,,R. Covington misses 3-pt jump shot from 26 ft,90,93
399,4,6:28.0,,Offensive rebound by Team,90,93
400,4,6:12.0,,B. Simmons makes 2-pt layup from 1 ft (assist by J. Bayless),90,95
401,4,5:51.0,L. Aldridge makes 2-pt layup from 1 ft (assist by D. White),,92,95
402,4,5:38.0,,Shooting foul by L. Aldridge (drawn by B. Simmons),92,95
403,4,5:38.0,,B. Simmons makes free throw 1 of 2,92,96
404,4,5:38.0,,J. Embiid enters the game for J. Bayless,92,96
405,4,5:38.0,,J. Redick enters the game for A. Johnson,92,96
406,4,5:38.0,P. Mills enters the game for D. White,,92,96
407,4,5:38.0,,B. Simmons misses free throw 2 of 2,92,96
408,4,5:36.0,Defensive rebound by L. Aldridge,,92,96
409,4,5:23.0,P. Mills makes 2-pt layup from 1 ft,,94,96
410,4,5:14.0,,Shooting foul by L. Aldridge (drawn by B. Simmons),94,96
411,4,5:14.0,,B. Simmons misses free throw 1 of 2,94,96
412,4,5:14.0,,Offensive rebound by Team,94,96
413,4,5:14.0,D. White enters the game for B. Forbes,,94,96
414,4,5:14.0,,B. Simmons misses free throw 2 of 2,94,96
415,4,5:12.0,Defensive rebound by K. Anderson,,94,96
416,4,4:54.0,L. Aldridge makes 2-pt jump shot from 7 ft,,96,96
417,4,4:37.0,,J. Embiid misses 2-pt jump shot from 17 ft (block by D. Bertāns),96,96
418,4,4:37.0,,Offensive rebound by J. Embiid,96,96
419,4,4:36.0,,J. Embiid makes 2-pt jump shot from 17 ft,96,98
420,4,4:13.0,L. Aldridge misses 2-pt jump shot from 15 ft,,96,98
421,4,4:09.0,,Defensive rebound by B. Simmons,96,98
422,4,4:03.0,,D. Šarić misses 2-pt jump shot from 6 ft,96,98
423,4,4:01.0,Defensive rebound by L. Aldridge,,96,98
424,4,3:50.0,P. Mills misses 3-pt jump shot from 28 ft,,96,98
425,4,3:47.0,Offensive rebound by D. White,,96,98
426,4,3:35.0,Personal foul by J. Embiid (drawn by L. Aldridge),,96,98
427,4,3:35.0,B. Forbes enters the game for D. White,,96,98
428,4,3:26.0,P. Mills misses 2-pt jump shot from 18 ft,,96,98
429,4,3:26.0,Offensive rebound by L. Aldridge,,96,98
430,4,3:26.0,L. Aldridge makes 2-pt dunk at rim,,98,98
431,4,3:26.0,,Philadelphia full timeout,98,98
432,4,3:12.0,,R. Covington misses 2-pt jump shot from 17 ft,98,98
433,4,3:08.0,,Offensive rebound by D. Šarić,98,98
434,4,3:08.0,,Shooting foul by D. Bertāns (drawn by D. Šarić),98,98
435,4,3:08.0,,D. Šarić makes free throw 1 of 2,98,99
436,4,3:08.0,,D. Šarić makes free throw 2 of 2,98,100
437,4,2:49.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Anderson),,101,100
438,4,2:39.0,,Personal take foul by D. Bertāns (drawn by B. Simmons),101,100
439,4,2:39.0,,B. Simmons makes free throw 1 of 2,101,101
440,4,2:39.0,,B. Simmons misses free throw 2 of 2,101,101
441,4,2:37.0,Defensive rebound by K. Anderson,,101,101
442,4,2:20.0,B. Forbes misses 2-pt layup from 1 ft,,101,101
443,4,2:16.0,Offensive rebound by L. Aldridge,,101,101
444,4,2:15.0,L. Aldridge makes 2-pt layup at rim,,103,101
445,4,2:10.0,,Personal take foul by B. Forbes (drawn by B. Simmons),103,101
446,4,2:10.0,,B. Simmons makes free throw 1 of 2,103,102
447,4,2:10.0,,B. Simmons makes free throw 2 of 2,103,103
448,4,1:54.0,L. Aldridge misses 2-pt jump shot from 13 ft,,103,103
449,4,1:52.0,,Defensive rebound by D. Šarić,103,103
450,4,1:41.0,,B. Simmons makes 2-pt layup from 1 ft (assist by J. Redick),103,105
451,4,1:41.0,Violation by L. Aldridge (def goaltending),,103,105
452,4,1:41.0,,Shooting foul by B. Forbes (drawn by B. Simmons),103,105
453,4,1:41.0,,B. Simmons makes free throw 1 of 1,103,106
454,4,1:32.0,P. Mills misses 3-pt jump shot from 26 ft,,103,106
455,4,1:29.0,,Defensive rebound by J. Redick,103,106
456,4,1:18.0,,B. Simmons misses 2-pt layup from 1 ft,103,106
457,4,1:15.0,Defensive rebound by L. Aldridge,,103,106
458,4,1:02.0,D. Bertāns misses 3-pt jump shot from 26 ft,,103,106
459,4,0:58.0,Offensive rebound by P. Mills,,103,106
460,4,0:55.0,D. Bertāns misses 3-pt jump shot from 25 ft,,103,106
461,4,0:55.0,Offensive rebound by L. Aldridge,,103,106
462,4,0:55.0,Shooting foul by J. Embiid (drawn by L. Aldridge),,103,106
463,4,0:55.0,L. Aldridge makes free throw 1 of 2,,104,106
464,4,0:55.0,L. Aldridge misses free throw 2 of 2,,104,106
465,4,0:53.0,,Defensive rebound by R. Covington,104,106
466,4,0:35.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Embiid),104,108
467,4,0:25.0,Turnover by K. Anderson (bad pass),,104,108
468,4,0:25.0,,Philadelphia full timeout,104,108
469,4,0:21.0,,B. Simmons makes 2-pt dunk from 3 ft (assist by R. Covington),104,110
470,4,0:14.0,Shooting foul by R. Covington (drawn by P. Mills),,104,110
471,4,0:14.0,P. Mills makes free throw 1 of 2,,105,110
472,4,0:14.0,P. Mills makes free throw 2 of 2,,106,110
473,4,0:14.0,,Philadelphia full timeout,106,110
474,4,0:14.0,B. Paul enters the game for K. Anderson,,106,110
475,4,0:14.0,D. Murray enters the game for D. Bertāns,,106,110
476,4,0:10.0,,Personal take foul by D. Murray (drawn by D. Šarić),106,110
477,4,0:10.0,,D. Šarić makes free throw 1 of 2,106,111
478,4,0:10.0,K. Anderson enters the game for B. Paul,,106,111
479,4,0:10.0,,D. Šarić makes free throw 2 of 2,106,112
480,4,0:10.0,San Antonio full timeout,,106,112
481,4,0:10.0,,T. McConnell enters the game for J. Embiid,106,112
482,4,0:10.0,D. Bertāns enters the game for D. Murray,,106,112
483,4,0:03.0,P. Mills misses 3-pt jump shot from 24 ft,,106,112
484,4,0:00.0,,Defensive rebound by R. Covington,106,112
