,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
385,4,8:27.0,,Personal foul by I. Zubac (drawn by K. Towns),84,95
386,4,8:27.0,,T. Gibson enters the game for N. Bjelica,84,95
387,4,8:22.0,,K. Towns makes 2-pt jump shot from 13 ft (assist by T. Jones),84,97
388,4,8:08.0,J. Clarkson makes 2-pt jump shot from 6 ft,,86,97
389,4,7:54.0,,Shooting foul by A. Caruso (drawn by J. Butler),86,97
390,4,7:54.0,,J. Butler makes free throw 1 of 2,86,98
391,4,7:54.0,J. Hart enters the game for A. Caruso,,86,98
392,4,7:54.0,,J. Butler makes free throw 2 of 2,86,99
393,4,7:33.0,Turnover by J. Clarkson (bad pass),,86,99
394,4,7:19.0,,J. Butler makes 2-pt jump shot from 7 ft,86,101
395,4,7:07.0,I. Zubac makes 2-pt hook shot from 6 ft (assist by V. Blue),,88,101
396,4,6:52.0,,Turnover by T. Gibson (lost ball; steal by V. Blue),88,101
397,4,6:46.0,Turnover by V. Blue (turnover; steal by J. Crawford),,88,101
398,4,6:34.0,,T. Jones misses 3-pt jump shot from 22 ft,88,101
399,4,6:31.0,Defensive rebound by Team,,88,101
400,4,6:31.0,,A. Wiggins enters the game for J. Crawford,88,101
401,4,6:31.0,B. Ingram enters the game for V. Blue,,88,101
402,4,6:18.0,L. Nance misses 2-pt jump shot from 17 ft,,88,101
403,4,6:14.0,,Defensive rebound by A. Wiggins,88,101
404,4,6:09.0,,Personal foul by I. Zubac (drawn by K. Towns),88,101
405,4,5:59.0,,J. Butler makes 2-pt jump shot from 18 ft,88,103
406,4,5:38.0,Turnover by J. Clarkson (lost ball; steal by K. Towns),,88,103
407,4,5:29.0,,A. Wiggins misses 3-pt jump shot from 25 ft,88,103
408,4,5:26.0,Defensive rebound by I. Zubac,,88,103
409,4,5:09.0,J. Hart misses 3-pt jump shot from 22 ft,,88,103
410,4,5:07.0,,Defensive rebound by J. Butler,88,103
411,4,5:02.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by T. Jones),88,105
412,4,4:42.0,J. Clarkson misses 2-pt layup at rim,,88,105
413,4,4:42.0,,Defensive rebound by T. Gibson,88,105
414,4,4:29.0,,Turnover by K. Towns (lost ball; steal by L. Nance),88,105
415,4,4:25.0,J. Hart makes 2-pt dunk at rim (assist by L. Nance),,90,105
416,4,4:24.0,,Minnesota full timeout,90,105
417,4,4:24.0,J. Randle enters the game for L. Nance,,90,105
418,4,4:09.0,,T. Gibson makes 2-pt jump shot from 17 ft (assist by J. Butler),90,107
419,4,3:53.0,I. Zubac misses 2-pt hook shot from 5 ft,,90,107
420,4,3:50.0,,Defensive rebound by K. Towns,90,107
421,4,3:35.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by T. Jones),90,110
422,4,3:24.0,J. Clarkson misses 3-pt jump shot from 21 ft,,90,110
423,4,3:20.0,,Defensive rebound by K. Towns,90,110
424,4,3:08.0,,K. Towns misses 2-pt dunk from 3 ft (block by J. Randle),90,110
425,4,3:05.0,Defensive rebound by J. Clarkson,,90,110
426,4,3:02.0,J. Clarkson makes 2-pt layup at rim,,92,110
427,4,2:37.0,,K. Towns misses 3-pt jump shot from 26 ft,92,110
428,4,2:35.0,Defensive rebound by B. Ingram,,92,110
429,4,2:31.0,Turnover by B. Ingram (bad pass; steal by K. Towns),,92,110
430,4,2:18.0,,Shooting foul by J. Randle (drawn by A. Wiggins),92,110
431,4,2:18.0,,A. Wiggins makes free throw 1 of 2,92,111
432,4,2:18.0,,N. Bjelica enters the game for T. Jones,92,111
433,4,2:18.0,,M. Georges-Hunt enters the game for J. Butler,92,111
434,4,2:18.0,,A. Brooks enters the game for K. Towns,92,111
435,4,2:18.0,,C. Aldrich enters the game for T. Gibson,92,111
436,4,2:18.0,V. Blue enters the game for J. Clarkson,,92,111
437,4,2:18.0,A. Caruso enters the game for B. Ingram,,92,111
438,4,2:18.0,,A. Wiggins misses free throw 2 of 2,92,111
439,4,2:14.0,Defensive rebound by I. Zubac,,92,111
440,4,2:02.0,J. Hart misses 3-pt jump shot from 24 ft,,92,111
441,4,1:58.0,,Defensive rebound by C. Aldrich,92,111
442,4,1:40.0,,N. Bjelica misses 3-pt jump shot from 23 ft,92,111
443,4,1:40.0,Defensive rebound by J. Randle,,92,111
444,4,1:34.0,Shooting foul by A. Brooks (drawn by J. Randle),,92,111
445,4,1:34.0,J. Randle makes free throw 1 of 2,,93,111
446,4,1:34.0,,J. Crawford enters the game for A. Wiggins,93,111
447,4,1:34.0,J. Randle makes free throw 2 of 2,,94,111
448,4,1:12.0,,M. Georges-Hunt makes 3-pt jump shot from 25 ft,94,114
449,4,1:05.0,Turnover by J. Randle (out of bounds lost ball),,94,114
450,4,0:50.0,,M. Georges-Hunt misses 2-pt layup from 2 ft,94,114
451,4,0:48.0,Defensive rebound by J. Randle,,94,114
452,4,0:40.0,Turnover by A. Caruso (lost ball; steal by A. Brooks),,94,114
453,4,0:17.0,,C. Aldrich misses 2-pt layup from 2 ft,94,114
454,4,0:16.0,Defensive rebound by J. Randle,,94,114
455,4,0:12.0,J. Randle makes 2-pt layup at rim,,96,114
