,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
385,4,2:28.0,D. Cousins misses 2-pt jump shot from 13 ft,,116,105
386,4,2:27.0,Turnover by Team (shot clock),,116,105
387,4,2:26.0,Offensive rebound by Team,,116,105
388,4,2:20.0,,D. Lillard makes 2-pt layup from 1 ft,116,107
389,4,2:01.0,J. Holiday misses 3-pt jump shot from 24 ft,,116,107
390,4,1:59.0,,Defensive rebound by E. Turner,116,107
391,4,1:53.0,,D. Lillard misses 3-pt jump shot from 28 ft,116,107
392,4,1:49.0,Defensive rebound by J. Holiday,,116,107
393,4,1:40.0,J. Holiday makes 2-pt layup at rim,,118,107
394,4,1:35.0,,Personal foul by J. Holiday (drawn by C. McCollum),118,107
395,4,1:35.0,,P. Connaughton enters the game for E. Turner,118,107
396,4,1:26.0,,S. Napier misses 3-pt jump shot from 22 ft,118,107
397,4,1:22.0,Defensive rebound by R. Rondo,,118,107
398,4,1:01.0,D. Miller misses 3-pt jump shot from 24 ft,,118,107
399,4,0:57.0,,Defensive rebound by S. Napier,118,107
400,4,0:54.0,,Personal foul by E. Moore (drawn by S. Napier),118,107
401,4,0:54.0,,S. Napier makes free throw 1 of 2,118,108
402,4,0:54.0,,S. Napier makes free throw 2 of 2,118,109
403,4,0:47.0,Personal foul by S. Napier (drawn by D. Cousins),,118,109
404,4,0:43.0,Personal take foul by D. Lillard (drawn by E. Moore),,118,109
405,4,0:43.0,E. Moore misses free throw 1 of 2,,118,109
406,4,0:43.0,Offensive rebound by Team,,118,109
407,4,0:43.0,,M. Leonard enters the game for J. Nurkić,118,109
408,4,0:43.0,T. Allen enters the game for R. Rondo,,118,109
409,4,0:43.0,E. Moore makes free throw 2 of 2,,119,109
410,4,0:36.0,,D. Lillard makes 2-pt layup from 1 ft,119,111
411,4,0:31.0,J. Holiday makes 2-pt layup at rim (assist by E. Moore),,121,111
412,4,0:22.0,,M. Leonard makes 2-pt dunk at rim (assist by C. McCollum),121,113
413,4,0:21.0,Personal take foul by C. McCollum (drawn by D. Cousins),,121,113
414,4,0:21.0,D. Cousins misses free throw 1 of 2,,121,113
415,4,0:21.0,Offensive rebound by Team,,121,113
416,4,0:21.0,D. Cousins misses free throw 2 of 2,,121,113
417,4,0:20.0,,Defensive rebound by D. Lillard,121,113
418,4,0:12.0,,D. Lillard makes 3-pt jump shot from 30 ft (assist by P. Connaughton),121,116
419,4,0:08.0,Turnover by T. Allen (bad pass; steal by S. Napier),,121,116
420,4,0:07.0,,S. Napier misses 2-pt layup from 2 ft,121,116
421,4,0:07.0,,P. Connaughton misses 2-pt dunk from 1 ft,121,116
422,4,0:07.0,Defensive rebound by E. Moore,,121,116
423,4,0:07.0,,Defensive rebound by P. Connaughton,121,116
424,4,0:07.0,Personal take foul by C. McCollum (drawn by E. Moore),,121,116
425,4,0:07.0,,Turnover by C. McCollum (bad pass),121,116
426,4,0:07.0,E. Moore makes free throw 1 of 2,,122,116
427,4,0:07.0,E. Moore makes free throw 2 of 2,,123,116
428,4,0:00.0,,D. Lillard misses 2-pt jump shot from 17 ft,123,116
429,4,0:00.0,,Offensive rebound by Team,123,116
