,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
381,4,2:50.0,,P. McCaw enters the game for K. Durant,101,118
382,4,2:40.0,C. Lee misses 3-pt jump shot from 26 ft (block by D. Green),,101,118
383,4,2:36.0,Offensive rebound by C. Lee,,101,118
384,4,2:31.0,C. Lee makes 2-pt jump shot from 12 ft,,103,118
385,4,2:18.0,,S. Curry makes 3-pt jump shot from 26 ft,103,121
386,4,2:07.0,Turnover by E. Freedom (bad pass),,103,121
387,4,2:03.0,,Golden State full timeout,103,121
388,4,2:03.0,,O. Casspi enters the game for D. Green,103,121
389,4,2:03.0,,J. McGee enters the game for S. Curry,103,121
390,4,2:03.0,,N. Young enters the game for K. Thompson,103,121
391,4,2:03.0,R. Baker enters the game for E. Freedom,,103,121
392,4,2:03.0,W. Hernangómez enters the game for T. Hardaway,,103,121
393,4,2:03.0,D. McDermott enters the game for C. Lee,,103,121
394,4,2:03.0,F. Ntilikina enters the game for M. Beasley,,103,121
395,4,2:03.0,T. Burke enters the game for J. Jack,,103,121
396,4,1:58.0,,N. Young misses 3-pt jump shot from 26 ft,103,121
397,4,1:52.0,,Offensive rebound by J. McGee,103,121
398,4,1:48.0,,Turnover by J. McGee (bad pass; steal by R. Baker),103,121
399,4,1:47.0,Turnover by R. Baker (bad pass; steal by K. Looney),,103,121
400,4,1:44.0,,Personal foul by F. Ntilikina (drawn by K. Looney),103,121
401,4,1:33.0,,O. Casspi misses 2-pt hook shot from 5 ft,103,121
402,4,1:29.0,Defensive rebound by R. Baker,,103,121
403,4,1:27.0,T. Burke makes 2-pt jump shot from 16 ft,,105,121
404,4,1:06.0,,J. McGee makes 2-pt dunk from 1 ft (assist by K. Looney),105,123
405,4,0:45.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by W. Hernangómez),,108,123
406,4,0:32.0,,Turnover by P. McCaw (bad pass; steal by W. Hernangómez),108,123
407,4,0:28.0,W. Hernangómez makes 2-pt dunk from 1 ft (assist by T. Burke),,110,123
408,4,0:23.0,,Turnover by O. Casspi (bad pass),110,123
409,4,0:09.0,T. Burke makes 2-pt jump shot from 19 ft,,112,123
