,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
387,4,10:18.0,W. Reed makes 2-pt hook shot from 2 ft,,93,65
388,4,10:05.0,,Turnover by C. Brewer (bad pass),93,65
389,4,9:50.0,W. Reed makes 2-pt dunk from 1 ft (assist by A. Rivers),,95,65
390,4,9:50.0,,LA Lakers full timeout,95,65
391,4,9:50.0,,L. Nance enters the game for C. Brewer,95,65
392,4,9:50.0,,T. Ennis enters the game for J. Randle,95,65
393,4,9:50.0,,B. Lopez enters the game for K. Kuzma,95,65
394,4,9:50.0,,B. Ingram enters the game for A. Caruso,95,65
395,4,9:50.0,S. Dekker enters the game for D. Gallinari,,95,65
396,4,9:32.0,,B. Lopez makes 2-pt hook shot from 10 ft,95,67
397,4,9:32.0,,Shooting foul by W. Reed (drawn by B. Lopez),95,67
398,4,9:32.0,,B. Lopez makes free throw 1 of 1,95,68
399,4,9:15.0,L. Williams misses 2-pt jump shot from 4 ft,,95,68
400,4,9:14.0,Offensive rebound by Team,,95,68
401,4,9:06.0,Turnover by L. Williams (lost ball; steal by J. Clarkson),,95,68
402,4,9:00.0,,L. Nance makes 2-pt dunk from 1 ft (assist by B. Ingram),95,70
403,4,8:43.0,W. Reed misses 2-pt jump shot from 15 ft,,95,70
404,4,8:40.0,,Defensive rebound by T. Ennis,95,70
405,4,8:25.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by T. Ennis),95,73
406,4,8:11.0,W. Johnson misses 3-pt jump shot from 25 ft,,95,73
407,4,8:08.0,,Defensive rebound by B. Lopez,95,73
408,4,8:03.0,Violation by S. Dekker (kicked ball),,95,73
409,4,8:03.0,P. Beverley enters the game for A. Rivers,,95,73
410,4,8:03.0,D. Jordan enters the game for W. Reed,,95,73
411,4,8:03.0,B. Griffin enters the game for S. Dekker,,95,73
412,4,7:52.0,,L. Nance misses 2-pt jump shot from 16 ft,95,73
413,4,7:49.0,Defensive rebound by L. Williams,,95,73
414,4,7:43.0,W. Johnson misses 2-pt jump shot from 16 ft,,95,73
415,4,7:39.0,,Defensive rebound by B. Ingram,95,73
416,4,7:31.0,,Shooting foul by L. Williams (drawn by B. Ingram),95,73
417,4,7:31.0,,B. Ingram makes free throw 1 of 2,95,74
418,4,7:31.0,,B. Ingram makes free throw 2 of 2,95,75
419,4,7:09.0,L. Williams makes 2-pt jump shot from 6 ft (assist by B. Griffin),,97,75
420,4,6:51.0,,B. Ingram makes 2-pt jump shot from 17 ft,97,77
421,4,6:38.0,L. Williams misses 3-pt jump shot from 26 ft,,97,77
422,4,6:35.0,,Defensive rebound by B. Ingram,97,77
423,4,6:26.0,,B. Ingram misses 2-pt jump shot from 15 ft,97,77
424,4,6:22.0,,Offensive rebound by B. Lopez,97,77
425,4,6:20.0,,J. Clarkson misses 2-pt jump shot from 14 ft,97,77
426,4,6:16.0,,Offensive rebound by B. Lopez,97,77
427,4,6:12.0,,Offensive foul by L. Nance (drawn by P. Beverley),97,77
428,4,6:12.0,,Turnover by L. Nance (offensive foul),97,77
429,4,6:01.0,Turnover by P. Beverley (bad pass; steal by B. Lopez),,97,77
430,4,5:56.0,,J. Clarkson misses 3-pt jump shot from 26 ft,97,77
431,4,5:53.0,Defensive rebound by B. Griffin,,97,77
432,4,5:50.0,B. Griffin misses 2-pt hook shot from 8 ft,,97,77
433,4,5:50.0,Offensive rebound by Team,,97,77
434,4,5:50.0,,Loose ball foul by B. Lopez (drawn by D. Jordan),97,77
435,4,5:50.0,,K. Kuzma enters the game for J. Clarkson,97,77
436,4,5:50.0,A. Rivers enters the game for W. Johnson,,97,77
437,4,5:38.0,B. Griffin makes 2-pt hook shot from 3 ft (assist by L. Williams),,99,77
438,4,5:28.0,,T. Ennis misses 2-pt jump shot from 16 ft,99,77
439,4,5:25.0,,Offensive rebound by T. Ennis,99,77
440,4,5:23.0,,B. Ingram misses 3-pt jump shot from 26 ft,99,77
441,4,5:21.0,,Offensive rebound by B. Lopez,99,77
442,4,5:21.0,,Shooting foul by A. Rivers (drawn by B. Lopez),99,77
443,4,5:21.0,,B. Lopez makes free throw 1 of 2,99,78
444,4,5:21.0,,B. Lopez makes free throw 2 of 2,99,79
445,4,5:04.0,Turnover by D. Jordan (turnover),,99,79
446,4,4:42.0,,Personal foul by B. Griffin (drawn by L. Nance),99,79
447,4,4:42.0,,L. Nance misses free throw 1 of 2,99,79
448,4,4:42.0,,Offensive rebound by Team,99,79
449,4,4:42.0,,J. Randle enters the game for B. Lopez,99,79
450,4,4:42.0,,L. Nance misses free throw 2 of 2,99,79
451,4,4:39.0,Defensive rebound by D. Jordan,,99,79
452,4,4:26.0,B. Griffin misses 3-pt jump shot from 23 ft,,99,79
453,4,4:22.0,,Defensive rebound by K. Kuzma,99,79
454,4,4:19.0,,Turnover by J. Randle (lost ball; steal by L. Williams),99,79
455,4,4:08.0,P. Beverley misses 3-pt jump shot from 27 ft,,99,79
456,4,4:03.0,Offensive rebound by P. Beverley,,99,79
457,4,3:44.0,A. Rivers misses 3-pt jump shot from 24 ft,,99,79
458,4,3:41.0,Offensive rebound by P. Beverley,,99,79
459,4,3:25.0,L. Williams misses 3-pt jump shot from 27 ft,,99,79
460,4,3:24.0,Offensive rebound by D. Jordan,,99,79
461,4,3:24.0,Shooting foul by K. Kuzma (drawn by D. Jordan),,99,79
462,4,3:24.0,D. Jordan makes free throw 1 of 2,,100,79
463,4,3:24.0,,C. Brewer enters the game for L. Nance,100,79
464,4,3:24.0,,A. Caruso enters the game for B. Ingram,100,79
465,4,3:24.0,S. Thornwell enters the game for L. Williams,,100,79
466,4,3:24.0,S. Dekker enters the game for B. Griffin,,100,79
467,4,3:24.0,D. Jordan makes free throw 2 of 2,,101,79
468,4,3:17.0,,J. Randle makes 2-pt layup from 3 ft (assist by T. Ennis),101,81
469,4,3:17.0,,Shooting foul by S. Thornwell (drawn by J. Randle),101,81
470,4,3:17.0,M. Harrell enters the game for D. Jordan,,101,81
471,4,3:17.0,L. Williams enters the game for P. Beverley,,101,81
472,4,3:17.0,,J. Randle makes free throw 1 of 1,101,82
473,4,3:02.0,A. Rivers misses 2-pt layup from 3 ft (block by J. Randle),,101,82
474,4,3:01.0,Offensive rebound by Team,,101,82
475,4,2:52.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,103,82
476,4,2:44.0,,T. Ennis misses 2-pt jump shot from 14 ft,103,82
477,4,2:41.0,Defensive rebound by S. Dekker,,103,82
478,4,2:33.0,S. Thornwell makes 3-pt jump shot from 24 ft (assist by L. Williams),,106,82
479,4,2:14.0,,J. Randle misses 2-pt jump shot from 15 ft,106,82
480,4,2:12.0,,Offensive rebound by K. Kuzma,106,82
481,4,2:09.0,,K. Kuzma makes 2-pt hook shot from 4 ft,106,84
482,4,1:45.0,Turnover by M. Harrell (traveling),,106,84
483,4,1:45.0,LA Clippers full timeout,,106,84
484,4,1:45.0,W. Johnson enters the game for L. Williams,,106,84
485,4,1:37.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by A. Caruso),106,86
486,4,1:26.0,,Offensive charge foul by S. Thornwell (drawn by C. Brewer),106,86
487,4,1:26.0,Turnover by S. Thornwell (offensive foul),,106,86
488,4,1:09.0,,A. Caruso makes 2-pt jump shot from 18 ft (assist by T. Ennis),106,88
489,4,0:55.0,M. Harrell makes 2-pt dunk from 2 ft (assist by W. Johnson),,108,88
490,4,0:44.0,,C. Brewer misses 3-pt jump shot from 24 ft,108,88
491,4,0:43.0,,Offensive rebound by K. Kuzma,108,88
492,4,0:43.0,,K. Kuzma makes 2-pt layup at rim,108,90
493,4,0:29.0,M. Harrell misses 2-pt layup from 1 ft,,108,90
494,4,0:26.0,,Defensive rebound by A. Caruso,108,90
495,4,0:24.0,,T. Ennis makes 2-pt layup from 1 ft,108,92
496,4,0:00.0,Turnover by Team (shot clock),,108,92
