,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,INDIANA_ACTION,LA CLIPPERS_SCORE,INDIANA_SCORE
381,4,1:28.0,Turnover by L. Williams (out of bounds lost ball),,102,102
382,4,1:09.0,,D. Collison makes 2-pt jump shot from 18 ft,102,104
383,4,1:08.0,LA Clippers full timeout,,102,104
384,4,1:08.0,M. Teodosić enters the game for M. Harrell,,102,104
385,4,0:59.0,Turnover by T. Harris (lost ball; steal by V. Oladipo),,102,104
386,4,0:39.0,,D. Collison misses 2-pt jump shot from 20 ft,102,104
387,4,0:37.0,,Offensive rebound by T. Young,102,104
388,4,0:36.0,,T. Young makes 2-pt layup from 2 ft,102,106
389,4,0:35.0,LA Clippers full timeout,,102,106
390,4,0:35.0,M. Harrell enters the game for M. Teodosić,,102,106
391,4,0:27.0,Turnover by T. Harris (bad pass),,102,106
392,4,0:27.0,,Indiana full timeout,102,106
393,4,0:27.0,,C. Joseph enters the game for T. Young,102,106
394,4,0:27.0,S. Thornwell enters the game for M. Harrell,,102,106
395,4,0:27.0,W. Johnson enters the game for L. Williams,,102,106
396,4,0:25.0,,Personal foul by T. Harris (drawn by V. Oladipo),102,106
397,4,0:25.0,,V. Oladipo makes free throw 1 of 2,102,107
398,4,0:25.0,L. Williams enters the game for S. Thornwell,,102,107
399,4,0:25.0,M. Teodosić enters the game for W. Johnson,,102,107
400,4,0:25.0,,T. Young enters the game for B. Bogdanović,102,107
401,4,0:25.0,,V. Oladipo makes free throw 2 of 2,102,108
402,4,0:20.0,M. Teodosić misses 3-pt jump shot from 29 ft,,102,108
403,4,0:17.0,,Defensive rebound by M. Turner,102,108
404,4,0:17.0,,Personal foul by A. Rivers (drawn by M. Turner),102,108
405,4,0:17.0,,M. Turner misses free throw 1 of 2,102,108
406,4,0:17.0,,Offensive rebound by Team,102,108
407,4,0:17.0,,M. Turner makes free throw 2 of 2,102,109
408,4,0:12.0,L. Williams makes 2-pt layup from 1 ft,,104,109
