,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
373,4,7:38.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,93,85
374,4,7:21.0,,D. Wade misses 2-pt layup from 1 ft,93,85
375,4,7:21.0,Defensive rebound by Q. Acy,,93,85
376,4,7:21.0,,Technical foul by D. Wade,93,85
377,4,7:21.0,J. Harris makes technical free throw,,94,85
378,4,7:21.0,,G. Dragić enters the game for W. Ellington,94,85
379,4,7:21.0,R. Hollis-Jefferson enters the game for D. Cunningham,,94,85
380,4,7:01.0,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft (block by J. Johnson),,94,85
381,4,7:00.0,,Defensive rebound by J. Richardson,94,85
382,4,6:54.0,,G. Dragić misses 3-pt jump shot from 25 ft,94,85
383,4,6:53.0,,Offensive rebound by J. Johnson,94,85
384,4,6:52.0,,J. Johnson makes 2-pt jump shot from 7 ft,94,87
385,4,6:52.0,,Shooting foul by R. Hollis-Jefferson (drawn by J. Johnson),94,87
386,4,6:52.0,,J. Johnson makes free throw 1 of 1,94,88
387,4,6:36.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,94,88
388,4,6:35.0,,Defensive rebound by D. Wade,94,88
389,4,6:28.0,,J. Johnson makes 2-pt jump shot from 8 ft,94,90
390,4,6:28.0,,Shooting foul by R. Hollis-Jefferson (drawn by J. Johnson),94,90
391,4,6:28.0,Technical foul by R. Hollis-Jefferson,,94,90
392,4,6:28.0,Brooklyn full timeout,,94,90
393,4,6:28.0,A. Crabbe enters the game for J. Harris,,94,90
394,4,6:28.0,,D. Wade misses technical free throw,94,90
395,4,6:28.0,,Offensive rebound by Team,94,90
396,4,6:28.0,,J. Johnson makes free throw 1 of 1,94,91
397,4,6:10.0,Q. Acy makes 2-pt jump shot from 18 ft,,96,91
398,4,5:48.0,,J. Johnson makes 2-pt jump shot from 2 ft,96,93
399,4,5:21.0,S. Dinwiddie misses 2-pt jump shot from 5 ft,,96,93
400,4,5:20.0,Offensive rebound by S. Dinwiddie,,96,93
401,4,5:01.0,D. Carroll misses 3-pt jump shot from 23 ft,,96,93
402,4,4:59.0,,Defensive rebound by J. Richardson,96,93
403,4,4:46.0,,J. Winslow misses 2-pt layup from 2 ft,96,93
404,4,4:46.0,,Offensive rebound by Team,96,93
405,4,4:46.0,D. Cunningham enters the game for D. Carroll,,96,93
406,4,4:46.0,C. LeVert enters the game for Q. Acy,,96,93
407,4,4:46.0,,Miami full timeout,96,93
408,4,4:38.0,,J. Johnson misses 2-pt layup from 2 ft,96,93
409,4,4:37.0,Defensive rebound by R. Hollis-Jefferson,,96,93
410,4,4:20.0,Personal foul by J. Richardson (drawn by C. LeVert),,96,93
411,4,4:07.0,R. Hollis-Jefferson makes 2-pt jump shot from 14 ft (assist by S. Dinwiddie),,98,93
412,4,3:52.0,,Personal foul by A. Crabbe (drawn by J. Johnson),98,93
413,4,3:52.0,,J. Johnson makes free throw 1 of 2,98,94
414,4,3:52.0,,J. Johnson makes free throw 2 of 2,98,95
415,4,3:41.0,Turnover by S. Dinwiddie (traveling),,98,95
416,4,3:24.0,,D. Wade misses 2-pt jump shot from 19 ft,98,95
417,4,3:23.0,Defensive rebound by C. LeVert,,98,95
418,4,3:12.0,C. LeVert misses 2-pt jump shot from 10 ft,,98,95
419,4,3:11.0,,Defensive rebound by J. Winslow,98,95
420,4,3:05.0,,J. Winslow makes 2-pt layup from 1 ft,98,97
421,4,3:05.0,Brooklyn full timeout,,98,97
422,4,3:05.0,D. Carroll enters the game for D. Cunningham,,98,97
423,4,2:43.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,98,97
424,4,2:42.0,,Defensive rebound by J. Johnson,98,97
425,4,2:25.0,,Turnover by G. Dragić (bad pass; steal by S. Dinwiddie),98,97
426,4,2:17.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,98,97
427,4,2:16.0,,Defensive rebound by J. Winslow,98,97
428,4,2:14.0,,Turnover by D. Wade (out of bounds lost ball),98,97
429,4,1:54.0,A. Crabbe misses 3-pt jump shot from 24 ft,,98,97
430,4,1:53.0,,Defensive rebound by Team,98,97
431,4,1:41.0,,G. Dragić misses 2-pt jump shot from 17 ft,98,97
432,4,1:40.0,Defensive rebound by R. Hollis-Jefferson,,98,97
433,4,1:19.0,C. LeVert misses 2-pt jump shot from 18 ft,,98,97
434,4,1:18.0,,Defensive rebound by J. Winslow,98,97
435,4,1:12.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Winslow),98,99
436,4,1:12.0,Brooklyn full timeout,,98,99
437,4,1:10.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,100,99
438,4,1:10.0,Shooting foul by J. Johnson (drawn by R. Hollis-Jefferson),,100,99
439,4,1:10.0,R. Hollis-Jefferson makes free throw 1 of 1,,101,99
440,4,0:59.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. Wade),101,99
441,4,0:59.0,,D. Wade makes free throw 1 of 2,101,100
442,4,0:59.0,,D. Wade makes free throw 2 of 2,101,101
443,4,0:34.0,Turnover by S. Dinwiddie (lost ball; steal by D. Wade),,101,101
444,4,0:29.0,,J. Winslow misses 2-pt layup from 2 ft (block by C. LeVert),101,101
445,4,0:26.0,Defensive rebound by R. Hollis-Jefferson,,101,101
446,4,0:26.0,Brooklyn full timeout,,101,101
447,4,0:26.0,,Miami full timeout,101,101
448,4,0:04.0,S. Dinwiddie misses 2-pt jump shot from 7 ft,,101,101
449,4,0:03.0,Offensive rebound by R. Hollis-Jefferson,,101,101
450,4,0:02.0,R. Hollis-Jefferson misses 2-pt jump shot from 5 ft (block by J. Winslow),,101,101
451,4,0:01.0,,Defensive rebound by J. Richardson,101,101
452,4,0:01.0,,Miami full timeout,101,101
453,4,0:01.0,,W. Ellington enters the game for J. Johnson,101,101
454,4,0:01.0,,K. Olynyk enters the game for J. Winslow,101,101
455,4,0:00.0,,G. Dragić misses 2-pt jump shot from 15 ft,101,101
456,4,0:00.0,,Offensive rebound by Team,101,101
457,1OT,4:34.0,Turnover by Team (shot clock),,101,101
458,1OT,4:24.0,,Personal foul by S. Dinwiddie (drawn by J. Winslow),101,101
459,1OT,4:24.0,J. Harris enters the game for A. Crabbe,,101,101
460,1OT,4:15.0,,J. Richardson makes 2-pt dunk from 1 ft (assist by J. Winslow),101,103
461,1OT,4:08.0,Personal foul by T. Johnson (drawn by S. Dinwiddie),,101,103
462,1OT,3:57.0,C. LeVert misses 3-pt jump shot from 24 ft,,101,103
463,1OT,3:56.0,Offensive rebound by Team,,101,103
464,1OT,3:55.0,,Loose ball foul by G. Dragić (drawn by D. Carroll),101,103
465,1OT,3:55.0,A. Crabbe enters the game for S. Dinwiddie,,101,103
466,1OT,3:44.0,J. Harris makes 2-pt layup from 1 ft (assist by C. LeVert),,103,103
467,1OT,3:44.0,,Violation by J. Winslow (def goaltending),103,103
468,1OT,3:30.0,,J. Winslow misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),103,103
469,1OT,3:29.0,Defensive rebound by R. Hollis-Jefferson,,103,103
470,1OT,3:06.0,R. Hollis-Jefferson makes 2-pt jump shot from 4 ft,,105,103
471,1OT,2:48.0,,J. Richardson makes 2-pt jump shot from 14 ft,105,105
472,1OT,2:29.0,C. LeVert makes 2-pt jump shot from 7 ft,,107,105
473,1OT,2:18.0,,J. Richardson misses 2-pt jump shot from 20 ft,107,105
474,1OT,2:17.0,Defensive rebound by C. LeVert,,107,105
475,1OT,1:54.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,107,105
476,1OT,1:53.0,,Defensive rebound by G. Dragić,107,105
477,1OT,1:52.0,,Personal foul by D. Carroll (drawn by J. Richardson),107,105
478,1OT,1:52.0,,D. Wade enters the game for T. Johnson,107,105
479,1OT,1:48.0,,Turnover by J. Richardson (bad pass; steal by D. Carroll),107,105
480,1OT,1:26.0,Shooting foul by J. Winslow (drawn by J. Harris),,107,105
481,1OT,1:26.0,J. Harris misses free throw 1 of 2,,107,105
482,1OT,1:26.0,Offensive rebound by Team,,107,105
483,1OT,1:26.0,J. Harris makes free throw 2 of 2,,108,105
484,1OT,1:16.0,,D. Wade makes 2-pt jump shot from 6 ft,108,107
485,1OT,0:54.0,A. Crabbe misses 2-pt jump shot from 9 ft,,108,107
486,1OT,0:50.0,,Defensive rebound by J. Winslow,108,107
487,1OT,0:41.0,,J. Johnson makes 2-pt layup from 1 ft (assist by D. Wade),108,109
488,1OT,0:41.0,Brooklyn full timeout,,108,109
489,1OT,0:34.0,C. LeVert makes 2-pt jump shot from 10 ft,,110,109
490,1OT,0:34.0,,Miami full timeout,110,109
491,1OT,0:27.0,,D. Wade misses 2-pt jump shot from 5 ft,110,109
492,1OT,0:24.0,Defensive rebound by A. Crabbe,,110,109
493,1OT,0:17.0,Turnover by J. Harris (lost ball; steal by J. Winslow),,110,109
494,1OT,0:10.0,,D. Wade misses 2-pt layup from 1 ft,110,109
495,1OT,0:09.0,,Offensive rebound by J. Johnson,110,109
496,1OT,0:08.0,,J. Richardson misses 3-pt jump shot from 26 ft,110,109
497,1OT,0:07.0,,Offensive rebound by J. Johnson,110,109
498,1OT,0:04.0,,Miami full timeout,110,109
499,1OT,0:04.0,,W. Ellington enters the game for J. Johnson,110,109
500,1OT,0:04.0,,K. Olynyk enters the game for J. Winslow,110,109
501,1OT,0:04.0,D. Cunningham enters the game for R. Hollis-Jefferson,,110,109
502,1OT,0:01.0,,D. Wade misses 2-pt jump shot from 1 ft,110,109
503,1OT,0:00.0,Defensive rebound by C. LeVert,,110,109
