,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
388,4,3:07.0,,Defensive rebound by M. Beasley,83,94
389,4,2:51.0,,M. Beasley misses 2-pt jump shot from 18 ft,83,94
390,4,2:50.0,Defensive rebound by D. Theis,,83,94
391,4,2:37.0,K. Irving makes 3-pt jump shot from 22 ft (assist by A. Horford),,86,94
392,4,2:19.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Baker),86,97
393,4,2:09.0,Shooting foul by D. McDermott (drawn by K. Irving),,86,97
394,4,2:09.0,T. Rozier enters the game for D. Theis,,86,97
395,4,2:09.0,K. Irving makes free throw 1 of 2,,87,97
396,4,2:09.0,K. Irving makes free throw 2 of 2,,88,97
397,4,1:51.0,,Turnover by F. Ntilikina (lost ball; steal by T. Rozier),88,97
398,4,1:42.0,Shooting foul by R. Baker (drawn by J. Tatum),,88,97
399,4,1:42.0,J. Tatum misses free throw 1 of 2,,88,97
400,4,1:42.0,Offensive rebound by Team,,88,97
401,4,1:42.0,J. Tatum makes free throw 2 of 2,,89,97
402,4,1:31.0,,Turnover by F. Ntilikina (bad pass; steal by J. Tatum),89,97
403,4,1:28.0,Shooting foul by F. Ntilikina (drawn by J. Tatum),,89,97
404,4,1:28.0,J. Tatum makes free throw 1 of 2,,90,97
405,4,1:28.0,J. Tatum makes free throw 2 of 2,,91,97
406,4,1:06.0,,M. Beasley makes 2-pt jump shot from 12 ft,91,99
407,4,0:59.0,K. Irving misses 3-pt jump shot from 26 ft,,91,99
408,4,0:55.0,,Defensive rebound by M. Beasley,91,99
409,4,0:41.0,,Turnover by R. Baker (lost ball; steal by M. Smart),91,99
410,4,0:40.0,Personal foul by R. Baker (drawn by M. Smart),,91,99
411,4,0:40.0,K. Allen enters the game for A. Horford,,91,99
412,4,0:40.0,M. Smart makes free throw 1 of 2,,92,99
413,4,0:40.0,M. Smart makes free throw 2 of 2,,93,99
414,4,0:40.0,,New York full timeout,93,99
415,4,0:40.0,,C. Lee enters the game for K. O'Quinn,93,99
416,4,0:37.0,,Turnover by D. McDermott (out of bounds lost ball),93,99
417,4,0:37.0,Boston full timeout,,93,99
418,4,0:37.0,A. Horford enters the game for K. Allen,,93,99
419,4,0:30.0,K. Irving misses 3-pt jump shot from 25 ft,,93,99
420,4,0:27.0,,Defensive rebound by M. Beasley,93,99
421,4,0:27.0,,Personal take foul by M. Smart (drawn by M. Beasley),93,99
422,4,0:27.0,,M. Beasley misses free throw 1 of 2,93,99
423,4,0:27.0,,Offensive rebound by Team,93,99
424,4,0:27.0,,M. Beasley makes free throw 2 of 2,93,100
425,4,0:19.0,A. Horford misses 3-pt jump shot from 24 ft,,93,100
426,4,0:15.0,Offensive rebound by J. Tatum,,93,100
427,4,0:14.0,Turnover by J. Tatum (lost ball; steal by C. Lee),,93,100
428,4,0:14.0,,Personal foul by M. Smart (drawn by C. Lee),93,100
429,4,0:14.0,K. Allen enters the game for K. Irving,,93,100
430,4,0:14.0,G. Yabusele enters the game for A. Horford,,93,100
431,4,0:14.0,,C. Lee makes free throw 1 of 2,93,101
432,4,0:14.0,,C. Lee makes free throw 2 of 2,93,102
433,4,0:10.0,M. Smart misses 3-pt jump shot from 26 ft,,93,102
434,4,0:07.0,,Defensive rebound by M. Beasley,93,102
