,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
385,4,7:26.0,T. Harris enters the game for T. Wallace,,102,108
386,4,7:26.0,L. Williams makes free throw 1 of 2,,103,108
387,4,7:26.0,L. Williams makes free throw 2 of 2,,104,108
388,4,7:11.0,,D. West makes 2-pt dunk from 1 ft (assist by K. Durant),104,110
389,4,6:54.0,Turnover by L. Williams (bad pass; steal by D. West),,104,110
390,4,6:50.0,,Turnover by S. Livingston (bad pass),104,110
391,4,6:50.0,LA Clippers full timeout,,104,110
392,4,6:50.0,,S. Curry enters the game for K. Thompson,104,110
393,4,6:50.0,D. Jordan enters the game for M. Harrell,,104,110
394,4,6:35.0,Shooting foul by D. West (drawn by T. Harris),,104,110
395,4,6:35.0,T. Harris makes free throw 1 of 2,,105,110
396,4,6:35.0,T. Harris makes free throw 2 of 2,,106,110
397,4,6:23.0,,D. West makes 2-pt hook shot from 8 ft (assist by S. Livingston),106,112
398,4,6:08.0,Shooting foul by N. Young (drawn by T. Harris),,106,112
399,4,6:08.0,T. Harris makes free throw 1 of 2,,107,112
400,4,6:08.0,T. Harris makes free throw 2 of 2,,108,112
401,4,6:00.0,,S. Curry makes 3-pt jump shot from 26 ft,108,115
402,4,5:37.0,A. Rivers misses 3-pt jump shot from 25 ft,,108,115
403,4,5:33.0,,Defensive rebound by S. Curry,108,115
404,4,5:23.0,,S. Curry misses 3-pt jump shot from 25 ft,108,115
405,4,5:18.0,Defensive rebound by D. Gallinari,,108,115
406,4,5:10.0,L. Williams misses 3-pt jump shot from 24 ft,,108,115
407,4,5:10.0,Offensive rebound by Team,,108,115
408,4,5:10.0,,D. Green enters the game for D. West,108,115
409,4,5:10.0,,A. Iguodala enters the game for S. Livingston,108,115
410,4,5:10.0,M. Teodosić enters the game for D. Gallinari,,108,115
411,4,5:04.0,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Williams),,110,115
412,4,4:43.0,,N. Young misses 3-pt jump shot from 24 ft,110,115
413,4,4:39.0,Defensive rebound by T. Harris,,110,115
414,4,4:31.0,,K. Thompson enters the game for N. Young,110,115
415,4,4:29.0,Turnover by M. Teodosić (bad pass; steal by D. Green),,110,115
416,4,4:29.0,,Personal foul by L. Williams (drawn by D. Green),110,115
417,4,4:29.0,,D. Green misses clear path free throw 1 of 2,110,115
418,4,4:29.0,,Offensive rebound by Team,110,115
419,4,4:29.0,,D. Green makes clear path free throw 2 of 2,110,116
420,4,4:20.0,,K. Thompson misses 3-pt jump shot from 25 ft,110,116
421,4,4:17.0,,Offensive rebound by S. Curry,110,116
422,4,4:04.0,,Turnover by D. Green (bad pass),110,116
423,4,3:50.0,M. Teodosić makes 3-pt jump shot from 23 ft (assist by T. Harris),,113,116
424,4,3:33.0,,S. Curry makes 2-pt layup from 5 ft,113,118
425,4,3:08.0,Shooting foul by S. Curry (drawn by M. Teodosić),,113,118
426,4,3:08.0,M. Teodosić makes free throw 1 of 2,,114,118
427,4,3:08.0,M. Teodosić makes free throw 2 of 2,,115,118
428,4,2:53.0,,K. Durant makes 2-pt jump shot from 14 ft (assist by S. Curry),115,120
429,4,2:26.0,L. Williams makes 3-pt jump shot from 25 ft (assist by T. Harris),,118,120
430,4,2:09.0,,A. Iguodala makes 2-pt dunk at rim (assist by K. Durant),118,122
431,4,1:59.0,M. Teodosić misses 3-pt jump shot from 25 ft,,118,122
432,4,1:55.0,,Defensive rebound by A. Iguodala,118,122
433,4,1:47.0,,S. Curry makes 3-pt jump shot from 29 ft,118,125
434,4,1:47.0,LA Clippers full timeout,,118,125
435,4,1:44.0,Personal foul by D. Green (drawn by D. Jordan),,118,125
436,4,1:44.0,D. Jordan makes free throw 1 of 2,,119,125
437,4,1:44.0,T. Wallace enters the game for M. Teodosić,,119,125
438,4,1:44.0,W. Johnson enters the game for L. Williams,,119,125
439,4,1:44.0,D. Jordan makes free throw 2 of 2,,120,125
440,4,1:34.0,,S. Curry makes 3-pt jump shot from 25 ft,120,128
441,4,1:34.0,LA Clippers full timeout,,120,128
442,4,1:34.0,M. Teodosić enters the game for T. Wallace,,120,128
443,4,1:34.0,L. Williams enters the game for W. Johnson,,120,128
444,4,1:25.0,T. Harris makes 3-pt jump shot from 26 ft,,123,128
445,4,1:07.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Durant),123,130
446,4,1:00.0,L. Williams makes 2-pt layup from 1 ft,,125,130
447,4,0:44.0,,K. Durant makes 3-pt jump shot from 23 ft (assist by S. Curry),125,133
448,4,0:35.0,D. Jordan makes 2-pt layup from 1 ft (assist by L. Williams),,127,133
449,4,0:23.0,,Personal foul by A. Rivers (drawn by D. Green),127,133
450,4,0:23.0,,D. Green makes free throw 1 of 2,127,134
451,4,0:23.0,W. Johnson enters the game for D. Jordan,,127,134
452,4,0:23.0,,D. Green misses free throw 2 of 2,127,134
453,4,0:21.0,Defensive rebound by T. Harris,,127,134
454,4,0:13.0,M. Teodosić misses 3-pt jump shot from 27 ft (block by D. Green),,127,134
455,4,0:05.0,,Defensive rebound by K. Durant,127,134
