,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
397,4,2:58.0,Q. Cook makes 3-pt jump shot from 26 ft,,110,89
398,4,2:29.0,,A. Peters misses 3-pt jump shot from 25 ft,110,89
399,4,2:25.0,Defensive rebound by K. Looney,,110,89
400,4,2:17.0,Q. Cook misses 2-pt jump shot from 12 ft,,110,89
401,4,2:16.0,,Defensive rebound by A. Peters,110,89
402,4,2:10.0,,D. Bender misses 3-pt jump shot from 26 ft,110,89
403,4,2:07.0,Defensive rebound by N. Young,,110,89
404,4,1:52.0,K. Looney makes 2-pt layup from 2 ft (assist by D. Jones),,112,89
405,4,1:37.0,,D. House makes 2-pt dunk from 1 ft (assist by D. Bender),112,91
406,4,1:25.0,N. Young makes 3-pt jump shot from 30 ft,,115,91
407,4,1:17.0,,D. Bender makes 2-pt layup from 1 ft (assist by T. Ulis),115,93
408,4,1:03.0,Turnover by J. Bell (bad pass; steal by D. House),,115,93
409,4,0:59.0,,S. Harrison makes 2-pt layup from 1 ft (assist by D. House),115,95
410,4,0:49.0,N. Young misses 3-pt jump shot from 26 ft,,115,95
411,4,0:46.0,,Defensive rebound by S. Harrison,115,95
412,4,0:40.0,,A. Peters makes 3-pt jump shot from 22 ft (assist by T. Ulis),115,98
413,4,0:29.0,D. Jones misses 2-pt layup from 3 ft,,115,98
414,4,0:26.0,,Defensive rebound by D. Bender,115,98
415,4,0:25.0,,D. House makes 2-pt dunk from 1 ft (assist by S. Harrison),115,100
416,4,0:10.0,Q. Cook makes 2-pt jump shot from 19 ft,,117,100
417,4,0:06.0,,D. House misses 3-pt jump shot from 28 ft,117,100
418,4,0:02.0,Defensive rebound by Q. Cook,,117,100
