,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DETROIT_ACTION,SACRAMENTO_SCORE,DETROIT_SCORE
383,4,1:58.0,,Turnover by A. Tolliver (turnover; steal by G. Temple),91,103
384,4,1:50.0,Turnover by D. Fox (lost ball; steal by A. Tolliver),,91,103
385,4,1:44.0,,A. Bradley makes 3-pt jump shot from 22 ft (assist by A. Tolliver),91,106
386,4,1:36.0,D. Fox makes 2-pt layup from 1 ft,,93,106
387,4,1:36.0,Shooting foul by A. Drummond (drawn by D. Fox),,93,106
388,4,1:36.0,D. Fox makes free throw 1 of 1,,94,106
389,4,1:14.0,,Turnover by A. Bradley (turnover; steal by G. Temple),94,106
390,4,1:10.0,D. Fox misses 2-pt jump shot from 16 ft,,94,106
391,4,1:07.0,,Defensive rebound by A. Drummond,94,106
392,4,1:01.0,,Offensive foul by A. Drummond (drawn by D. Fox),94,106
393,4,1:01.0,,Turnover by A. Drummond (offensive foul),94,106
394,4,0:54.0,D. Fox makes 2-pt layup from 2 ft,,96,106
395,4,0:46.0,,Personal foul by D. Fox (drawn by R. Jackson),96,106
396,4,0:33.0,,Shooting foul by W. Cauley-Stein (drawn by R. Jackson),96,106
397,4,0:33.0,,R. Jackson makes free throw 1 of 2,96,107
398,4,0:33.0,,R. Jackson makes free throw 2 of 2,96,108
399,4,0:11.0,Z. Randolph makes 3-pt jump shot from 23 ft (assist by W. Cauley-Stein),,99,108
