,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
385,4,11:29.0,,J. Embiid makes 2-pt hook shot from 2 ft (assist by J. Redick),68,82
386,4,11:11.0,Turnover by J. Winslow (bad pass),,68,82
387,4,11:00.0,,Offensive foul by J. Embiid (drawn by J. Winslow),68,82
388,4,11:00.0,,Turnover by J. Embiid (offensive foul),68,82
389,4,10:48.0,Shooting foul by T. McConnell (drawn by D. Wade),,68,82
390,4,10:48.0,D. Wade makes free throw 1 of 2,,69,82
391,4,10:48.0,D. Wade misses free throw 2 of 2,,69,82
392,4,10:46.0,,Defensive rebound by E. İlyasova,69,82
393,4,10:36.0,,J. Redick misses 3-pt jump shot from 26 ft,69,82
394,4,10:34.0,Defensive rebound by Team,,69,82
395,4,10:26.0,D. Wade misses 2-pt jump shot from 3 ft,,69,82
396,4,10:23.0,,Defensive rebound by T. McConnell,69,82
397,4,10:19.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by R. Covington),69,85
398,4,10:04.0,G. Dragić misses 2-pt jump shot from 11 ft,,69,85
399,4,10:02.0,,Defensive rebound by R. Covington,69,85
400,4,9:46.0,,J. Embiid makes 2-pt jump shot from 10 ft,69,87
401,4,9:46.0,Miami full timeout,,69,87
402,4,9:24.0,J. Johnson enters the game for B. Adebayo,,69,87
403,4,9:22.0,G. Dragić misses 3-pt jump shot from 27 ft,,69,87
404,4,9:19.0,Offensive rebound by J. Winslow,,69,87
405,4,9:14.0,D. Wade misses 2-pt jump shot from 14 ft,,69,87
406,4,9:10.0,,Defensive rebound by J. Embiid,69,87
407,4,8:52.0,,E. İlyasova misses 3-pt jump shot from 27 ft,69,87
408,4,8:50.0,Defensive rebound by Team,,69,87
409,4,8:50.0,T. Johnson enters the game for J. Winslow,,69,87
410,4,8:35.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,72,87
411,4,8:34.0,,Philadelphia full timeout,72,87
412,4,8:34.0,,B. Simmons enters the game for T. McConnell,72,87
413,4,8:22.0,,Turnover by J. Redick (out of bounds lost ball),72,87
414,4,8:14.0,Personal foul by J. Redick (drawn by T. Johnson),,72,87
415,4,8:00.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,75,87
416,4,7:40.0,,R. Covington misses 2-pt layup from 1 ft,75,87
417,4,7:40.0,,Offensive rebound by Team,75,87
418,4,7:40.0,Loose ball foul by K. Olynyk (drawn by J. Embiid),,75,87
419,4,7:40.0,,D. Šarić enters the game for J. Redick,75,87
420,4,7:40.0,,M. Belinelli enters the game for J. Embiid,75,87
421,4,7:32.0,,Turnover by R. Covington (lost ball; steal by J. Johnson),75,87
422,4,7:28.0,G. Dragić makes 2-pt layup from 1 ft (assist by J. Johnson),,77,87
423,4,7:08.0,,Turnover by B. Simmons (bad pass),77,87
424,4,6:56.0,T. Johnson misses 3-pt jump shot from 26 ft,,77,87
425,4,6:52.0,,Defensive rebound by E. İlyasova,77,87
426,4,6:31.0,,M. Belinelli misses 2-pt jump shot from 21 ft,77,87
427,4,6:28.0,Defensive rebound by J. Johnson,,77,87
428,4,6:24.0,G. Dragić misses 3-pt jump shot from 27 ft,,77,87
429,4,6:22.0,,Defensive rebound by Team,77,87
430,4,6:22.0,Loose ball foul by J. Johnson (drawn by B. Simmons),,77,87
431,4,6:13.0,,M. Belinelli misses 2-pt jump shot from 21 ft,77,87
432,4,6:09.0,Defensive rebound by K. Olynyk,,77,87
433,4,5:58.0,D. Wade makes 2-pt layup from 1 ft (assist by T. Johnson),,79,87
434,4,5:51.0,,E. İlyasova misses 2-pt layup from 1 ft,79,87
435,4,5:46.0,Defensive rebound by J. Johnson,,79,87
436,4,5:41.0,D. Wade misses 3-pt jump shot from 27 ft,,79,87
437,4,5:39.0,,Defensive rebound by Team,79,87
438,4,5:39.0,Loose ball foul by G. Dragić (drawn by D. Šarić),,79,87
439,4,5:39.0,,J. Redick enters the game for R. Covington,79,87
440,4,5:34.0,,Personal foul by T. Johnson (drawn by B. Simmons),79,87
441,4,5:34.0,,J. Embiid enters the game for D. Šarić,79,87
442,4,5:24.0,,Personal foul by J. Johnson,79,87
443,4,5:24.0,Technical foul by J. Johnson,,79,87
444,4,5:24.0,,J. Redick makes technical free throw,79,88
445,4,5:24.0,,M. Belinelli makes free throw 1 of 2,79,89
446,4,5:24.0,,M. Belinelli makes free throw 2 of 2,79,90
447,4,5:16.0,J. Johnson makes 2-pt jump shot from 15 ft (assist by G. Dragić),,81,90
448,4,4:53.0,,Shooting foul by T. Johnson (drawn by M. Belinelli),81,90
449,4,4:53.0,W. Ellington enters the game for T. Johnson,,81,90
450,4,4:53.0,,M. Belinelli makes free throw 1 of 2,81,91
451,4,4:53.0,,M. Belinelli misses free throw 2 of 2,81,91
452,4,4:53.0,,Offensive rebound by Team,81,91
453,4,4:45.0,,B. Simmons misses 2-pt hook shot from 11 ft,81,91
454,4,4:43.0,Defensive rebound by J. Johnson,,81,91
455,4,4:34.0,Shooting foul by J. Embiid (drawn by K. Olynyk),,81,91
456,4,4:34.0,K. Olynyk makes free throw 1 of 2,,82,91
457,4,4:34.0,K. Olynyk misses free throw 2 of 2,,82,91
458,4,4:32.0,,Defensive rebound by B. Simmons,82,91
459,4,4:20.0,,Shooting foul by J. Johnson (drawn by B. Simmons),82,91
460,4,4:20.0,,B. Simmons makes free throw 1 of 2,82,92
461,4,4:20.0,,R. Covington enters the game for J. Embiid,82,92
462,4,4:20.0,,B. Simmons makes free throw 2 of 2,82,93
463,4,4:07.0,G. Dragić misses 2-pt jump shot from 16 ft,,82,93
464,4,4:04.0,,Defensive rebound by M. Belinelli,82,93
465,4,3:48.0,,Personal block foul by K. Olynyk (drawn by J. Redick),82,93
466,4,3:48.0,,J. Redick makes free throw 1 of 2,82,94
467,4,3:48.0,,J. Redick makes free throw 2 of 2,82,95
468,4,3:48.0,Miami full timeout,,82,95
469,4,3:32.0,K. Olynyk makes 2-pt layup from 1 ft,,84,95
470,4,3:15.0,,J. Redick misses 3-pt jump shot from 23 ft,84,95
471,4,3:11.0,Defensive rebound by G. Dragić,,84,95
472,4,3:06.0,D. Wade misses 3-pt jump shot from 24 ft,,84,95
473,4,3:05.0,Offensive rebound by Team,,84,95
474,4,3:05.0,,Loose ball foul by E. İlyasova (drawn by K. Olynyk),84,95
475,4,2:57.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by G. Dragić),,87,95
476,4,2:38.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Covington),87,97
477,4,2:28.0,K. Olynyk makes 2-pt jump shot from 19 ft (assist by G. Dragić),,89,97
478,4,2:11.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by M. Belinelli),89,100
479,4,1:57.0,K. Olynyk misses 3-pt jump shot from 25 ft,,89,100
480,4,1:54.0,,Defensive rebound by B. Simmons,89,100
481,4,1:36.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by E. İlyasova),89,102
482,4,1:36.0,Violation by K. Olynyk (def goaltending),,89,102
483,4,1:24.0,D. Wade misses 2-pt jump shot from 5 ft,,89,102
484,4,1:22.0,,Defensive rebound by M. Belinelli,89,102
485,4,1:03.0,,J. Redick misses 3-pt jump shot from 29 ft,89,102
486,4,0:57.0,,Offensive rebound by B. Simmons,89,102
487,4,0:35.0,,Turnover by E. İlyasova (lost ball; steal by K. Olynyk),89,102
488,4,0:32.0,K. Olynyk makes 2-pt layup from 1 ft,,91,102
489,4,0:25.0,,Personal foul by K. Olynyk (drawn by J. Redick),91,102
490,4,0:25.0,,J. Redick makes free throw 1 of 2,91,103
491,4,0:25.0,,J. Redick makes free throw 2 of 2,91,104
492,4,0:01.0,Turnover by Team (shot clock),,91,104
