,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
380,4,2:06.0,,K. Durant misses 2-pt dunk from 3 ft (block by A. Davis),121,115
381,4,2:03.0,,Offensive rebound by D. Green,121,115
382,4,2:03.0,,D. Green makes 2-pt layup from 1 ft,121,117
383,4,1:43.0,N. Mirotić misses 2-pt jump shot from 19 ft,,121,117
384,4,1:38.0,,Defensive rebound by K. Looney,121,117
385,4,1:23.0,,Turnover by K. Durant (lost ball; steal by J. Holiday),121,117
386,4,1:06.0,R. Rondo misses 2-pt hook shot from 6 ft,,121,117
387,4,1:02.0,,Defensive rebound by K. Durant,121,117
388,4,1:01.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),121,119
389,4,1:01.0,New Orleans full timeout,,121,119
390,4,0:46.0,J. Holiday misses 3-pt jump shot from 27 ft,,121,119
391,4,0:41.0,,Defensive rebound by K. Looney,121,119
392,4,0:31.0,,Turnover by K. Durant (lost ball; steal by R. Rondo),121,119
393,4,0:23.0,E. Moore makes 2-pt jump shot from 17 ft (assist by A. Davis),,123,119
394,4,0:23.0,,Golden State full timeout,123,119
395,4,0:23.0,,Q. Cook enters the game for K. Looney,123,119
396,4,0:18.0,,K. Durant misses 3-pt jump shot from 31 ft,123,119
397,4,0:15.0,Defensive rebound by J. Holiday,,123,119
398,4,0:15.0,Personal foul by Q. Cook (drawn by J. Holiday),,123,119
399,4,0:15.0,J. Holiday makes free throw 1 of 2,,124,119
400,4,0:15.0,J. Holiday makes free throw 2 of 2,,125,119
401,4,0:09.0,,Personal foul by A. Davis (drawn by K. Durant),125,119
402,4,0:09.0,,K. Durant misses free throw 1 of 2,125,119
403,4,0:09.0,,Offensive rebound by Team,125,119
404,4,0:09.0,,K. Looney enters the game for D. Green,125,119
405,4,0:09.0,,K. Durant makes free throw 2 of 2,125,120
406,4,0:09.0,New Orleans full timeout,,125,120
407,4,0:08.0,Personal foul by A. Iguodala (drawn by A. Davis),,125,120
408,4,0:08.0,A. Davis misses free throw 1 of 2,,125,120
409,4,0:08.0,Offensive rebound by Team,,125,120
410,4,0:08.0,,D. Green enters the game for K. Looney,125,120
411,4,0:08.0,A. Davis makes free throw 2 of 2,,126,120
412,4,0:08.0,,Golden State full timeout,126,120
413,4,0:03.0,,Q. Cook misses 3-pt jump shot from 25 ft (block by A. Davis),126,120
414,4,0:02.0,Defensive rebound by J. Holiday,,126,120
