,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
381,4,4:52.0,H. Ellenson makes 3-pt jump shot from 26 ft (assist by D. Buycks),,72,104
382,4,4:26.0,,R. Holmes misses 2-pt dunk from 1 ft,72,104
383,4,4:24.0,Defensive rebound by D. Buycks,,72,104
384,4,4:17.0,L. Galloway makes 2-pt jump shot from 11 ft (assist by D. Buycks),,74,104
385,4,3:56.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by R. Holmes),74,107
386,4,3:52.0,Personal foul by T. Booker (drawn by D. Buycks),,74,107
387,4,3:52.0,,J. Anderson enters the game for R. Holmes,74,107
388,4,3:36.0,L. Galloway makes 3-pt jump shot from 25 ft,,77,107
389,4,3:21.0,,T. Luwawu-Cabarrot makes 2-pt jump shot from 20 ft (assist by J. Anderson),77,109
390,4,2:57.0,L. Galloway misses 3-pt jump shot from 26 ft,,77,109
391,4,2:54.0,,Defensive rebound by T. McConnell,77,109
392,4,2:33.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by T. McConnell),77,112
393,4,2:11.0,H. Ellenson misses 2-pt jump shot from 7 ft,,77,112
394,4,2:08.0,,Defensive rebound by T. Booker,77,112
395,4,1:58.0,,T. McConnell makes 2-pt layup from 1 ft,77,114
396,4,1:47.0,Shooting foul by J. McAdoo (drawn by D. Buycks),,77,114
397,4,1:47.0,Detroit full timeout,,77,114
398,4,1:47.0,,R. Holmes enters the game for T. McConnell,77,114
399,4,1:47.0,D. Buycks misses free throw 1 of 2,,77,114
400,4,1:47.0,Offensive rebound by Team,,77,114
401,4,1:47.0,D. Buycks makes free throw 2 of 2,,78,114
402,4,1:32.0,,J. Anderson misses 3-pt jump shot from 25 ft,78,114
403,4,1:28.0,Defensive rebound by D. Buycks,,78,114
404,4,1:18.0,D. Buycks misses 2-pt jump shot from 19 ft,,78,114
405,4,1:15.0,,Defensive rebound by J. McAdoo,78,114
406,4,1:01.0,,T. Booker misses 2-pt jump shot from 17 ft,78,114
407,4,0:58.0,Defensive rebound by E. Moreland,,78,114
408,4,0:36.0,H. Ellenson misses 2-pt jump shot from 7 ft,,78,114
409,4,0:34.0,,Defensive rebound by J. Anderson,78,114
410,4,0:24.0,,T. Booker misses 2-pt jump shot from 19 ft,78,114
411,4,0:21.0,Defensive rebound by L. Montero,,78,114
412,4,0:09.0,D. Buycks misses 3-pt jump shot from 25 ft,,78,114
413,4,0:06.0,,Defensive rebound by T. Booker,78,114
