,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
389,4,4:20.0,,Turnover by J. Harden (bad pass; steal by R. O'Neale),85,100
390,4,4:16.0,Turnover by R. O'Neale (bad pass; steal by E. Gordon),,85,100
391,4,4:12.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by E. Gordon),85,103
392,4,3:50.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,87,103
393,4,3:33.0,,E. Gordon misses 3-pt jump shot from 25 ft,87,103
394,4,3:32.0,Defensive rebound by J. Ingles,,87,103
395,4,3:16.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,90,103
396,4,2:48.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),90,105
397,4,2:33.0,D. Mitchell misses 2-pt jump shot from 18 ft,,90,105
398,4,2:31.0,Offensive rebound by D. Mitchell,,90,105
399,4,2:30.0,D. Mitchell misses 2-pt layup from 4 ft,,90,105
400,4,2:28.0,Offensive rebound by J. Ingles,,90,105
401,4,2:19.0,R. Gobert makes 2-pt dunk at rim (assist by R. O'Neale),,92,105
402,4,2:13.0,,Personal foul by R. Gobert (drawn by C. Capela),92,105
403,4,2:13.0,,C. Capela makes free throw 1 of 2,92,106
404,4,2:13.0,,C. Paul enters the game for T. Ariza,92,106
405,4,2:13.0,,C. Capela makes free throw 2 of 2,92,107
406,4,2:05.0,D. Mitchell misses 2-pt layup from 4 ft,,92,107
407,4,2:04.0,Offensive rebound by R. Gobert,,92,107
408,4,2:04.0,Shooting foul by L. Mbah a Moute (drawn by R. Gobert),,92,107
409,4,2:04.0,R. Gobert misses free throw 1 of 2,,92,107
410,4,2:04.0,Offensive rebound by Team,,92,107
411,4,2:04.0,R. Gobert misses free throw 2 of 2,,92,107
412,4,2:04.0,,Defensive rebound by C. Capela,92,107
413,4,1:39.0,,J. Harden misses 3-pt jump shot from 29 ft,92,107
414,4,1:39.0,,Offensive rebound by Team,92,107
415,4,1:39.0,,Turnover by Team (shot clock),92,107
416,4,1:39.0,D. Exum enters the game for D. Mitchell,,92,107
417,4,1:30.0,Personal foul by J. Harden (drawn by R. Gobert),,92,107
418,4,1:30.0,R. Gobert makes free throw 1 of 2,,93,107
419,4,1:30.0,R. Gobert misses free throw 2 of 2,,93,107
420,4,1:28.0,,Defensive rebound by J. Harden,93,107
421,4,1:09.0,,C. Paul misses 2-pt jump shot from 17 ft,93,107
422,4,1:07.0,Defensive rebound by R. Gobert,,93,107
423,4,0:58.0,Personal foul by L. Mbah a Moute (drawn by J. Ingles),,93,107
424,4,0:58.0,J. Ingles makes free throw 1 of 2,,94,107
425,4,0:58.0,,T. Black enters the game for J. Harden,94,107
426,4,0:58.0,,G. Green enters the game for C. Capela,94,107
427,4,0:58.0,,A. Jackson enters the game for C. Paul,94,107
428,4,0:58.0,E. Udoh enters the game for R. Gobert,,94,107
429,4,0:58.0,J. Ingles misses free throw 2 of 2,,94,107
430,4,0:57.0,,Defensive rebound by G. Green,94,107
431,4,0:44.0,,G. Green makes 3-pt jump shot from 25 ft (assist by E. Gordon),94,110
432,4,0:35.0,J. Crowder misses 3-pt jump shot from 26 ft,,94,110
433,4,0:35.0,,Defensive rebound by E. Gordon,94,110
434,4,0:25.0,,Offensive foul by G. Green (drawn by J. Crowder),94,110
435,4,0:25.0,,Turnover by G. Green (offensive foul),94,110
436,4,0:20.0,D. Exum misses 2-pt layup from 5 ft (block by T. Black),,94,110
437,4,0:19.0,Offensive rebound by Team,,94,110
438,4,0:08.0,J. Ingles makes 2-pt layup from 3 ft,,96,110
