,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
379,4,3:03.0,,R. Rondo makes 2-pt layup at rim (assist by I. Clark),101,106
380,4,2:52.0,J. Barea makes 2-pt jump shot from 4 ft,,103,106
381,4,2:43.0,,Personal foul by D. Powell (drawn by R. Rondo),103,106
382,4,2:43.0,,R. Rondo makes free throw 1 of 2,103,107
383,4,2:43.0,,R. Rondo makes free throw 2 of 2,103,108
384,4,2:32.0,Turnover by H. Barnes (turnover),,103,108
385,4,2:19.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),103,110
386,4,2:17.0,Dallas full timeout,,103,110
387,4,2:08.0,H. Barnes misses 3-pt jump shot from 28 ft,,103,110
388,4,2:04.0,,Defensive rebound by R. Rondo,103,110
389,4,1:45.0,,R. Rondo makes 2-pt jump shot from 19 ft,103,112
390,4,1:31.0,Personal foul by A. Davis (drawn by J. Barea),,103,112
391,4,1:21.0,H. Barnes misses 2-pt layup from 1 ft,,103,112
392,4,1:19.0,,Defensive rebound by N. Mirotić,103,112
393,4,0:59.0,,Turnover by A. Davis (bad pass; steal by Y. Ferrell),103,112
394,4,0:55.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,103,112
395,4,0:53.0,Offensive rebound by H. Barnes,,103,112
396,4,0:53.0,H. Barnes makes 2-pt layup at rim,,105,112
397,4,0:45.0,,New Orleans full timeout,105,112
398,4,0:45.0,K. Collinsworth enters the game for J. Barea,,105,112
399,4,0:30.0,,R. Rondo makes 3-pt jump shot from 25 ft (assist by A. Davis),105,115
400,4,0:18.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,105,115
401,4,0:15.0,,Defensive rebound by A. Davis,105,115
