,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
394,4,2:43.0,,P. Zipser makes 3-pt jump shot from 23 ft (assist by C. Payne),105,102
395,4,2:23.0,L. James misses 2-pt layup from 1 ft,,105,102
396,4,2:21.0,,Defensive rebound by P. Zipser,105,102
397,4,2:19.0,,A. Blakeney misses 3-pt jump shot from 24 ft,105,102
398,4,2:19.0,,Offensive rebound by D. Valentine,105,102
399,4,2:15.0,,D. Valentine misses 3-pt jump shot from 25 ft,105,102
400,4,2:15.0,Defensive rebound by G. Hill,,105,102
401,4,1:50.0,J. Clarkson misses 3-pt jump shot from 26 ft,,105,102
402,4,1:47.0,,Defensive rebound by P. Zipser,105,102
403,4,1:41.0,,C. Payne makes 3-pt jump shot from 27 ft (assist by P. Zipser),105,105
404,4,1:27.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by L. James),,108,105
405,4,1:27.0,Shooting foul by D. Valentine (drawn by J. Clarkson),,108,105
406,4,1:27.0,J. Clarkson makes free throw 1 of 1,,109,105
407,4,1:12.0,,Personal foul by L. James (drawn by P. Zipser),109,105
408,4,1:03.0,,C. Payne misses 2-pt layup from 9 ft (block by J. Calderón),109,105
409,4,0:58.0,,Offensive rebound by C. Payne,109,105
410,4,0:57.0,,Turnover by C. Payne (bad pass; steal by L. James),109,105
411,4,0:39.0,L. James makes 2-pt jump shot from 13 ft,,111,105
412,4,0:39.0,,Chicago full timeout,111,105
413,4,0:30.0,,C. Payne misses 2-pt layup from 3 ft (block by L. James),111,105
414,4,0:29.0,,Offensive rebound by Team,111,105
415,4,0:26.0,,A. Blakeney makes 2-pt dunk at rim (assist by C. Payne),111,107
416,4,0:25.0,Personal take foul by P. Zipser (drawn by G. Hill),,111,107
417,4,0:25.0,G. Hill makes free throw 1 of 2,,112,107
418,4,0:25.0,G. Hill makes free throw 2 of 2,,113,107
419,4,0:13.0,,D. Valentine makes 2-pt layup at rim,113,109
420,4,0:11.0,Personal take foul by D. Valentine (drawn by G. Hill),,113,109
421,4,0:11.0,G. Hill makes free throw 1 of 2,,114,109
422,4,0:11.0,,C. Felício enters the game for C. Payne,114,109
423,4,0:11.0,G. Hill misses free throw 2 of 2,,114,109
424,4,0:11.0,,Defensive rebound by B. Portis,114,109
425,4,0:11.0,,Chicago full timeout,114,109
426,4,0:11.0,,C. Payne enters the game for C. Felício,114,109
427,4,0:07.0,,P. Zipser misses 2-pt jump shot from 21 ft,114,109
428,4,0:05.0,Defensive rebound by L. James,,114,109
