,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW ORLEANS_ACTION,TORONTO_SCORE,NEW ORLEANS_SCORE
370,4,3:38.0,J. Valančiūnas makes free throw 1 of 2,,115,103
371,4,3:38.0,J. Valančiūnas makes free throw 2 of 2,,116,103
372,4,3:20.0,,J. Nelson misses 3-pt jump shot from 24 ft,116,103
373,4,3:17.0,Defensive rebound by J. Valančiūnas,,116,103
374,4,3:13.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,119,103
375,4,2:56.0,,J. Holiday misses 2-pt jump shot from 7 ft,119,103
376,4,2:53.0,Defensive rebound by J. Valančiūnas,,119,103
377,4,2:48.0,Turnover by K. Lowry (bad pass; steal by J. Nelson),,119,103
378,4,2:46.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Nelson),119,105
379,4,2:19.0,D. DeRozan misses 2-pt jump shot from 22 ft,,119,105
380,4,2:16.0,Offensive rebound by K. Lowry,,119,105
381,4,2:10.0,Shooting foul by E. Moore (drawn by K. Lowry),,119,105
382,4,2:10.0,K. Lowry makes free throw 1 of 2,,120,105
383,4,2:10.0,,J. Jones enters the game for D. Cousins,120,105
384,4,2:10.0,,C. Diallo enters the game for J. Holiday,120,105
385,4,2:10.0,,D. Miller enters the game for A. Davis,120,105
386,4,2:10.0,,C. Cooke enters the game for E. Moore,120,105
387,4,2:10.0,A. McKinnie enters the game for D. DeRozan,,120,105
388,4,2:10.0,K. Lowry makes free throw 2 of 2,,121,105
389,4,1:56.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by D. Miller),121,108
390,4,1:38.0,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),,123,108
391,4,1:25.0,,D. Miller makes 3-pt jump shot from 24 ft (assist by C. Cooke),123,111
392,4,1:08.0,Turnover by S. Ibaka (step out of bounds),,123,111
393,4,1:08.0,P. Siakam enters the game for K. Lowry,,123,111
394,4,1:08.0,,D. Miller makes free throw 1 of 1,123,112
395,4,0:46.0,,D. Miller makes 2-pt jump shot from 21 ft (assist by J. Nelson),123,114
396,4,0:28.0,Personal foul by D. Miller (drawn by S. Ibaka),,123,114
397,4,0:28.0,S. Ibaka makes free throw 1 of 2,,124,114
398,4,0:28.0,J. Poeltl enters the game for J. Valančiūnas,,124,114
399,4,0:28.0,S. Ibaka makes free throw 2 of 2,,125,114
400,4,0:19.0,,Shooting foul by S. Ibaka (drawn by J. Jones),125,114
401,4,0:19.0,,J. Jones makes free throw 1 of 2,125,115
402,4,0:19.0,,J. Jones makes free throw 2 of 2,125,116
