,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
378,4,10:48.0,,Defensive rebound by C. LeVert,94,93
379,4,10:29.0,,C. LeVert misses 2-pt jump shot from 17 ft,94,93
380,4,10:26.0,Defensive rebound by A. Afflalo,,94,93
381,4,10:16.0,M. Hezonja makes 3-pt jump shot from 22 ft (assist by D. Augustin),,97,93
382,4,9:47.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,97,93
383,4,9:45.0,,Offensive rebound by S. Dinwiddie,97,93
384,4,9:44.0,,S. Dinwiddie makes 2-pt layup from 1 ft,97,95
385,4,9:26.0,Turnover by J. Simmons (lost ball; steal by C. LeVert),,97,95
386,4,9:24.0,,Shooting foul by B. Biyombo (drawn by C. LeVert),97,95
387,4,9:24.0,,C. LeVert misses free throw 1 of 2,97,95
388,4,9:24.0,,Offensive rebound by Team,97,95
389,4,9:24.0,,C. LeVert makes free throw 2 of 2,97,96
390,4,9:06.0,Offensive foul by B. Biyombo (drawn by S. Dinwiddie),,97,96
391,4,9:06.0,Turnover by B. Biyombo (offensive foul),,97,96
392,4,8:55.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),97,99
393,4,8:35.0,B. Biyombo makes 2-pt layup from 1 ft (assist by D. Augustin),,99,99
394,4,8:35.0,Shooting foul by S. Dinwiddie (drawn by B. Biyombo),,99,99
395,4,8:35.0,B. Biyombo makes free throw 1 of 1,,100,99
396,4,8:23.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,100,102
397,4,8:09.0,Turnover by D. Augustin (bad pass; steal by C. LeVert),,100,102
398,4,7:58.0,,Shooting foul by J. Simmons (drawn by J. Allen),100,102
399,4,7:58.0,,J. Allen makes free throw 1 of 2,100,103
400,4,7:58.0,J. Isaac enters the game for A. Afflalo,,100,103
401,4,7:58.0,N. Vučević enters the game for M. Hezonja,,100,103
402,4,7:58.0,T. Ross enters the game for B. Biyombo,,100,103
403,4,7:58.0,,J. Allen makes free throw 2 of 2,100,104
404,4,7:43.0,N. Vučević makes 2-pt hook shot from 6 ft,,102,104
405,4,7:28.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),102,106
406,4,7:13.0,T. Ross misses 2-pt jump shot from 13 ft,,102,106
407,4,7:10.0,Offensive rebound by D. Augustin,,102,106
408,4,7:02.0,Orlando full timeout,,102,106
409,4,7:02.0,E. Fournier enters the game for J. Simmons,,102,106
410,4,7:01.0,J. Isaac makes 2-pt dunk at rim (assist by T. Ross),,104,106
411,4,6:50.0,,J. Harris misses 3-pt jump shot from 24 ft,104,106
412,4,6:47.0,Defensive rebound by E. Fournier,,104,106
413,4,6:45.0,T. Ross makes 2-pt dunk at rim (assist by E. Fournier),,106,106
414,4,6:30.0,,Turnover by Q. Acy (lost ball; steal by J. Isaac),106,106
415,4,6:27.0,Turnover by J. Isaac (lost ball; steal by J. Allen),,106,106
416,4,6:09.0,,J. Harris makes 2-pt layup from 1 ft (assist by C. LeVert),106,108
417,4,5:50.0,E. Fournier misses 2-pt jump shot from 20 ft,,106,108
418,4,5:47.0,,Defensive rebound by Q. Acy,106,108
419,4,5:34.0,,J. Harris makes 2-pt jump shot from 15 ft (assist by S. Dinwiddie),106,110
420,4,5:07.0,J. Isaac misses 2-pt jump shot from 18 ft,,106,110
421,4,5:04.0,,Defensive rebound by J. Allen,106,110
422,4,4:52.0,,Personal foul by E. Fournier (drawn by S. Dinwiddie),106,110
423,4,4:52.0,,D. Russell enters the game for S. Dinwiddie,106,110
424,4,4:52.0,,R. Hollis-Jefferson enters the game for J. Harris,106,110
425,4,4:52.0,,A. Crabbe enters the game for Q. Acy,106,110
426,4,4:52.0,,D. Carroll enters the game for C. LeVert,106,110
427,4,4:52.0,S. Mack enters the game for D. Augustin,,106,110
428,4,4:50.0,,Turnover by D. Russell (traveling),106,110
429,4,4:42.0,Personal foul by J. Allen (drawn by N. Vučević),,106,110
430,4,4:32.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by J. Isaac),,108,110
431,4,4:08.0,,D. Carroll makes 3-pt jump shot from 24 ft,108,113
432,4,3:53.0,Turnover by S. Mack (bad pass; steal by D. Carroll),,108,113
433,4,3:40.0,,Turnover by A. Crabbe (bad pass; steal by E. Fournier),108,113
434,4,3:35.0,E. Fournier misses 2-pt layup from 1 ft,,108,113
435,4,3:29.0,Offensive rebound by T. Ross,,108,113
436,4,3:29.0,T. Ross misses 2-pt layup at rim,,108,113
437,4,3:28.0,,Defensive rebound by R. Hollis-Jefferson,108,113
438,4,3:14.0,,D. Russell misses 2-pt jump shot from 16 ft,108,113
439,4,3:14.0,,Offensive rebound by Team,108,113
440,4,3:14.0,Loose ball foul by S. Mack (drawn by J. Allen),,108,113
441,4,3:14.0,,T. Booker enters the game for J. Allen,108,113
442,4,3:14.0,D. Augustin enters the game for S. Mack,,108,113
443,4,3:14.0,,Brooklyn full timeout,108,113
444,4,3:06.0,,D. Russell makes 2-pt layup at rim,108,115
445,4,2:45.0,N. Vučević makes 2-pt hook shot from 12 ft,,110,115
446,4,2:24.0,,D. Russell makes 2-pt layup from 1 ft,110,117
447,4,2:10.0,N. Vučević makes 3-pt jump shot from 24 ft (assist by D. Augustin),,113,117
448,4,2:00.0,,D. Russell misses 3-pt jump shot from 24 ft,113,117
449,4,1:59.0,Defensive rebound by T. Ross,,113,117
450,4,1:59.0,Personal foul by T. Booker (drawn by T. Ross),,113,117
451,4,1:44.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by T. Ross),,116,117
452,4,1:23.0,,D. Russell makes 2-pt jump shot from 18 ft,116,119
453,4,1:23.0,,Shooting foul by D. Augustin (drawn by D. Russell),116,119
454,4,1:23.0,,D. Russell misses free throw 1 of 1,116,119
455,4,1:20.0,Defensive rebound by N. Vučević,,116,119
456,4,1:02.0,N. Vučević misses 2-pt hook shot from 6 ft,,116,119
457,4,1:01.0,,Defensive rebound by T. Booker,116,119
458,4,1:01.0,,Personal foul by N. Vučević (drawn by T. Booker),116,119
459,4,1:01.0,,T. Booker makes free throw 1 of 2,116,120
460,4,1:01.0,,T. Booker makes free throw 2 of 2,116,121
461,4,1:01.0,Orlando full timeout,,116,121
462,4,0:43.0,Turnover by N. Vučević (lost ball; steal by R. Hollis-Jefferson),,116,121
463,4,0:25.0,,Turnover by D. Russell (lost ball; steal by D. Augustin),116,121
464,4,0:25.0,,Loose ball foul by D. Russell (drawn by D. Augustin),116,121
465,4,0:25.0,D. Augustin makes free throw 2 of 2,,117,121
466,4,0:25.0,D. Augustin makes free throw 1 of 2,,118,121
467,4,0:24.0,,Personal take foul by D. Augustin (drawn by T. Booker),118,121
468,4,0:24.0,,T. Booker misses free throw 1 of 2,118,121
469,4,0:24.0,,Offensive rebound by Team,118,121
470,4,0:24.0,,C. LeVert enters the game for D. Russell,118,121
471,4,0:24.0,,T. Booker makes free throw 2 of 2,118,122
472,4,0:14.0,T. Ross makes 3-pt jump shot from 25 ft,,121,122
473,4,0:13.0,,Personal take foul by N. Vučević (drawn by A. Crabbe),121,122
474,4,0:13.0,,A. Crabbe makes free throw 1 of 2,121,123
475,4,0:13.0,,A. Crabbe makes free throw 2 of 2,121,124
476,4,0:13.0,Orlando full timeout,,121,124
477,4,0:13.0,,S. Dinwiddie enters the game for A. Crabbe,121,124
478,4,0:03.0,E. Fournier misses 3-pt jump shot from 22 ft,,121,124
479,4,0:00.0,,Defensive rebound by T. Booker,121,124
480,4,0:00.0,,Personal take foul by D. Augustin (drawn by T. Booker),121,124
481,4,0:00.0,,T. Booker makes free throw 1 of 2,121,125
482,4,0:00.0,,T. Booker makes free throw 2 of 2,121,126
