,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
384,4,2:11.0,,N. Jokić misses 2-pt layup from 1 ft,82,96
385,4,2:11.0,,Offensive rebound by N. Jokić,82,96
386,4,1:56.0,,Personal foul by D. Favors (drawn by N. Jokić),82,96
387,4,1:46.0,,J. Murray makes 3-pt jump shot from 27 ft,82,99
388,4,1:31.0,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. Hood),,85,99
389,4,1:20.0,Violation by R. Hood (kicked ball),,85,99
390,4,1:10.0,,W. Barton misses 3-pt jump shot from 25 ft,85,99
391,4,1:06.0,Defensive rebound by J. Ingles,,85,99
392,4,1:02.0,Personal foul by G. Harris (drawn by A. Burks),,85,99
393,4,1:02.0,,M. Beasley enters the game for G. Harris,85,99
394,4,0:54.0,D. Favors misses 2-pt layup from 2 ft,,85,99
395,4,0:47.0,,Defensive rebound by N. Jokić,85,99
396,4,0:44.0,,M. Beasley misses 2-pt layup from 2 ft,85,99
397,4,0:42.0,Defensive rebound by D. Favors,,85,99
398,4,0:40.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Favors),,88,99
399,4,0:15.0,,J. Murray misses 2-pt layup from 2 ft,88,99
400,4,0:13.0,Defensive rebound by J. Ingles,,88,99
401,4,0:11.0,R. Hood makes 3-pt jump shot from 23 ft (assist by J. Ingles),,91,99
