,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
386,4,5:30.0,,Offensive rebound by R. Felton,94,88
387,4,5:26.0,,J. Grant enters the game for R. Felton,94,88
388,4,5:15.0,,P. George misses 3-pt jump shot from 24 ft,94,88
389,4,5:12.0,Defensive rebound by J. Hart,,94,88
390,4,4:55.0,B. Lopez misses 2-pt hook shot from 7 ft,,94,88
391,4,4:53.0,,Defensive rebound by J. Grant,94,88
392,4,4:42.0,,J. Grant makes 2-pt layup at rim,94,90
393,4,4:26.0,J. Randle misses 2-pt layup from 1 ft (block by C. Anthony),,94,90
394,4,4:26.0,Offensive rebound by Team,,94,90
395,4,4:16.0,J. Randle makes 2-pt jump shot from 1 ft,,96,90
396,4,3:59.0,,P. George misses 2-pt layup from 2 ft,96,90
397,4,3:58.0,Defensive rebound by J. Hart,,96,90
398,4,3:54.0,J. Hart makes 2-pt layup at rim,,98,90
399,4,3:45.0,,S. Adams makes 2-pt jump shot from 6 ft (assist by R. Westbrook),98,92
400,4,3:32.0,B. Ingram makes 2-pt layup at rim,,100,92
401,4,3:32.0,Shooting foul by P. George (drawn by B. Ingram),,100,92
402,4,3:32.0,,Technical foul by P. George,100,92
403,4,3:32.0,J. Clarkson makes technical free throw,,101,92
404,4,3:32.0,B. Ingram makes free throw 1 of 1,,102,92
405,4,3:27.0,,R. Westbrook misses 2-pt layup from 1 ft,102,92
406,4,3:25.0,Defensive rebound by J. Hart,,102,92
407,4,3:08.0,J. Randle misses 2-pt jump shot from 3 ft,,102,92
408,4,3:06.0,,Defensive rebound by P. George,102,92
409,4,3:03.0,,Shooting foul by B. Lopez (drawn by J. Grant),102,92
410,4,3:03.0,,J. Grant makes free throw 1 of 2,102,93
411,4,3:03.0,LA Lakers full timeout,,102,93
412,4,3:03.0,,J. Grant misses free throw 2 of 2,102,93
413,4,3:01.0,Defensive rebound by J. Clarkson,,102,93
414,4,2:44.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,105,93
415,4,2:31.0,,P. George misses 2-pt layup at rim,105,93
416,4,2:30.0,,Offensive rebound by P. George,105,93
417,4,2:30.0,,P. George makes 2-pt layup at rim,105,95
418,4,2:04.0,B. Ingram misses 3-pt jump shot from 24 ft,,105,95
419,4,2:02.0,,Defensive rebound by C. Anthony,105,95
420,4,1:57.0,,C. Anthony misses 3-pt jump shot from 25 ft,105,95
421,4,1:54.0,,Offensive rebound by Team,105,95
422,4,1:54.0,Loose ball foul by B. Lopez (drawn by R. Westbrook),,105,95
423,4,1:54.0,,R. Westbrook makes free throw 1 of 2,105,96
424,4,1:54.0,,R. Westbrook makes free throw 2 of 2,105,97
425,4,1:32.0,J. Clarkson misses 2-pt layup from 3 ft,,105,97
426,4,1:30.0,,Defensive rebound by P. George,105,97
427,4,1:12.0,,C. Anthony misses 2-pt jump shot from 17 ft (block by B. Ingram),105,97
428,4,1:09.0,Defensive rebound by B. Ingram,,105,97
429,4,1:08.0,J. Randle makes 2-pt dunk at rim (assist by B. Ingram),,107,97
430,4,1:08.0,,Oklahoma City full timeout,107,97
431,4,1:08.0,,Á. Abrines enters the game for J. Grant,107,97
432,4,1:04.0,,R. Westbrook makes 2-pt layup from 1 ft,107,99
433,4,0:48.0,Turnover by J. Clarkson (bad pass; steal by S. Adams),,107,99
434,4,0:46.0,,P. George makes 2-pt dunk at rim,107,101
435,4,0:43.0,Personal foul by S. Adams (drawn by B. Ingram),,107,101
436,4,0:43.0,,J. Grant enters the game for Á. Abrines,107,101
437,4,0:38.0,Turnover by J. Clarkson (bad pass; steal by P. George),,107,101
438,4,0:36.0,,P. George misses 3-pt jump shot from 22 ft,107,101
439,4,0:35.0,,Offensive rebound by R. Westbrook,107,101
440,4,0:32.0,,Turnover by R. Westbrook (bad pass; steal by J. Randle),107,101
441,4,0:26.0,Personal take foul by R. Westbrook (drawn by B. Ingram),,107,101
442,4,0:26.0,B. Ingram misses free throw 1 of 2,,107,101
443,4,0:26.0,Offensive rebound by Team,,107,101
444,4,0:26.0,,Á. Abrines enters the game for J. Grant,107,101
445,4,0:26.0,B. Ingram misses free throw 2 of 2,,107,101
446,4,0:26.0,,Defensive rebound by P. George,107,101
447,4,0:26.0,,Oklahoma City full timeout,107,101
448,4,0:24.0,,P. George makes 3-pt jump shot from 25 ft (assist by Á. Abrines),107,104
449,4,0:21.0,,J. Grant enters the game for Á. Abrines,107,104
450,4,0:17.0,Personal foul by P. George (drawn by J. Randle),,107,104
451,4,0:17.0,J. Randle makes free throw 1 of 2,,108,104
452,4,0:17.0,,Á. Abrines enters the game for J. Grant,108,104
453,4,0:17.0,C. Brewer enters the game for J. Clarkson,,108,104
454,4,0:17.0,K. Caldwell-Pope enters the game for B. Lopez,,108,104
455,4,0:17.0,J. Randle misses free throw 2 of 2,,108,104
456,4,0:16.0,,Defensive rebound by C. Anthony,108,104
457,4,0:09.0,,R. Westbrook misses 3-pt jump shot from 26 ft,108,104
458,4,0:05.0,Defensive rebound by J. Hart,,108,104
459,4,0:05.0,LA Lakers full timeout,,108,104
460,4,0:05.0,,J. Grant enters the game for Á. Abrines,108,104
461,4,0:05.0,J. Clarkson enters the game for J. Hart,,108,104
462,4,0:05.0,A. Caruso enters the game for C. Brewer,,108,104
