,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
372,4,5:38.0,,A. Gordon enters the game for M. Hezonja,101,96
373,4,5:38.0,K. Lowry enters the game for C. Miles,,101,96
374,4,5:38.0,,J. Simmons makes free throw 2 of 2,101,97
375,4,5:22.0,Turnover by F. VanVleet (bad pass),,101,97
376,4,5:11.0,D. DeRozan enters the game for D. Wright,,101,97
377,4,5:11.0,,E. Fournier enters the game for S. Mack,101,97
378,4,5:03.0,,D. Augustin misses 2-pt layup from 1 ft,101,97
379,4,5:00.0,Defensive rebound by J. Poeltl,,101,97
380,4,4:52.0,P. Siakam makes 2-pt jump shot from 10 ft,,103,97
381,4,4:36.0,,Turnover by N. Vučević (bad pass),103,97
382,4,4:23.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by K. Lowry),,106,97
383,4,4:05.0,,Shooting foul by J. Poeltl (drawn by E. Fournier),106,97
384,4,4:05.0,,E. Fournier makes free throw 1 of 2,106,98
385,4,4:05.0,,E. Fournier misses free throw 2 of 2,106,98
386,4,4:03.0,Defensive rebound by J. Poeltl,,106,98
387,4,4:03.0,Toronto full timeout,,106,98
388,4,3:44.0,P. Siakam misses 2-pt layup from 1 ft,,106,98
389,4,3:36.0,Offensive rebound by P. Siakam,,106,98
390,4,3:36.0,P. Siakam makes 2-pt layup at rim,,108,98
391,4,3:24.0,,N. Vučević misses 3-pt jump shot from 26 ft,108,98
392,4,3:21.0,Defensive rebound by F. VanVleet,,108,98
393,4,3:18.0,P. Siakam makes 2-pt layup at rim (assist by F. VanVleet),,110,98
394,4,3:07.0,,J. Simmons misses 2-pt jump shot from 3 ft (block by J. Poeltl),110,98
395,4,3:07.0,,Offensive rebound by Team,110,98
396,4,2:58.0,,D. Augustin misses 3-pt jump shot from 26 ft,110,98
397,4,2:55.0,Defensive rebound by J. Poeltl,,110,98
398,4,2:36.0,F. VanVleet misses 2-pt layup from 2 ft,,110,98
399,4,2:31.0,Offensive rebound by J. Poeltl,,110,98
400,4,2:31.0,J. Poeltl misses 2-pt layup at rim,,110,98
401,4,2:31.0,,Defensive rebound by A. Gordon,110,98
402,4,2:30.0,,A. Gordon misses 3-pt jump shot from 25 ft,110,98
403,4,2:30.0,Defensive rebound by P. Siakam,,110,98
404,4,2:18.0,D. DeRozan misses 3-pt jump shot from 24 ft,,110,98
405,4,2:14.0,,Defensive rebound by D. Augustin,110,98
406,4,2:09.0,,N. Vučević makes 2-pt jump shot from 13 ft (assist by E. Fournier),110,100
407,4,1:52.0,Shooting foul by E. Fournier (drawn by D. DeRozan),,110,100
408,4,1:52.0,D. DeRozan makes free throw 1 of 2,,111,100
409,4,1:52.0,D. DeRozan makes free throw 2 of 2,,112,100
410,4,1:38.0,,E. Fournier misses 3-pt jump shot from 26 ft,112,100
411,4,1:34.0,Defensive rebound by K. Lowry,,112,100
412,4,1:17.0,K. Lowry misses 3-pt jump shot from 25 ft,,112,100
413,4,1:13.0,,Defensive rebound by A. Gordon,112,100
414,4,1:06.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by N. Vučević),112,103
415,4,0:46.0,K. Lowry makes 2-pt layup from 2 ft,,114,103
416,4,0:46.0,Shooting foul by N. Vučević (drawn by K. Lowry),,114,103
417,4,0:46.0,,W. Iwundu enters the game for A. Gordon,114,103
418,4,0:46.0,,S. Mack enters the game for N. Vučević,114,103
419,4,0:46.0,,R. Vaughn enters the game for D. Augustin,114,103
420,4,0:46.0,,K. Birch enters the game for J. Simmons,114,103
421,4,0:46.0,,M. Hezonja enters the game for E. Fournier,114,103
422,4,0:46.0,N. Powell enters the game for D. DeRozan,,114,103
423,4,0:46.0,K. Lowry makes free throw 1 of 1,,115,103
424,4,0:28.0,,Turnover by M. Hezonja (lost ball; steal by P. Siakam),115,103
425,4,0:25.0,P. Siakam makes 2-pt dunk from 1 ft (assist by K. Lowry),,117,103
426,4,0:19.0,,Personal foul by K. Lowry (drawn by M. Hezonja),117,103
427,4,0:19.0,,M. Hezonja misses free throw 1 of 2,117,103
428,4,0:19.0,,Offensive rebound by Team,117,103
429,4,0:19.0,M. Miller enters the game for K. Lowry,,117,103
430,4,0:19.0,,M. Hezonja makes free throw 2 of 2,117,104
