,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
384,4,5:29.0,Turnover by B. Ingram (lost ball; steal by D. Favors),,74,82
385,4,5:18.0,,D. Mitchell makes 2-pt layup from 1 ft,74,84
386,4,4:51.0,J. Randle misses 2-pt jump shot from 8 ft,,74,84
387,4,4:49.0,,Defensive rebound by D. Favors,74,84
388,4,4:32.0,,Turnover by D. Mitchell (lost ball; steal by B. Ingram),74,84
389,4,4:27.0,J. Hart makes 2-pt layup from 1 ft (assist by B. Ingram),,76,84
390,4,4:26.0,,Utah full timeout,76,84
391,4,4:26.0,,R. Rubio enters the game for R. Hood,76,84
392,4,4:26.0,K. Caldwell-Pope enters the game for J. Hart,,76,84
393,4,4:07.0,,J. Ingles misses 3-pt jump shot from 24 ft,76,84
394,4,4:02.0,Defensive rebound by J. Randle,,76,84
395,4,3:53.0,Shooting foul by D. Favors (drawn by L. Nance),,76,84
396,4,3:53.0,L. Nance makes free throw 1 of 2,,77,84
397,4,3:53.0,L. Nance misses free throw 2 of 2,,77,84
398,4,3:51.0,,Defensive rebound by R. Gobert,77,84
399,4,3:37.0,,D. Favors makes 2-pt dunk from 2 ft (assist by D. Mitchell),77,86
400,4,3:10.0,B. Ingram misses 2-pt layup from 5 ft,,77,86
401,4,3:08.0,,Defensive rebound by R. Gobert,77,86
402,4,2:51.0,,D. Mitchell misses 3-pt jump shot from 24 ft,77,86
403,4,2:45.0,,Offensive rebound by R. Rubio,77,86
404,4,2:30.0,,Personal foul by J. Randle (drawn by R. Gobert),77,86
405,4,2:30.0,K. Kuzma enters the game for J. Randle,,77,86
406,4,2:29.0,,R. Rubio misses 2-pt layup from 2 ft,77,86
407,4,2:29.0,,Offensive rebound by R. Gobert,77,86
408,4,2:28.0,,Turnover by D. Favors (bad pass; steal by K. Caldwell-Pope),77,86
409,4,2:27.0,Shooting foul by D. Mitchell (drawn by K. Caldwell-Pope),,77,86
410,4,2:27.0,K. Caldwell-Pope misses free throw 1 of 2,,77,86
411,4,2:27.0,Offensive rebound by Team,,77,86
412,4,2:27.0,K. Caldwell-Pope misses free throw 2 of 2,,77,86
413,4,2:27.0,Offensive rebound by Team,,77,86
414,4,2:27.0,,Loose ball foul by J. Ingles (drawn by L. Nance),77,86
415,4,2:27.0,L. Nance makes free throw 1 of 2,,78,86
416,4,2:27.0,L. Nance makes free throw 2 of 2,,79,86
417,4,2:12.0,,D. Mitchell makes 2-pt layup from 2 ft,79,88
418,4,2:02.0,Turnover by L. Ball (bad pass),,79,88
419,4,1:48.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. Rubio),79,91
420,4,1:47.0,LA Lakers full timeout,,79,91
421,4,1:37.0,L. Ball misses 3-pt jump shot from 22 ft,,79,91
422,4,1:35.0,Offensive rebound by L. Nance,,79,91
423,4,1:31.0,K. Kuzma makes 2-pt jump shot from 6 ft (assist by L. Nance),,81,91
424,4,1:17.0,,Offensive foul by R. Gobert (drawn by L. Ball),81,91
425,4,1:17.0,,Turnover by R. Gobert (offensive foul),81,91
426,4,1:07.0,Turnover by B. Ingram (bad pass),,81,91
427,4,0:47.0,,J. Ingles makes 2-pt layup from 1 ft,81,93
428,4,0:47.0,LA Lakers full timeout,,81,93
429,4,0:47.0,Offensive foul by L. Nance (drawn by R. Rubio),,81,93
430,4,0:47.0,Turnover by L. Nance (offensive foul),,81,93
431,4,0:47.0,,Utah full timeout,81,93
432,4,0:23.0,,R. Rubio makes 3-pt jump shot from 24 ft,81,96
433,4,0:12.0,Turnover by L. Ball (lost ball; steal by R. Rubio),,81,96
