,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHICAGO_ACTION,OKLAHOMA CITY_SCORE,CHICAGO_SCORE
385,4,4:57.0,,Defensive rebound by K. Dunn,88,65
386,4,4:51.0,,Turnover by K. Dunn (lost ball; steal by J. Grant),88,65
387,4,4:48.0,J. Grant makes 2-pt dunk at rim,,90,65
388,4,4:48.0,,Chicago full timeout,90,65
389,4,4:48.0,,K. Felder enters the game for K. Dunn,90,65
390,4,4:48.0,T. Ferguson enters the game for Á. Abrines,,90,65
391,4,4:48.0,N. Collison enters the game for P. Patterson,,90,65
392,4,4:40.0,,C. Felício misses 2-pt layup from 6 ft (block by J. Grant),90,65
393,4,4:35.0,Defensive rebound by J. Grant,,90,65
394,4,4:33.0,Turnover by J. Grant (lost ball; steal by D. Nwaba),,90,65
395,4,4:24.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,90,65
396,4,4:21.0,Defensive rebound by R. Felton,,90,65
397,4,4:15.0,T. Ferguson makes 2-pt jump shot from 16 ft (assist by N. Collison),,92,65
398,4,3:56.0,,Personal foul by T. Ferguson (drawn by D. Nwaba),92,65
399,4,3:56.0,Á. Abrines enters the game for R. Felton,,92,65
400,4,3:50.0,,D. Valentine misses 2-pt jump shot from 10 ft,92,65
401,4,3:46.0,Defensive rebound by J. Huestis,,92,65
402,4,3:28.0,Turnover by J. Huestis (bad pass; steal by D. Valentine),,92,65
403,4,3:26.0,,Shooting foul by T. Ferguson (drawn by Q. Pondexter),92,65
404,4,3:26.0,,Q. Pondexter makes free throw 1 of 2,92,66
405,4,3:26.0,D. Johnson enters the game for J. Grant,,92,66
406,4,3:26.0,,Q. Pondexter makes free throw 2 of 2,92,67
407,4,3:08.0,D. Johnson makes 2-pt layup from 2 ft (assist by J. Huestis),,94,67
408,4,2:46.0,,Turnover by Q. Pondexter (bad pass; steal by Á. Abrines),94,67
409,4,2:37.0,Turnover by Á. Abrines (bad pass; steal by D. Nwaba),,94,67
410,4,2:31.0,,D. Valentine makes 2-pt layup from 11 ft (assist by K. Felder),94,69
411,4,2:00.0,Á. Abrines makes 3-pt jump shot from 24 ft (assist by D. Johnson),,97,69
412,4,1:39.0,,Q. Pondexter misses 3-pt jump shot from 25 ft,97,69
413,4,1:33.0,Defensive rebound by D. Johnson,,97,69
414,4,1:20.0,J. Huestis misses 3-pt jump shot from 24 ft,,97,69
415,4,1:16.0,,Defensive rebound by C. Felício,97,69
416,4,1:08.0,,D. Valentine misses 2-pt jump shot from 8 ft (block by D. Johnson),97,69
417,4,1:05.0,,Offensive rebound by D. Valentine,97,69
418,4,1:03.0,,D. Valentine misses 2-pt jump shot from 21 ft,97,69
419,4,1:01.0,Defensive rebound by T. Ferguson,,97,69
420,4,0:55.0,Á. Abrines misses 3-pt jump shot from 25 ft,,97,69
421,4,0:53.0,Offensive rebound by Team,,97,69
422,4,0:47.0,J. Huestis makes 2-pt jump shot from 21 ft (assist by D. Johnson),,99,69
423,4,0:25.0,,D. Valentine misses 3-pt jump shot from 26 ft,99,69
424,4,0:22.0,Defensive rebound by J. Huestis,,99,69
425,4,0:19.0,Á. Abrines makes 2-pt dunk from 1 ft (assist by D. Johnson),,101,69
426,4,0:06.0,,K. Felder misses 2-pt jump shot from 5 ft (block by D. Johnson),101,69
427,4,0:02.0,Defensive rebound by Á. Abrines,,101,69
