,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
380,4,8:14.0,Shooting foul by T. Maker (drawn by G. Robinson),,87,74
381,4,8:14.0,G. Robinson makes free throw 1 of 2,,88,74
382,4,8:14.0,,J. Henson enters the game for T. Maker,88,74
383,4,8:14.0,G. Robinson makes free throw 2 of 2,,89,74
384,4,8:00.0,,J. Parker makes 2-pt hook shot from 5 ft (assist by G. Antetokounmpo),89,76
385,4,7:41.0,D. Sabonis misses 2-pt layup from 2 ft (block by J. Henson),,89,76
386,4,7:39.0,,Defensive rebound by J. Henson,89,76
387,4,7:34.0,,Personal foul by L. Stephenson (drawn by G. Antetokounmpo),89,76
388,4,7:34.0,,E. Bledsoe enters the game for J. Terry,89,76
389,4,7:34.0,V. Oladipo enters the game for G. Robinson,,89,76
390,4,7:34.0,T. Young enters the game for B. Bogdanović,,89,76
391,4,7:27.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,89,76
392,4,7:24.0,Defensive rebound by D. Sabonis,,89,76
393,4,7:07.0,C. Joseph makes 2-pt jump shot from 18 ft,,91,76
394,4,7:07.0,,Milwaukee full timeout,91,76
395,4,6:48.0,,Turnover by K. Middleton (bad pass),91,76
396,4,6:34.0,D. Sabonis makes 2-pt jump shot from 13 ft (assist by V. Oladipo),,93,76
397,4,6:12.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by J. Parker),93,79
398,4,5:51.0,,J. Terry enters the game for J. Parker,93,79
399,4,5:51.0,Indiana full timeout,,93,79
400,4,5:48.0,Turnover by V. Oladipo (traveling),,93,79
401,4,5:35.0,,Shooting foul by D. Sabonis (drawn by G. Antetokounmpo),93,79
402,4,5:35.0,,G. Antetokounmpo makes free throw 1 of 2,93,80
403,4,5:35.0,M. Turner enters the game for D. Sabonis,,93,80
404,4,5:35.0,,G. Antetokounmpo makes free throw 2 of 2,93,81
405,4,5:10.0,Turnover by Team (shot clock),,93,81
406,4,4:59.0,,K. Middleton makes 2-pt jump shot from 9 ft,93,83
407,4,4:40.0,Turnover by M. Turner (lost ball; steal by E. Bledsoe),,93,83
408,4,4:35.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),93,86
409,4,4:35.0,Indiana full timeout,,93,86
410,4,4:24.0,Offensive foul by M. Turner (drawn by E. Bledsoe),,93,86
411,4,4:24.0,Turnover by M. Turner (offensive foul),,93,86
412,4,4:24.0,D. Sabonis enters the game for M. Turner,,93,86
413,4,4:12.0,,Shooting foul by D. Sabonis (drawn by G. Antetokounmpo),93,86
414,4,4:12.0,,G. Antetokounmpo makes free throw 1 of 2,93,87
415,4,4:12.0,,G. Antetokounmpo makes free throw 2 of 2,93,88
416,4,3:52.0,V. Oladipo misses 3-pt jump shot from 22 ft (block by E. Bledsoe),,93,88
417,4,3:48.0,,Defensive rebound by K. Middleton,93,88
418,4,3:41.0,,Turnover by E. Bledsoe (bad pass; steal by T. Young),93,88
419,4,3:41.0,Personal foul by G. Antetokounmpo (drawn by T. Young),,93,88
420,4,3:19.0,V. Oladipo makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,96,88
421,4,2:55.0,,K. Middleton misses 2-pt jump shot from 19 ft,96,88
422,4,2:55.0,Defensive rebound by Team,,96,88
423,4,2:55.0,Personal foul by G. Antetokounmpo (drawn by V. Oladipo),,96,88
424,4,2:55.0,V. Oladipo misses free throw 1 of 2,,96,88
425,4,2:55.0,Offensive rebound by Team,,96,88
426,4,2:55.0,V. Oladipo misses free throw 2 of 2,,96,88
427,4,2:52.0,,Defensive rebound by G. Antetokounmpo,96,88
428,4,2:43.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),96,90
429,4,2:26.0,L. Stephenson misses 2-pt jump shot from 18 ft,,96,90
430,4,2:25.0,,Defensive rebound by Team,96,90
431,4,2:00.0,,Turnover by K. Middleton (lost ball; steal by T. Young),96,90
432,4,1:56.0,T. Young misses 2-pt layup at rim (block by K. Middleton),,96,90
433,4,1:53.0,,Defensive rebound by E. Bledsoe,96,90
434,4,1:53.0,,J. Terry misses 3-pt jump shot from 25 ft,96,90
435,4,1:50.0,Defensive rebound by D. Sabonis,,96,90
436,4,1:30.0,V. Oladipo misses 2-pt layup from 3 ft,,96,90
437,4,1:30.0,,Defensive rebound by Team,96,90
438,4,1:28.0,,Personal foul by C. Joseph (drawn by E. Bledsoe),96,90
439,4,1:28.0,,E. Bledsoe makes free throw 1 of 2,96,91
440,4,1:28.0,B. Bogdanović enters the game for L. Stephenson,,96,91
441,4,1:28.0,,E. Bledsoe makes free throw 2 of 2,96,92
442,4,1:13.0,V. Oladipo makes 2-pt jump shot from 15 ft,,98,92
443,4,1:13.0,,Milwaukee full timeout,98,92
444,4,1:02.0,,Shooting foul by D. Sabonis (drawn by K. Middleton),98,92
445,4,1:02.0,M. Turner enters the game for D. Sabonis,,98,92
446,4,1:02.0,,K. Middleton makes free throw 1 of 2,98,93
447,4,1:02.0,,K. Middleton makes free throw 2 of 2,98,94
448,4,0:45.0,M. Turner misses 2-pt jump shot from 15 ft,,98,94
449,4,0:43.0,,Defensive rebound by J. Henson,98,94
450,4,0:31.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,98,94
451,4,0:30.0,Defensive rebound by Team,,98,94
452,4,0:20.0,Personal take foul by J. Terry (drawn by V. Oladipo),,98,94
453,4,0:20.0,V. Oladipo misses free throw 1 of 2,,98,94
454,4,0:20.0,Offensive rebound by Team,,98,94
455,4,0:20.0,V. Oladipo makes free throw 2 of 2,,99,94
456,4,0:13.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,99,94
457,4,0:11.0,,Offensive rebound by G. Antetokounmpo,99,94
458,4,0:10.0,,G. Antetokounmpo makes 2-pt dunk at rim,99,96
459,4,0:08.0,Personal take foul by G. Antetokounmpo (drawn by B. Bogdanović),,99,96
460,4,0:08.0,B. Bogdanović makes free throw 1 of 2,,100,96
461,4,0:08.0,B. Bogdanović makes free throw 2 of 2,,101,96
462,4,0:08.0,,Milwaukee full timeout,101,96
463,4,0:05.0,,K. Middleton misses 3-pt jump shot from 22 ft,101,96
464,4,0:04.0,Defensive rebound by T. Young,,101,96
465,4,0:04.0,Personal take foul by K. Middleton (drawn by B. Bogdanović),,101,96
466,4,0:04.0,B. Bogdanović makes free throw 1 of 2,,102,96
467,4,0:04.0,B. Bogdanović makes free throw 2 of 2,,103,96
