,QUARTER,TIME_REMAINING,MIAMI_ACTION,HOUSTON_ACTION,MIAMI_SCORE,HOUSTON_SCORE
386,4,1:54.0,,Personal foul by J. Johnson (drawn by J. Harden),90,93
387,4,1:42.0,,J. Harden misses 3-pt jump shot from 27 ft (block by D. Jones),90,93
388,4,1:42.0,Defensive rebound by H. Whiteside,,90,93
389,4,1:42.0,Turnover by H. Whiteside (lost ball; steal by L. Mbah a Moute),,90,93
390,4,1:17.0,,J. Harden misses 2-pt jump shot from 15 ft,90,93
391,4,1:12.0,Defensive rebound by J. Richardson,,90,93
392,4,1:01.0,W. Ellington misses 2-pt layup from 6 ft,,90,93
393,4,0:58.0,,Defensive rebound by L. Mbah a Moute,90,93
394,4,0:39.0,,C. Paul makes 2-pt jump shot from 17 ft,90,95
395,4,0:38.0,Miami full timeout,,90,95
396,4,0:32.0,J. Johnson misses 3-pt jump shot from 25 ft,,90,95
397,4,0:32.0,Offensive rebound by H. Whiteside,,90,95
398,4,0:28.0,H. Whiteside misses 2-pt layup from 3 ft (block by J. Harden),,90,95
399,4,0:28.0,,Defensive rebound by C. Capela,90,95
400,4,0:18.0,,C. Capela makes 2-pt dunk from 1 ft (assist by E. Gordon),90,97
401,4,0:18.0,Miami full timeout,,90,97
402,4,0:18.0,K. Olynyk enters the game for H. Whiteside,,90,97
403,4,0:15.0,J. Johnson misses 3-pt jump shot from 23 ft,,90,97
404,4,0:14.0,,Defensive rebound by C. Capela,90,97
405,4,0:14.0,,Personal foul by J. Richardson (drawn by C. Capela),90,97
406,4,0:14.0,,C. Capela makes free throw 1 of 2,90,98
407,4,0:14.0,,C. Capela makes free throw 2 of 2,90,99
408,4,0:10.0,W. Ellington misses 3-pt jump shot from 28 ft,,90,99
409,4,0:06.0,,Defensive rebound by C. Capela,90,99
