,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
387,4,3:27.0,,Personal foul by S. Larkin (drawn by K. Walker),93,86
388,4,3:27.0,,M. Kidd-Gilchrist enters the game for J. Lamb,93,86
389,4,3:15.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 8 ft,93,86
390,4,3:13.0,,Offensive rebound by M. Kidd-Gilchrist,93,86
391,4,3:12.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,93,88
392,4,2:45.0,A. Horford makes 2-pt layup at rim (assist by K. Irving),,95,88
393,4,2:34.0,,Turnover by N. Batum (bad pass; steal by J. Tatum),95,88
394,4,2:26.0,Turnover by K. Irving (bad pass; steal by N. Batum),,95,88
395,4,2:22.0,,K. Walker misses 3-pt jump shot from 25 ft,95,88
396,4,2:19.0,,Offensive rebound by M. Williams,95,88
397,4,2:17.0,,N. Batum misses 3-pt jump shot from 25 ft,95,88
398,4,2:14.0,Defensive rebound by A. Horford,,95,88
399,4,1:57.0,J. Tatum misses 3-pt jump shot from 25 ft,,95,88
400,4,1:50.0,Offensive rebound by A. Horford,,95,88
401,4,1:40.0,Shooting foul by D. Howard (drawn by J. Tatum),,95,88
402,4,1:40.0,,Charlotte full timeout,95,88
403,4,1:40.0,J. Tatum makes free throw 1 of 2,,96,88
404,4,1:40.0,J. Tatum makes free throw 2 of 2,,97,88
405,4,1:25.0,,Turnover by M. Kidd-Gilchrist (bad pass; steal by J. Tatum),97,88
406,4,1:06.0,K. Irving makes 2-pt jump shot from 12 ft,,99,88
407,4,0:58.0,,K. Walker misses 2-pt jump shot from 19 ft,99,88
408,4,0:54.0,,Offensive rebound by D. Howard,99,88
409,4,0:54.0,,D. Howard makes 2-pt dunk at rim,99,90
410,4,0:40.0,A. Horford makes 3-pt jump shot from 25 ft (assist by K. Irving),,102,90
411,4,0:32.0,,M. Williams misses 3-pt jump shot from 26 ft,102,90
412,4,0:29.0,,Offensive rebound by M. Kidd-Gilchrist,102,90
413,4,0:23.0,,Shooting foul by K. Irving (drawn by M. Kidd-Gilchrist),102,90
414,4,0:23.0,,M. Kidd-Gilchrist misses free throw 1 of 2,102,90
415,4,0:23.0,,Offensive rebound by Team,102,90
416,4,0:23.0,,M. Kidd-Gilchrist makes free throw 2 of 2,102,91
