,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
379,4,1:58.0,Detroit full timeout,,100,101
380,4,1:58.0,,S. Mack enters the game for J. Simmons,100,101
381,4,1:50.0,Shooting foul by S. Mack (drawn by R. Bullock),,100,101
382,4,1:50.0,R. Bullock makes free throw 1 of 2,,101,101
383,4,1:50.0,R. Bullock makes free throw 2 of 2,,102,101
384,4,1:37.0,,E. Fournier misses 3-pt jump shot from 25 ft,102,101
385,4,1:31.0,Defensive rebound by B. Griffin,,102,101
386,4,1:09.0,R. Bullock misses 3-pt jump shot from 27 ft,,102,101
387,4,1:05.0,,Defensive rebound by A. Gordon,102,101
388,4,0:47.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),102,104
389,4,0:34.0,A. Drummond misses 2-pt hook shot from 13 ft,,102,104
390,4,0:28.0,,Defensive rebound by A. Gordon,102,104
391,4,0:10.0,,S. Mack misses 3-pt jump shot from 23 ft,102,104
392,4,0:07.0,Defensive rebound by B. Griffin,,102,104
393,4,0:07.0,J. Ennis makes 2-pt dunk from 2 ft (assist by B. Griffin),,104,104
394,4,0:07.0,,Orlando full timeout,104,104
395,4,0:07.0,S. Johnson enters the game for I. Smith,,104,104
396,4,0:00.0,,Turnover by N. Vučević (bad pass; steal by J. Ennis),104,104
397,4,0:00.0,Detroit full timeout,,104,104
398,4,0:00.0,,J. Isaac enters the game for D. Augustin,104,104
399,4,0:00.0,L. Galloway enters the game for A. Drummond,,104,104
400,4,0:00.0,A. Tolliver enters the game for S. Johnson,,104,104
401,1OT,4:42.0,I. Smith misses 2-pt jump shot from 20 ft,,104,104
402,1OT,4:39.0,Offensive rebound by A. Drummond,,104,104
403,1OT,4:39.0,Shooting foul by S. Mack (drawn by A. Drummond),,104,104
404,1OT,4:39.0,A. Drummond misses free throw 1 of 2,,104,104
405,1OT,4:39.0,Offensive rebound by Team,,104,104
406,1OT,4:39.0,A. Drummond misses free throw 2 of 2,,104,104
407,1OT,4:37.0,,Defensive rebound by A. Gordon,104,104
408,1OT,4:15.0,,A. Gordon misses 3-pt jump shot from 26 ft,104,104
409,1OT,4:12.0,Defensive rebound by J. Ennis,,104,104
410,1OT,4:07.0,R. Bullock misses 3-pt jump shot from 25 ft,,104,104
411,1OT,4:04.0,,Defensive rebound by N. Vučević,104,104
412,1OT,3:41.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by S. Mack),104,107
413,1OT,3:23.0,Turnover by A. Drummond (bad pass),,104,107
414,1OT,3:07.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),104,109
415,1OT,3:07.0,Violation by A. Drummond (def goaltending),,104,109
416,1OT,2:42.0,I. Smith misses 2-pt jump shot from 4 ft,,104,109
417,1OT,2:36.0,,Defensive rebound by S. Mack,104,109
418,1OT,2:27.0,,Shooting foul by J. Ennis (drawn by E. Fournier),104,109
419,1OT,2:27.0,,E. Fournier misses free throw 1 of 2,104,109
420,1OT,2:27.0,,Offensive rebound by Team,104,109
421,1OT,2:27.0,,E. Fournier makes free throw 2 of 2,104,110
422,1OT,2:19.0,R. Bullock misses 2-pt jump shot from 15 ft,,104,110
423,1OT,2:15.0,,Defensive rebound by E. Fournier,104,110
424,1OT,2:02.0,,E. Fournier misses 3-pt jump shot from 26 ft,104,110
425,1OT,1:59.0,Defensive rebound by Team,,104,110
426,1OT,1:59.0,A. Tolliver enters the game for A. Drummond,,104,110
427,1OT,1:40.0,Personal foul by S. Mack (drawn by B. Griffin),,104,110
428,1OT,1:33.0,R. Bullock misses 3-pt jump shot from 26 ft,,104,110
429,1OT,1:30.0,,Defensive rebound by N. Vučević,104,110
430,1OT,1:12.0,,N. Vučević misses 3-pt jump shot from 25 ft,104,110
431,1OT,1:08.0,,Offensive rebound by D. Augustin,104,110
432,1OT,0:48.0,,N. Vučević misses 2-pt jump shot from 12 ft (block by B. Griffin),104,110
433,1OT,0:44.0,Defensive rebound by R. Bullock,,104,110
434,1OT,0:39.0,B. Griffin misses 3-pt jump shot from 26 ft,,104,110
435,1OT,0:35.0,Offensive rebound by R. Bullock,,104,110
436,1OT,0:32.0,Shooting foul by D. Augustin (drawn by A. Tolliver),,104,110
437,1OT,0:32.0,A. Tolliver misses free throw 1 of 3,,104,110
438,1OT,0:32.0,Offensive rebound by Team,,104,110
439,1OT,0:32.0,S. Johnson enters the game for J. Ennis,,104,110
440,1OT,0:32.0,A. Tolliver makes free throw 2 of 3,,105,110
441,1OT,0:32.0,A. Tolliver makes free throw 3 of 3,,106,110
442,1OT,0:32.0,,Orlando full timeout,106,110
443,1OT,0:32.0,A. Drummond enters the game for A. Tolliver,,106,110
444,1OT,0:30.0,,Personal foul by I. Smith (drawn by A. Gordon),106,110
445,1OT,0:29.0,,Personal foul by I. Smith (drawn by D. Augustin),106,110
446,1OT,0:29.0,,D. Augustin makes free throw 1 of 2,106,111
447,1OT,0:29.0,J. Ennis enters the game for S. Johnson,,106,111
448,1OT,0:29.0,,D. Augustin makes free throw 2 of 2,106,112
449,1OT,0:20.0,R. Bullock misses 2-pt layup from 1 ft,,106,112
450,1OT,0:18.0,,Defensive rebound by A. Gordon,106,112
451,1OT,0:11.0,,Orlando full timeout,106,112
452,1OT,0:11.0,S. Johnson enters the game for I. Smith,,106,112
453,1OT,0:10.0,,Personal foul by J. Ennis (drawn by E. Fournier),106,112
454,1OT,0:10.0,,E. Fournier misses free throw 1 of 2,106,112
455,1OT,0:10.0,,Offensive rebound by Team,106,112
456,1OT,0:10.0,,E. Fournier makes free throw 2 of 2,106,113
457,1OT,0:10.0,Detroit full timeout,,106,113
458,1OT,0:10.0,,J. Isaac enters the game for S. Mack,106,113
459,1OT,0:10.0,A. Tolliver enters the game for S. Johnson,,106,113
460,1OT,0:05.0,A. Tolliver misses 3-pt jump shot from 26 ft,,106,113
461,1OT,0:02.0,,Defensive rebound by N. Vučević,106,113
462,1OT,0:00.0,,Personal take foul by A. Drummond (drawn by N. Vučević),106,113
463,1OT,0:00.0,,N. Vučević makes free throw 1 of 2,106,114
464,1OT,0:00.0,,N. Vučević makes free throw 2 of 2,106,115
